Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Report,TPS
open,1000,0,180.3,8.08,3.21,6.13,86.1,open_report,0
query,1000,0,553.7,0.02,0.00,0.00,553.4,query_report,0
transfer,50,0,113.4,4.87,4.43,4.65,10.2,transfer_report,0
