Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu4,0.075,0.022083333333333333,1.00,1.00,0.00,0.00,2.26,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,100,transfer_tps100
/node-besu3,0.44208333333333333,0.07333333333333333,0.738,0.645,0.00,0.00,2.70,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,100,transfer_tps100
/node-besu6,0.05416666666666667,0.017916666666666668,0.780,0.688,0.00,0.00,2.39,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,100,transfer_tps100
/node-besu2,0.6916666666666668,0.09958333333333334,0.824,0.636,0.00,0.00,2.63,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,100,transfer_tps100
/node-besu1,0.5575,0.125,1.73,1.73,0.00,0.00,4.62,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,100,transfer_tps100
/node-besu5,0.6758333333333333,0.10708333333333332,0.641,0.576,0.00,0.00,2.16,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,100,transfer_tps100
/node-besu4,0.11833333333333333,0.034583333333333334,1.00,1.00,0.00,0.00,1.65,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,125,transfer_tps125
/node-besu3,0.44,0.07833333333333332,0.776,0.738,0.00,0.00,2.56,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,125,transfer_tps125
/node-besu6,0.3541666666666667,0.08666666666666667,1.19,0.919,0.00,0.00,2.31,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,125,transfer_tps125
/node-besu2,0.5329166666666666,0.12333333333333334,0.824,0.729,0.00,0.00,1.24,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,125,transfer_tps125
/node-besu1,0.43375,0.12625,1.73,1.67,0.00,0.00,3.85,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,125,transfer_tps125
/node-besu5,0.6933333333333334,0.13083333333333333,0.862,0.759,0.00,0.00,1.80,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,125,transfer_tps125
/node-besu4,0.07458333333333333,0.018333333333333333,1.00,1.00,0.00,0.00,1.18,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,150,transfer_tps150
/node-besu3,0.5191666666666667,0.06874999999999999,0.675,0.638,0.00,0.00,2.03,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,150,transfer_tps150
/node-besu6,0.2891666666666667,0.04708333333333333,1.20,1.20,0.00,0.00,2.05,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,150,transfer_tps150
/node-besu2,0.5266666666666667,0.09625,0.811,0.683,0.00,0.00,1.14,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,150,transfer_tps150
/node-besu1,0.2525,0.11291666666666667,1.71,1.68,0.00,0.00,5.02,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,150,transfer_tps150
/node-besu5,0.4379166666666667,0.0675,0.862,0.660,0.00,0.00,1.42,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,150,transfer_tps150
/node-besu4,0.24916666666666668,0.05416666666666667,1.00,1.00,0.00,0.00,1.44,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,175,transfer_tps175
/node-besu3,0.6004166666666667,0.09625,0.692,0.669,0.00,0.00,1.68,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,175,transfer_tps175
/node-besu6,0.24833333333333332,0.05291666666666667,1.20,1.20,0.00,0.00,1.79,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,175,transfer_tps175
/node-besu2,0.5091666666666667,0.09000000000000001,0.760,0.649,0.00,0.00,2.13,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,175,transfer_tps175
/node-besu1,0.3566666666666667,0.15208333333333332,1.73,1.72,0.00,0.00,5.23,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,175,transfer_tps175
/node-besu5,0.4008333333333333,0.06916666666666667,0.828,0.702,0.00,0.00,1.56,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,175,transfer_tps175
/node-besu4,0.09833333333333333,0.029166666666666664,1.00,1.00,0.00,0.00,1.68,0.00,6n-25s-qbft-v26.2.0_20260404_233830,transfer,200,transfer_tps200
