Name,CPU%(max),CPU%(avg),Memory(max) [MB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report,Memory(max) [GB],Memory(avg) [GB],Disc Write [KB]
/node-besu6,0.09708333333333334,0.034583333333333334,,,0.00,0.00,0.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,180,open_tps180,0.623,0.619,
/node-besu1,0.007083333333333334,0.004583333333333333,,,0.00,0.00,1.29,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,180,open_tps180,1.05,1.05,
/node-besu3,0.004583333333333333,0.00375,,,0.00,0.00,0.375,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,180,open_tps180,0.645,0.644,
/node-besu5,0.004166666666666667,0.00375,,,0.00,0.00,0.844,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,180,open_tps180,0.528,0.497,
/node-besu4,0.004166666666666667,0.00375,,,0.00,0.00,0.777,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,180,open_tps180,0.638,0.598,
/node-besu2,0.017499999999999998,0.007916666666666667,,,0.00,0.00,0.336,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,180,open_tps180,0.662,0.661,
/node-besu6,0.16541666666666668,0.06,,,0.00,0.00,0.309,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,190,open_tps190,0.629,0.625,
/node-besu1,0.88,0.2966666666666667,,,0.00,0.00,1.43,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,190,open_tps190,1.05,1.05,
/node-besu3,0.20333333333333334,0.06958333333333333,,,0.00,0.00,1.02,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,190,open_tps190,0.651,0.648,
/node-besu5,0.20875,0.07208333333333333,,,0.00,0.00,0.707,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,190,open_tps190,0.622,0.607,
/node-besu4,0.33499999999999996,0.11416666666666668,,,0.00,0.00,0.281,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,190,open_tps190,0.511,0.506,
/node-besu2,0.21,0.07208333333333333,,,0.00,0.00,0.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,190,open_tps190,0.667,0.665,
/node-besu6,0.39208333333333334,0.13708333333333333,,,0.00,0.00,0.0156,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,200,open_tps200,0.630,0.630,
/node-besu1,0.295,0.10125,,,0.00,0.00,1.56,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,200,open_tps200,1.21,1.15,
/node-besu3,0.018333333333333333,0.007916666666666667,,,0.00,0.00,0.344,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,200,open_tps200,0.652,0.652,
/node-besu5,0.0033333333333333335,0.002916666666666667,,,0.00,0.00,0.703,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,200,open_tps200,0.636,0.631,
/node-besu4,0.09499999999999999,0.03625,,,0.00,0.00,0.922,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,200,open_tps200,0.511,0.509,
/node-besu2,0.0425,0.020833333333333332,,,0.00,0.00,0.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,200,open_tps200,0.668,0.667,
/node-besu6,0.0075,0.005416666666666667,,,0.00,0.00,0.0156,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,210,open_tps210,0.631,0.631,
/node-besu1,0.25625000000000003,0.09250000000000001,,,0.00,0.00,1.31,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,210,open_tps210,1.22,1.22,
/node-besu3,0.010416666666666666,0.005416666666666667,,,0.00,0.00,0.285,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,210,open_tps210,0.656,0.654,
/node-besu5,0.012083333333333333,0.009166666666666667,,,0.00,0.00,0.672,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,210,open_tps210,0.641,0.640,
/node-besu4,0.017083333333333332,0.011666666666666667,,,0.00,0.00,1.30,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,210,open_tps210,0.508,0.506,
/node-besu2,0.010416666666666666,0.005416666666666667,,,0.00,0.00,0.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,210,open_tps210,0.669,0.668,
/node-besu6,0.002916666666666667,0.002916666666666667,,,0.00,0.00,0.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,220,open_tps220,0.631,0.631,
/node-besu1,0.23124999999999998,0.0825,,,0.00,0.00,1.29,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,220,open_tps220,1.23,1.23,
/node-besu3,0.011250000000000001,0.005833333333333334,,,0.00,0.00,0.305,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,220,open_tps220,0.657,0.657,
/node-besu5,0.011250000000000001,0.005833333333333334,,,0.00,0.00,0.676,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,220,open_tps220,0.642,0.642,
/node-besu4,0.024999999999999998,0.010416666666666666,,,0.00,0.00,0.926,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,220,open_tps220,0.524,0.510,
/node-besu2,0.011250000000000001,0.005833333333333334,,,0.00,0.00,0.414,0.00,6n-5s-qbft-v26.2.0_20260330_220414,open,220,open_tps220,0.670,0.669,
