Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu4,0.0525,0.022083333333333333,0.917,0.916,0.00,0.00,1.60,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,100,transfer_tps100
/node-besu5,0.21583333333333332,0.06874999999999999,0.784,0.781,0.00,0.00,0.430,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,100,transfer_tps100
/node-besu2,0.4025,0.10583333333333333,0.959,0.958,0.00,0.00,0.449,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,100,transfer_tps100
/node-besu3,0.27708333333333335,0.08416666666666667,0.781,0.779,0.00,0.00,1.86,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,100,transfer_tps100
/node-besu1,0.22416666666666665,0.10708333333333332,1.72,1.71,0.00,0.00,2.32,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,100,transfer_tps100
/node-besu6,0.18500000000000003,0.06625,0.815,0.811,0.00,0.00,0.426,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,100,transfer_tps100
/node-besu4,0.39666666666666667,0.13999999999999999,0.923,0.919,0.00,0.00,2.87,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,125,transfer_tps125
/node-besu5,0.22791666666666666,0.05291666666666667,0.788,0.786,0.00,0.00,0.0195,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,125,transfer_tps125
/node-besu2,0.24750000000000003,0.05708333333333334,0.959,0.959,0.00,0.00,2.05,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,125,transfer_tps125
/node-besu3,0.22541666666666668,0.0525,0.789,0.786,0.00,0.00,0.0156,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,125,transfer_tps125
/node-besu1,0.44916666666666666,0.1679166666666667,1.72,1.72,0.00,0.00,4.05,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,125,transfer_tps125
/node-besu6,0.26875,0.06208333333333333,0.984,0.900,0.00,0.00,0.781,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,125,transfer_tps125
/node-besu4,0.07375,0.022500000000000003,1.03,0.959,0.00,0.00,1.44,0.00,6n-10s-qbft-v26.2.0_20260404_192930,transfer,150,transfer_tps150
