Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report,Memory(avg) [GB]
/node-besu4,0.7050000000000001,0.23458333333333334,0.745,675,0.00,0.00,2.91,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,100,open_tps100,
/node-besu10,0.4916666666666667,0.22875,0.792,678,0.00,0.00,2.99,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,100,open_tps100,
/node-besu6,0.4916666666666667,0.24625,0.776,673,0.00,0.00,2.71,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,100,open_tps100,
/node-besu7,0.4675,0.24583333333333335,0.759,672,0.00,0.00,2.56,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,100,open_tps100,
/node-besu8,0.40458333333333335,0.20375,0.748,683,0.00,0.00,2.80,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,100,open_tps100,
/node-besu3,0.5370833333333334,0.255,0.746,685,0.00,0.00,2.88,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,100,open_tps100,
/node-besu1,0.5625,0.34874999999999995,1.19,840,0.00,0.00,4.87,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,100,open_tps100,
/node-besu9,0.4166666666666667,0.24291666666666667,0.756,684,0.00,0.00,2.22,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,100,open_tps100,
/node-besu2,0.45166666666666666,0.20958333333333334,0.714,660,0.00,0.00,1.28,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,100,open_tps100,
/node-besu5,0.42583333333333334,0.2125,0.731,670,0.00,0.00,3.05,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,100,open_tps100,
/node-besu4,0.5425,0.21791666666666668,0.765,,0.00,0.00,1.32,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,125,open_tps125,0.749
/node-besu10,0.44,0.11,0.795,,0.00,0.00,1.26,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,125,open_tps125,0.794
/node-besu6,0.19541666666666668,0.07458333333333333,0.779,,0.00,0.00,1.29,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,125,open_tps125,0.778
/node-besu7,0.42250000000000004,0.15333333333333335,0.787,,0.00,0.00,0.777,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,125,open_tps125,0.766
/node-besu8,0.2304166666666667,0.06291666666666666,0.751,,0.00,0.00,1.31,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,125,open_tps125,0.750
/node-besu3,0.325,0.07791666666666668,0.751,,0.00,0.00,1.47,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,125,open_tps125,0.749
/node-besu1,0.535,0.22916666666666666,1.21,,0.00,0.00,2.19,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,125,open_tps125,1.20
/node-besu9,0.39125000000000004,0.09333333333333334,1.03,,0.00,0.00,1.45,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,125,open_tps125,0.980
/node-besu2,0.42291666666666666,0.12,0.717,,0.00,0.00,0.00,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,125,open_tps125,0.716
/node-besu5,0.2225,0.08125,0.896,,0.00,0.00,1.48,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,125,open_tps125,0.828
/node-besu4,0.09583333333333333,0.027083333333333334,0.826,,0.00,0.00,1.31,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,150,open_tps150,0.824
/node-besu10,0.09749999999999999,0.03125,0.879,,0.00,0.00,1.27,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,150,open_tps150,0.878
/node-besu6,0.13749999999999998,0.03916666666666666,0.891,,0.00,0.00,1.29,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,150,open_tps150,0.872
/node-besu7,0.15166666666666667,0.04416666666666667,0.767,,0.00,0.00,0.156,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,150,open_tps150,0.767
/node-besu8,0.13999999999999999,0.0375,0.754,,0.00,0.00,1.30,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,150,open_tps150,0.753
/node-besu3,0.17458333333333334,0.04833333333333333,0.753,,0.00,0.00,1.35,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,150,open_tps150,0.752
/node-besu1,0.27166666666666667,0.1225,1.25,,0.00,0.00,2.41,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,150,open_tps150,1.22
/node-besu9,0.13666666666666666,0.03875,1.03,,0.00,0.00,1.29,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,150,open_tps150,1.03
/node-besu2,0.12791666666666665,0.03833333333333334,0.813,,0.00,0.00,1.30,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,150,open_tps150,0.812
/node-besu5,0.16041666666666668,0.043333333333333335,0.898,,0.00,0.00,1.26,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,150,open_tps150,0.898
/node-besu4,0.028749999999999998,0.015833333333333335,0.830,,0.00,0.00,1.28,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,175,open_tps175,0.829
/node-besu10,0.01875,0.01,0.881,,0.00,0.00,1.17,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,175,open_tps175,0.880
/node-besu6,0.035833333333333335,0.012916666666666667,0.892,,0.00,0.00,1.20,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,175,open_tps175,0.892
/node-besu7,0.13208333333333333,0.0375,0.769,,0.00,0.00,0.0156,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,175,open_tps175,0.768
/node-besu8,0.11833333333333333,0.034166666666666665,0.755,,0.00,0.00,1.21,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,175,open_tps175,0.755
/node-besu3,0.12,0.034583333333333334,0.754,,0.00,0.00,1.03,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,175,open_tps175,0.754
/node-besu1,0.27666666666666667,0.13541666666666666,1.23,,0.00,0.00,2.14,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,175,open_tps175,1.22
/node-besu9,0.12083333333333333,0.034999999999999996,1.03,,0.00,0.00,0.973,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,175,open_tps175,1.03
/node-besu2,0.11916666666666666,0.034166666666666665,0.814,,0.00,0.00,1.23,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,175,open_tps175,0.814
/node-besu5,0.12125000000000001,0.035416666666666666,0.900,,0.00,0.00,0.996,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,175,open_tps175,0.900
/node-besu4,0.13958333333333334,0.03625,0.832,,0.00,0.00,1.25,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,200,open_tps200,0.831
/node-besu10,0.14541666666666667,0.03375,0.882,,0.00,0.00,1.23,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,200,open_tps200,0.881
/node-besu6,0.16583333333333333,0.03916666666666666,0.893,,0.00,0.00,1.26,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,200,open_tps200,0.893
/node-besu7,0.14708333333333332,0.03666666666666667,0.846,,0.00,0.00,0.668,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,200,open_tps200,0.790
/node-besu8,0.15666666666666665,0.03625,0.756,,0.00,0.00,1.28,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,200,open_tps200,0.756
/node-besu3,0.14333333333333334,0.03333333333333333,0.756,,0.00,0.00,1.29,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,200,open_tps200,0.755
/node-besu1,0.23124999999999998,0.08750000000000001,1.40,,0.00,0.00,3.37,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,200,open_tps200,1.32
/node-besu9,0.15208333333333332,0.034583333333333334,1.03,,0.00,0.00,1.21,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,200,open_tps200,1.03
/node-besu2,0.15375,0.035416666666666666,0.817,,0.00,0.00,1.25,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,200,open_tps200,0.816
/node-besu5,0.14166666666666666,0.035416666666666666,0.902,,0.00,0.00,1.11,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,200,open_tps200,0.901
/node-besu4,0.020833333333333332,0.011666666666666667,0.833,,0.00,0.00,0.445,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,225,open_tps225,0.832
/node-besu10,0.0525,0.01916666666666667,0.883,,0.00,0.00,1.26,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,225,open_tps225,0.883
/node-besu6,0.06,0.021666666666666667,0.894,,0.00,0.00,1.18,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,225,open_tps225,0.894
/node-besu7,0.050416666666666665,0.01958333333333333,0.849,,0.00,0.00,1.17,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,225,open_tps225,0.848
/node-besu8,0.05125,0.017499999999999998,0.757,,0.00,0.00,1.19,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,225,open_tps225,0.757
/node-besu3,0.05375,0.02,0.757,,0.00,0.00,1.20,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,225,open_tps225,0.757
/node-besu1,0.26291666666666663,0.16916666666666666,1.41,,0.00,0.00,2.92,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,225,open_tps225,1.40
/node-besu9,0.051666666666666666,0.02,1.04,,0.00,0.00,1.11,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,225,open_tps225,1.04
/node-besu2,0.051666666666666666,0.02,0.818,,0.00,0.00,1.20,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,225,open_tps225,0.818
/node-besu5,0.05583333333333334,0.020416666666666666,0.903,,0.00,0.00,1.14,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,225,open_tps225,0.902
/node-besu4,0.17,0.04583333333333334,0.835,,0.00,0.00,0.938,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,250,open_tps250,0.835
/node-besu10,0.15416666666666667,0.0425,0.884,,0.00,0.00,1.16,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,250,open_tps250,0.884
/node-besu6,0.15333333333333335,0.04125,0.895,,0.00,0.00,1.18,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,250,open_tps250,0.895
/node-besu7,0.15416666666666667,0.043333333333333335,0.850,,0.00,0.00,1.16,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,250,open_tps250,0.850
/node-besu8,0.1525,0.04041666666666666,0.758,,0.00,0.00,1.21,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,250,open_tps250,0.758
/node-besu3,0.15375,0.043333333333333335,0.765,,0.00,0.00,1.12,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,250,open_tps250,0.761
/node-besu1,0.23791666666666667,0.16916666666666666,1.44,,0.00,0.00,2.83,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,250,open_tps250,1.42
/node-besu9,0.14958333333333332,0.03958333333333333,1.04,,0.00,0.00,1.13,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,250,open_tps250,1.04
/node-besu2,0.15041666666666667,0.04,0.819,,0.00,0.00,1.20,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,250,open_tps250,0.819
/node-besu5,0.15083333333333335,0.04,0.903,,0.00,0.00,1.11,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,250,open_tps250,0.903
/node-besu4,0.33916666666666667,0.09875,0.836,,0.00,0.00,1.73,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,275,open_tps275,0.835
/node-besu10,0.1679166666666667,0.04541666666666667,0.885,,0.00,0.00,1.16,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,275,open_tps275,0.885
/node-besu6,0.36833333333333335,0.08750000000000001,0.896,,0.00,0.00,1.17,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,275,open_tps275,0.895
/node-besu7,0.34625,0.07958333333333333,0.944,,0.00,0.00,1.15,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,275,open_tps275,0.907
/node-besu8,0.3720833333333333,0.08625,0.761,,0.00,0.00,1.23,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,275,open_tps275,0.760
/node-besu3,0.3833333333333333,0.085,0.774,,0.00,0.00,1.21,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,275,open_tps275,0.770
/node-besu1,0.40458333333333335,0.21166666666666667,1.51,,0.00,0.00,3.52,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,275,open_tps275,1.48
/node-besu9,0.40166666666666667,0.08833333333333333,1.04,,0.00,0.00,1.18,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,275,open_tps275,1.04
/node-besu2,0.3758333333333333,0.08625,0.820,,0.00,0.00,1.19,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,275,open_tps275,0.820
/node-besu5,0.3358333333333334,0.07833333333333332,0.903,,0.00,0.00,1.19,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,275,open_tps275,0.903
/node-besu4,0.024583333333333332,0.012083333333333333,0.836,,0.00,0.00,0.859,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,300,open_tps300,0.836
/node-besu10,0.010833333333333334,0.005416666666666667,0.886,,0.00,0.00,0.855,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,300,open_tps300,0.885
/node-besu6,0.015416666666666667,0.0062499999999999995,0.896,,0.00,0.00,0.863,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,300,open_tps300,0.896
/node-besu7,0.015,0.0062499999999999995,0.945,,0.00,0.00,0.828,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,300,open_tps300,0.945
/node-besu8,0.014583333333333332,0.0062499999999999995,0.836,,0.00,0.00,0.871,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,300,open_tps300,0.798
/node-besu3,0.014583333333333332,0.0062499999999999995,0.849,,0.00,0.00,0.887,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,300,open_tps300,0.811
/node-besu1,0.24375,0.06458333333333334,1.51,,0.00,0.00,1.85,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,300,open_tps300,1.47
/node-besu9,0.014166666666666668,0.005833333333333334,1.05,,0.00,0.00,0.863,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,300,open_tps300,1.05
/node-besu2,0.021666666666666667,0.010416666666666666,0.820,,0.00,0.00,0.891,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,300,open_tps300,0.820
/node-besu5,0.015,0.006666666666666667,0.904,,0.00,0.00,0.828,0.00,10n-5s-qbft-v26.2.0_20260404_161434,open,300,open_tps300,0.904
