Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu2,0.08791666666666666,0.0325,0.625,0.624,0.00,0.00,16.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,60,transfer_tps60
/node-besu3,0.015,0.009583333333333334,0.650,0.649,0.00,0.00,120,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,60,transfer_tps60
/node-besu6,0.44875,0.15666666666666665,0.460,0.458,0.00,0.00,172,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,60,transfer_tps60
/node-besu4,0.03916666666666666,0.015416666666666667,0.679,0.678,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,60,transfer_tps60
/node-besu5,0.5095833333333334,0.1725,0.519,0.478,0.00,0.00,164,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,60,transfer_tps60
/node-besu1,0.16083333333333333,0.05583333333333334,1.22,1.22,0.00,0.00,160,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,60,transfer_tps60
/node-besu6,0.07583333333333334,0.04083333333333333,0.461,0.461,0.00,0.00,224,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,70,transfer_tps70
/node-besu4,0.0025,0.0025,0.680,0.679,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,70,transfer_tps70
/node-besu3,0.002916666666666667,0.002916666666666667,0.651,0.650,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,70,transfer_tps70
/node-besu2,0.002916666666666667,0.002916666666666667,0.626,0.625,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,70,transfer_tps70
/node-besu1,0.0033333333333333335,0.002916666666666667,1.22,1.22,0.00,0.00,180,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,70,transfer_tps70
/node-besu5,0.002916666666666667,0.002916666666666667,0.507,0.506,0.00,0.00,200,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,70,transfer_tps70
/node-besu1,0.002916666666666667,0.002916666666666667,1.22,1.22,0.00,0.00,164,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,80,transfer_tps80
/node-besu5,0.005416666666666667,0.005416666666666667,0.508,0.507,0.00,0.00,252,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,80,transfer_tps80
/node-besu4,0.00375,0.0033333333333333335,0.680,0.680,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,80,transfer_tps80
/node-besu6,0.005,0.004166666666666667,0.462,0.461,0.00,0.00,240,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,80,transfer_tps80
/node-besu3,0.0033333333333333335,0.002916666666666667,0.651,0.651,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,80,transfer_tps80
/node-besu2,0.00375,0.0033333333333333335,0.626,0.625,0.00,0.00,188,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,80,transfer_tps80
/node-besu3,0.002916666666666667,0.002916666666666667,0.651,0.651,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,90,transfer_tps90
/node-besu2,0.012083333333333333,0.0075,0.627,0.627,0.00,0.00,224,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,90,transfer_tps90
/node-besu4,0.002916666666666667,0.002916666666666667,0.681,0.681,0.00,0.00,124,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,90,transfer_tps90
/node-besu6,0.004583333333333333,0.004166666666666667,0.463,0.463,0.00,0.00,56.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,90,transfer_tps90
/node-besu1,0.0025,0.0025,1.22,1.22,0.00,0.00,196,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,90,transfer_tps90
/node-besu5,0.005,0.004166666666666667,0.508,0.508,0.00,0.00,236,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,90,transfer_tps90
/node-besu6,0.002916666666666667,0.002916666666666667,0.463,0.463,0.00,0.00,60.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,100,transfer_tps100
/node-besu4,0.002916666666666667,0.002916666666666667,0.681,0.681,0.00,0.00,16.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,100,transfer_tps100
/node-besu5,0.07666666666666667,0.04,0.509,0.508,0.00,0.00,72.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,100,transfer_tps100
/node-besu1,0.002916666666666667,0.002916666666666667,1.23,1.23,0.00,0.00,200,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,100,transfer_tps100
/node-besu2,0.002916666666666667,0.002916666666666667,0.627,0.627,0.00,0.00,40.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,100,transfer_tps100
/node-besu3,0.002916666666666667,0.0025,0.652,0.652,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,100,transfer_tps100
/node-besu6,0.005833333333333334,0.004583333333333333,0.463,0.463,0.00,0.00,64.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,110,transfer_tps110
/node-besu4,0.004583333333333333,0.00375,0.681,0.681,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,110,transfer_tps110
/node-besu5,0.005416666666666667,0.004166666666666667,0.509,0.508,0.00,0.00,68.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,110,transfer_tps110
/node-besu1,0.0025,0.0025,1.23,1.23,0.00,0.00,252,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,110,transfer_tps110
/node-besu2,0.002916666666666667,0.0025,0.628,0.627,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,110,transfer_tps110
/node-besu3,0.002916666666666667,0.002916666666666667,0.653,0.652,0.00,0.00,148,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,110,transfer_tps110
/node-besu6,0.004583333333333333,0.00375,0.463,0.463,0.00,0.00,72.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,120,transfer_tps120
/node-besu4,0.0062499999999999995,0.004583333333333333,0.682,0.681,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,120,transfer_tps120
/node-besu5,0.0075,0.005416666666666667,0.509,0.509,0.00,0.00,80.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,120,transfer_tps120
/node-besu1,0.007083333333333334,0.004583333333333333,1.23,1.23,0.00,0.00,48.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,120,transfer_tps120
/node-besu2,0.01,0.0062499999999999995,0.628,0.628,0.00,0.00,124,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,120,transfer_tps120
/node-besu3,0.010416666666666666,0.006666666666666667,0.653,0.653,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,120,transfer_tps120
/node-besu5,0.0033333333333333335,0.002916666666666667,0.509,0.509,0.00,0.00,60.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,130,transfer_tps130
/node-besu1,0.002916666666666667,0.0025,1.23,1.23,0.00,0.00,44.0,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,130,transfer_tps130
/node-besu2,0.005416666666666667,0.00375,0.628,0.628,0.00,0.00,0.00,0.00,6n-25s-ibft-v26.2.0_20260331_030459,transfer,130,transfer_tps130
