Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report,Memory(avg) [GB]
/node-besu4,0.27958333333333335,0.08374999999999999,0.648,,0.00,0.00,1.42,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,150,open_tps150,0.560
/node-besu8,0.1175,0.04666666666666667,0.640,,0.00,0.00,1.34,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,150,open_tps150,0.639
/node-besu1,0.14208333333333334,0.06,1.24,,0.00,0.00,2.33,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,150,open_tps150,1.23
/node-besu7,0.19125,0.0625,0.745,,0.00,0.00,1.34,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,150,open_tps150,0.743
/node-besu6,0.15583333333333335,0.05333333333333334,0.715,,0.00,0.00,1.38,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,150,open_tps150,0.714
/node-besu5,0.10541666666666666,0.043750000000000004,0.775,,0.00,0.00,1.36,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,150,open_tps150,0.732
/node-besu3,0.16749999999999998,0.05708333333333334,0.667,,0.00,0.00,0.531,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,150,open_tps150,0.667
/node-besu2,0.17333333333333334,0.057499999999999996,0.651,,0.00,0.00,1.29,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,150,open_tps150,0.648
/node-besu4,0.030833333333333334,0.017083333333333332,0.626,,0.00,0.00,1.48,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,175,open_tps175,0.548
/node-besu8,0.15833333333333333,0.045000000000000005,0.645,,0.00,0.00,1.18,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,175,open_tps175,0.643
/node-besu1,0.2508333333333333,0.11583333333333333,1.25,,0.00,0.00,2.33,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,175,open_tps175,1.24
/node-besu7,0.13749999999999998,0.04583333333333334,0.750,,0.00,0.00,1.24,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,175,open_tps175,0.748
/node-besu6,0.16874999999999998,0.04791666666666666,0.717,,0.00,0.00,1.19,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,175,open_tps175,0.716
/node-besu5,0.16458333333333333,0.045000000000000005,0.776,,0.00,0.00,1.22,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,175,open_tps175,0.776
/node-besu3,0.15625,0.042916666666666665,0.729,,0.00,0.00,0.0156,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,175,open_tps175,0.683
/node-besu2,0.14916666666666667,0.04125,0.652,,0.00,0.00,1.18,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,175,open_tps175,0.652
/node-besu4,0.14583333333333334,0.042083333333333334,0.517,,0.00,0.00,1.64,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,200,open_tps200,0.502
/node-besu8,0.13625,0.03875,0.646,,0.00,0.00,1.18,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,200,open_tps200,0.646
/node-besu1,0.25,0.11125,1.25,,0.00,0.00,2.39,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,200,open_tps200,1.25
/node-besu7,0.13,0.037083333333333336,0.751,,0.00,0.00,1.17,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,200,open_tps200,0.750
/node-besu6,0.12791666666666665,0.0375,0.718,,0.00,0.00,1.22,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,200,open_tps200,0.717
/node-besu5,0.15375,0.043333333333333335,0.777,,0.00,0.00,1.18,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,200,open_tps200,0.777
/node-besu3,0.1275,0.03875,0.733,,0.00,0.00,1.15,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,200,open_tps200,0.733
/node-besu2,0.12833333333333333,0.03666666666666667,0.654,,0.00,0.00,1.14,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,200,open_tps200,0.653
/node-besu4,0.13916666666666666,0.035833333333333335,0.780,,0.00,0.00,1.33,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,225,open_tps225,0.626
/node-besu8,0.14791666666666667,0.03375,0.648,,0.00,0.00,1.33,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,225,open_tps225,0.648
/node-besu1,0.23583333333333334,0.09291666666666666,1.42,,0.00,0.00,0.133,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,225,open_tps225,1.36
/node-besu7,0.13625,0.03208333333333333,0.760,,0.00,0.00,1.36,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,225,open_tps225,0.753
/node-besu6,0.13666666666666666,0.03125,0.719,,0.00,0.00,1.25,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,225,open_tps225,0.718
/node-besu5,0.13875,0.03166666666666667,0.778,,0.00,0.00,1.30,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,225,open_tps225,0.778
/node-besu3,0.13875,0.03166666666666667,0.735,,0.00,0.00,1.25,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,225,open_tps225,0.735
/node-besu2,0.14833333333333334,0.03333333333333333,0.657,,0.00,0.00,1.25,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,225,open_tps225,0.656
/node-besu4,0.12708333333333333,0.055,0.600,,0.00,0.00,1.35,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,250,open_tps250,0.551
/node-besu8,0.023333333333333334,0.013333333333333334,0.649,,0.00,0.00,1.13,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,250,open_tps250,0.649
/node-besu1,0.23291666666666666,0.12208333333333334,1.44,,0.00,0.00,0.00,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,250,open_tps250,1.43
/node-besu7,0.015416666666666667,0.007083333333333334,0.761,,0.00,0.00,1.08,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,250,open_tps250,0.761
/node-besu6,0.017499999999999998,0.007916666666666667,0.720,,0.00,0.00,1.11,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,250,open_tps250,0.719
/node-besu5,0.014583333333333332,0.0075,0.780,,0.00,0.00,1.12,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,250,open_tps250,0.780
/node-besu3,0.015416666666666667,0.007083333333333334,0.736,,0.00,0.00,1.11,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,250,open_tps250,0.736
/node-besu2,0.018333333333333333,0.008333333333333333,0.658,,0.00,0.00,1.17,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,250,open_tps250,0.657
/node-besu4,0.024166666666666666,0.01375,0.594,,0.00,0.00,1.07,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,275,open_tps275,0.548
/node-besu8,0.09416666666666666,0.02625,0.650,,0.00,0.00,0.855,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,275,open_tps275,0.650
/node-besu1,0.23458333333333334,0.06125,1.45,,0.00,0.00,1.89,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,275,open_tps275,1.44
/node-besu7,0.0275,0.013333333333333334,0.765,,0.00,0.00,0.855,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,275,open_tps275,0.765
/node-besu6,0.015,0.007916666666666667,0.720,,0.00,0.00,0.871,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,275,open_tps275,0.720
/node-besu5,0.08583333333333333,0.028333333333333335,0.781,,0.00,0.00,0.887,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,275,open_tps275,0.781
/node-besu3,0.0525,0.015833333333333335,0.737,,0.00,0.00,0.906,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,275,open_tps275,0.737
/node-besu2,0.009583333333333334,0.005,0.718,,0.00,0.00,0.887,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,275,open_tps275,0.688
/node-besu4,0.26291666666666663,0.08875,0.756,,0.00,0.00,1.25,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,300,open_tps300,0.612
/node-besu8,0.33,0.07291666666666667,0.662,,0.00,0.00,1.23,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,300,open_tps300,0.659
/node-besu1,0.50375,0.19166666666666665,1.49,,0.00,0.00,3.82,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,300,open_tps300,1.47
/node-besu7,0.34,0.07333333333333333,0.774,,0.00,0.00,1.20,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,300,open_tps300,0.773
/node-besu6,0.28833333333333333,0.06458333333333334,0.721,,0.00,0.00,1.24,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,300,open_tps300,0.721
/node-besu5,0.3325,0.07125,0.782,,0.00,0.00,1.19,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,300,open_tps300,0.781
/node-besu3,0.33791666666666664,0.0725,0.738,,0.00,0.00,1.20,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,300,open_tps300,0.738
/node-besu2,0.3566666666666667,0.07583333333333334,0.723,,0.00,0.00,1.20,0.00,8n-5s-qbft-v26.2.0_20260404_155411,open,300,open_tps300,0.721
