Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
open,2000,0,100.1,14.91,1.57,9.35,73.8,8n-5s-qbft-v26.2.0_20260404_155411,open,100,open_tps100
open,2000,0,125.1,7.27,1.58,4.36,105.9,8n-5s-qbft-v26.2.0_20260404_155411,open,125,open_tps125
open,2000,0,148.5,7.43,1.19,4.31,113.9,8n-5s-qbft-v26.2.0_20260404_155411,open,150,open_tps150
open,2000,0,175.2,9.28,2.52,4.57,133.3,8n-5s-qbft-v26.2.0_20260404_155411,open,175,open_tps175
open,2000,0,200.2,8.79,1.65,4.52,141.1,8n-5s-qbft-v26.2.0_20260404_155411,open,200,open_tps200
open,2000,0,214.5,10.86,1.99,5.42,114.5,8n-5s-qbft-v26.2.0_20260404_155411,open,225,open_tps225
open,2000,0,250.3,6.58,1.69,5.56,140.2,8n-5s-qbft-v26.2.0_20260404_155411,open,250,open_tps250
open,2000,0,275.3,8.62,1.87,6.00,130.3,8n-5s-qbft-v26.2.0_20260404_155411,open,275,open_tps275
open,2000,0,300.4,13.53,0.10,8.54,99.1,8n-5s-qbft-v26.2.0_20260404_155411,open,300,open_tps300
