Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
transfer,2000,0,100.1,13.57,1.27,9.01,78.1,6n-10s-ibft-v26.2.0_20260404_211120,transfer,100,transfer_tps100
transfer,2000,0,125.1,11.51,2.06,8.05,76.6,6n-10s-ibft-v26.2.0_20260404_211120,transfer,125,transfer_tps125
transfer,2000,0,150.1,11.29,8.21,9.93,92.9,6n-10s-ibft-v26.2.0_20260404_211120,transfer,150,transfer_tps150
transfer,2000,0,175.2,11.17,4.08,8.65,97.1,6n-10s-ibft-v26.2.0_20260404_211120,transfer,175,transfer_tps175
transfer,2000,0,200.2,11.44,5.19,8.46,97.5,6n-10s-ibft-v26.2.0_20260404_211120,transfer,200,transfer_tps200
transfer,2000,0,225.3,24.04,0.40,14.49,73.6,6n-10s-ibft-v26.2.0_20260404_211120,transfer,225,transfer_tps225
transfer,2000,0,250.3,14.32,2.44,10.14,89.7,6n-10s-ibft-v26.2.0_20260404_211120,transfer,250,transfer_tps250
transfer,2000,0,275.3,24.36,8.31,15.79,73.4,6n-10s-ibft-v26.2.0_20260404_211120,transfer,275,transfer_tps275
transfer,2000,0,300.4,21.02,0.32,16.12,72.3,6n-10s-ibft-v26.2.0_20260404_211120,transfer,300,transfer_tps300
