Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu3,0.06791666666666667,0.030416666666666665,0.793,0.792,0.00,0.00,0.891,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,100,transfer_tps100
/node-besu4,0.06625,0.030833333333333334,0.789,0.692,0.00,0.00,2.72,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,100,transfer_tps100
/node-besu5,0.052083333333333336,0.02666666666666667,0.718,0.717,0.00,0.00,3.07,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,100,transfer_tps100
/node-besu6,0.049999999999999996,0.02625,0.751,0.720,0.00,0.00,3.15,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,100,transfer_tps100
/node-besu2,0.06416666666666666,0.029583333333333333,0.711,0.710,0.00,0.00,2.38,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,100,transfer_tps100
/node-besu1,0.07583333333333334,0.03833333333333334,1.41,1.40,0.00,0.00,3.89,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,100,transfer_tps100
/node-besu3,0.07083333333333333,0.043333333333333335,0.795,0.794,0.00,0.00,1.52,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,125,transfer_tps125
/node-besu4,0.05833333333333333,0.02791666666666667,0.957,0.942,0.00,0.00,0.0156,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,125,transfer_tps125
/node-besu5,0.15958333333333333,0.052083333333333336,0.705,0.614,0.00,0.00,3.01,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,125,transfer_tps125
/node-besu6,0.05708333333333334,0.02666666666666667,0.865,0.796,0.00,0.00,2.73,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,125,transfer_tps125
/node-besu2,0.07625,0.030416666666666665,0.923,0.755,0.00,0.00,0.500,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,125,transfer_tps125
/node-besu1,0.09666666666666666,0.042916666666666665,1.41,1.41,0.00,0.00,3.67,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,125,transfer_tps125
/node-besu3,0.06833333333333333,0.01916666666666667,0.796,0.795,0.00,0.00,2.07,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,150,transfer_tps150
/node-besu4,0.10791666666666666,0.03958333333333333,0.958,0.957,0.00,0.00,2.47,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,150,transfer_tps150
/node-besu5,0.22124999999999997,0.06375,0.656,0.624,0.00,0.00,2.54,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,150,transfer_tps150
/node-besu6,0.16666666666666666,0.04958333333333333,0.869,0.867,0.00,0.00,2.38,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,150,transfer_tps150
/node-besu2,0.10791666666666666,0.04041666666666666,0.967,0.965,0.00,0.00,2.33,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,150,transfer_tps150
/node-besu1,0.2870833333333333,0.11083333333333334,1.41,1.41,0.00,0.00,3.48,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,150,transfer_tps150
/node-besu3,0.020416666666666666,0.01,0.803,0.800,0.00,0.00,1.49,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,175,transfer_tps175
/node-besu4,0.10333333333333333,0.025416666666666667,0.960,0.959,0.00,0.00,2.52,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,175,transfer_tps175
/node-besu5,0.13666666666666666,0.034166666666666665,0.887,0.742,0.00,0.00,2.88,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,175,transfer_tps175
/node-besu6,0.13375,0.03166666666666667,0.872,0.870,0.00,0.00,2.55,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,175,transfer_tps175
/node-besu2,0.10875,0.025416666666666667,0.970,0.969,0.00,0.00,1.59,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,175,transfer_tps175
/node-besu1,0.3758333333333333,0.13958333333333334,1.41,1.41,0.00,0.00,3.49,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,175,transfer_tps175
/node-besu3,0.30833333333333335,0.06708333333333334,1.06,0.932,0.00,0.00,2.44,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,200,transfer_tps200
/node-besu4,0.07125,0.018333333333333333,0.960,0.960,0.00,0.00,2.36,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,200,transfer_tps200
/node-besu5,0.10791666666666666,0.041666666666666664,0.932,0.721,0.00,0.00,3.49,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,200,transfer_tps200
/node-besu6,0.009583333333333334,0.005833333333333334,0.875,0.874,0.00,0.00,2.41,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,200,transfer_tps200
/node-besu2,0.013333333333333334,0.007916666666666667,0.841,0.773,0.00,0.00,1.71,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,200,transfer_tps200
/node-besu1,0.22583333333333333,0.09291666666666666,1.41,1.41,0.00,0.00,3.71,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,200,transfer_tps200
/node-besu3,0.33208333333333334,0.08291666666666667,1.06,1.06,0.00,0.00,2.35,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,225,transfer_tps225
/node-besu4,0.01958333333333333,0.009166666666666667,1.39,1.15,0.00,0.00,1.09,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,225,transfer_tps225
/node-besu5,0.035416666666666666,0.012499999999999999,0.748,0.687,0.00,0.00,2.77,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,225,transfer_tps225
/node-besu6,0.05625,0.01875,0.877,0.876,0.00,0.00,2.45,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,225,transfer_tps225
/node-besu2,0.02791666666666667,0.011250000000000001,0.959,0.891,0.00,0.00,1.59,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,225,transfer_tps225
/node-besu1,0.24250000000000002,0.09958333333333334,1.41,1.41,0.00,0.00,3.57,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,225,transfer_tps225
/node-besu3,0.3475,0.12416666666666666,1.07,1.06,0.00,0.00,3.08,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,250,transfer_tps250
/node-besu4,0.43875,0.12125000000000001,1.47,1.46,0.00,0.00,2.77,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,250,transfer_tps250
/node-besu5,0.6266666666666666,0.1525,1.03,0.878,0.00,0.00,2.59,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,250,transfer_tps250
/node-besu6,0.45625,0.11125,1.06,0.944,0.00,0.00,3.11,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,250,transfer_tps250
/node-besu2,0.4920833333333334,0.11791666666666667,0.960,0.959,0.00,0.00,1.65,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,250,transfer_tps250
/node-besu1,0.5108333333333334,0.2175,1.41,1.41,0.00,0.00,5.30,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,250,transfer_tps250
/node-besu3,0.3104166666666667,0.07125,1.07,1.07,0.00,0.00,2.48,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,275,transfer_tps275
/node-besu4,0.009583333333333334,0.004583333333333333,1.47,1.47,0.00,0.00,1.59,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,275,transfer_tps275
/node-besu5,0.014166666666666668,0.005833333333333334,1.03,0.967,0.00,0.00,2.36,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,275,transfer_tps275
/node-besu6,0.01625,0.007916666666666667,1.26,1.23,0.00,0.00,2.44,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,275,transfer_tps275
/node-besu2,0.011250000000000001,0.005,0.960,0.960,0.00,0.00,0.0156,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,275,transfer_tps275
/node-besu1,0.22875,0.07083333333333333,1.41,1.41,0.00,0.00,3.65,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,275,transfer_tps275
/node-besu3,0.11708333333333333,0.025833333333333333,1.08,1.07,0.00,0.00,2.08,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,300,transfer_tps300
/node-besu4,0.10458333333333332,0.028333333333333335,1.47,1.47,0.00,0.00,1.35,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,300,transfer_tps300
/node-besu5,0.1175,0.03125,0.954,0.757,0.00,0.00,2.34,0.00,6n-5s-ibft-v26.2.0_20260404_171541,transfer,300,transfer_tps300
