Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
open,2000,0,100.1,30.94,24.50,27.67,45.0,6n-25s-ibft-v26.2.0_20260404_222349,open,100,open_tps100
open,2000,0,125.1,27.45,6.14,17.35,51.5,6n-25s-ibft-v26.2.0_20260404_222349,open,125,open_tps125
open,2000,0,150.1,39.26,24.99,26.34,50.1,6n-25s-ibft-v26.2.0_20260404_222349,open,150,open_tps150
open,2000,0,175.2,17.01,14.70,16.04,70.4,6n-25s-ibft-v26.2.0_20260404_222349,open,175,open_tps175
open,2000,0,200.2,28.30,14.53,17.57,68.4,6n-25s-ibft-v26.2.0_20260404_222349,open,200,open_tps200
open,2000,0,225.3,24.16,19.33,21.90,60.5,6n-25s-ibft-v26.2.0_20260404_222349,open,225,open_tps225
open,2000,0,250.3,27.77,14.16,18.24,69.2,6n-25s-ibft-v26.2.0_20260404_222349,open,250,open_tps250
open,2000,0,275.3,22.66,15.98,19.48,66.8,6n-25s-ibft-v26.2.0_20260404_222349,open,275,open_tps275
open,2000,0,300.4,27.26,13.69,18.55,70.1,6n-25s-ibft-v26.2.0_20260404_222349,open,300,open_tps300
