Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu6,0.010416666666666666,0.006666666666666667,0.632,0.632,0.00,0.00,372,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,325,query_tps325
/node-besu1,0.012916666666666667,0.008749999999999999,1.27,1.25,0.00,0.00,324,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,325,query_tps325
/node-besu3,0.00375,0.0033333333333333335,0.657,0.657,0.00,0.00,0.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,325,query_tps325
/node-besu5,0.012083333333333333,0.0075,0.642,0.642,0.00,0.00,120,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,325,query_tps325
/node-besu4,0.005833333333333334,0.004166666666666667,0.521,0.521,0.00,0.00,204,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,325,query_tps325
/node-besu2,0.00375,0.0033333333333333335,0.670,0.670,0.00,0.00,684,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,325,query_tps325
/node-besu6,0.0033333333333333335,0.002916666666666667,0.632,0.632,0.00,0.00,0.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,350,query_tps350
/node-besu1,0.010833333333333334,0.008333333333333333,1.27,1.27,0.00,0.00,0.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,350,query_tps350
/node-besu3,0.013333333333333334,0.007916666666666667,0.657,0.657,0.00,0.00,0.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,350,query_tps350
/node-besu5,0.011250000000000001,0.007083333333333334,0.643,0.642,0.00,0.00,44.0,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,350,query_tps350
/node-besu4,0.08166666666666667,0.0425,0.485,0.485,0.00,0.00,4.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,350,query_tps350
/node-besu2,0.01,0.0062499999999999995,0.669,0.669,0.00,0.00,0.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,350,query_tps350
/node-besu6,0.017916666666666668,0.010416666666666666,0.631,0.631,0.00,0.00,92.0,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,375,query_tps375
/node-besu1,0.004583333333333333,0.004166666666666667,1.27,1.27,0.00,0.00,224,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,375,query_tps375
/node-besu3,0.00375,0.002916666666666667,0.657,0.656,0.00,0.00,0.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,375,query_tps375
/node-besu5,0.0033333333333333335,0.0033333333333333335,0.641,0.641,0.00,0.00,40.0,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,375,query_tps375
/node-besu4,0.06958333333333333,0.03666666666666667,0.488,0.488,0.00,0.00,16.0,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,375,query_tps375
/node-besu2,0.004166666666666667,0.0033333333333333335,0.669,0.669,0.00,0.00,0.00,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,375,query_tps375
/node-besu6,0.018333333333333333,0.010416666666666666,0.631,0.631,0.00,0.00,36.0,0.00,6n-5s-qbft-v26.2.0_20260330_220414,query,400,query_tps400
