Experiment,Function,TPS,Throughput_TPS,Avg_Latency_s,CPU_avg_%,CPU_max_%,Mem_avg_GB,Mem_max_GB
6n-15s-qbft-v26.2.0_20260331_002513,open,220,73.9,9.56,0.06414062499999997,0.2583333333333333,0.6928333333333333,1.18
6n-15s-qbft-v26.2.0_20260331_002513,query,325,325.5,0.0,0.0056597222222221745,0.0420833333333333,0.6928749999999999,1.19
6n-15s-qbft-v26.2.0_20260331_002513,query,350,350.9,0.0,0.0056597222222221745,0.0420833333333333,0.6928749999999999,1.19
6n-15s-qbft-v26.2.0_20260331_002513,query,375,375.7,0.0,0.0056597222222221745,0.0420833333333333,0.6928749999999999,1.19
6n-15s-qbft-v26.2.0_20260331_002513,query,400,401.0,0.0,0.0056597222222221745,0.0420833333333333,0.6928749999999999,1.19
6n-15s-qbft-v26.2.0_20260331_002513,query,425,425.9,0.0,0.0056597222222221745,0.0420833333333333,0.6928749999999999,1.19
6n-15s-qbft-v26.2.0_20260331_002513,query,450,451.3,0.0,0.0056597222222221745,0.0420833333333333,0.6928749999999999,1.19
6n-15s-qbft-v26.2.0_20260331_002513,query,475,476.2,0.0,0.0056597222222221745,0.0420833333333333,0.6928749999999999,1.19
6n-15s-qbft-v26.2.0_20260331_002513,query,500,501.3,0.0,0.0056597222222221745,0.0420833333333333,0.6928749999999999,1.19
6n-15s-qbft-v26.2.0_20260331_002513,transfer,60,9.2,5.02,0.01072048611111106,0.2716666666666666,0.6936249999999999,1.2
6n-15s-qbft-v26.2.0_20260331_002513,transfer,70,5.5,8.77,0.01072048611111106,0.2716666666666666,0.6936249999999999,1.2
6n-15s-qbft-v26.2.0_20260331_002513,transfer,80,5.5,8.82,0.01072048611111106,0.2716666666666666,0.6936249999999999,1.2
6n-15s-qbft-v26.2.0_20260331_002513,transfer,90,5.4,8.95,0.01072048611111106,0.2716666666666666,0.6936249999999999,1.2
6n-15s-qbft-v26.2.0_20260331_002513,transfer,100,3.5,14.17,0.01072048611111106,0.2716666666666666,0.6936249999999999,1.2
6n-15s-qbft-v26.2.0_20260331_002513,transfer,110,5.4,9.1,0.01072048611111106,0.2716666666666666,0.6936249999999999,1.2
6n-15s-qbft-v26.2.0_20260331_002513,transfer,120,5.5,8.94,0.01072048611111106,0.2716666666666666,0.6936249999999999,1.2
6n-15s-qbft-v26.2.0_20260331_002513,transfer,130,5.4,9.01,0.01072048611111106,0.2716666666666666,0.6936249999999999,1.2
6n-20s-ibft-v26.2.0_20260331_015014,open,150,37.8,12.12,0.045355902777777735,0.1904166666666666,0.6904166666666666,1.19
6n-20s-ibft-v26.2.0_20260331_015014,open,160,44.3,17.61,0.045355902777777735,0.1904166666666666,0.6904166666666666,1.19
6n-20s-ibft-v26.2.0_20260331_015014,open,170,53.3,14.03,0.045355902777777735,0.1904166666666666,0.6904166666666666,1.19
6n-20s-ibft-v26.2.0_20260331_015014,open,180,53.0,14.31,0.045355902777777735,0.1904166666666666,0.6904166666666666,1.19
6n-20s-ibft-v26.2.0_20260331_015014,open,190,54.7,13.91,0.045355902777777735,0.1904166666666666,0.6904166666666666,1.19
6n-20s-ibft-v26.2.0_20260331_015014,open,200,52.5,14.79,0.045355902777777735,0.1904166666666666,0.6904166666666666,1.19
6n-20s-ibft-v26.2.0_20260331_015014,open,210,52.3,14.98,0.045355902777777735,0.1904166666666666,0.6904166666666666,1.19
6n-20s-ibft-v26.2.0_20260331_015014,open,220,63.1,11.82,0.045355902777777735,0.1904166666666666,0.6904166666666666,1.19
6n-20s-ibft-v26.2.0_20260331_015014,query,325,325.6,0.0,0.0037760416666666164,0.0095833333333333,0.7028125,1.19
6n-20s-ibft-v26.2.0_20260331_015014,query,350,350.8,0.0,0.0037760416666666164,0.0095833333333333,0.7028125,1.19
6n-20s-ibft-v26.2.0_20260331_015014,query,375,375.7,0.0,0.0037760416666666164,0.0095833333333333,0.7028125,1.19
6n-20s-ibft-v26.2.0_20260331_015014,query,400,400.8,0.0,0.0037760416666666164,0.0095833333333333,0.7028125,1.19
6n-20s-ibft-v26.2.0_20260331_015014,query,425,426.1,0.0,0.0037760416666666164,0.0095833333333333,0.7028125,1.19
6n-20s-ibft-v26.2.0_20260331_015014,query,450,451.1,0.0,0.0037760416666666164,0.0095833333333333,0.7028125,1.19
6n-20s-ibft-v26.2.0_20260331_015014,query,475,476.2,0.0,0.0037760416666666164,0.0095833333333333,0.7028125,1.19
6n-20s-ibft-v26.2.0_20260331_015014,query,500,501.3,0.0,0.0037760416666666164,0.0095833333333333,0.7028125,1.19
6n-20s-ibft-v26.2.0_20260331_015014,transfer,60,6.8,6.96,0.0070659722222221775,0.0266666666666666,0.6896458333333334,1.2
6n-20s-ibft-v26.2.0_20260331_015014,transfer,70,2.7,18.27,0.0070659722222221775,0.0266666666666666,0.6896458333333334,1.2
6n-20s-ibft-v26.2.0_20260331_015014,transfer,80,3.5,14.12,0.0070659722222221775,0.0266666666666666,0.6896458333333334,1.2
6n-20s-ibft-v26.2.0_20260331_015014,transfer,90,2.6,18.83,0.0070659722222221775,0.0266666666666666,0.6896458333333334,1.2
6n-20s-ibft-v26.2.0_20260331_015014,transfer,100,2.6,19.04,0.0070659722222221775,0.0266666666666666,0.6896458333333334,1.2
6n-20s-ibft-v26.2.0_20260331_015014,transfer,110,2.6,18.93,0.0070659722222221775,0.0266666666666666,0.6896458333333334,1.2
6n-20s-ibft-v26.2.0_20260331_015014,transfer,120,2.6,19.04,0.0070659722222221775,0.0266666666666666,0.6896458333333334,1.2
6n-20s-ibft-v26.2.0_20260331_015014,transfer,130,2.6,18.97,0.0070659722222221775,0.0266666666666666,0.6896458333333334,1.2
6n-20s-qbft-v26.2.0_20260331_004153,open,150,45.8,16.63,0.060130208333333296,0.2025,0.6846904761904762,1.26
6n-20s-qbft-v26.2.0_20260331_004153,open,160,60.2,11.71,0.060130208333333296,0.2025,0.6846904761904762,1.26
6n-20s-qbft-v26.2.0_20260331_004153,open,170,54.3,13.72,0.060130208333333296,0.2025,0.6846904761904762,1.26
6n-20s-qbft-v26.2.0_20260331_004153,open,180,53.6,14.15,0.060130208333333296,0.2025,0.6846904761904762,1.26
6n-20s-qbft-v26.2.0_20260331_004153,open,190,53.7,14.25,0.060130208333333296,0.2025,0.6846904761904762,1.26
6n-20s-qbft-v26.2.0_20260331_004153,open,200,52.8,14.74,0.060130208333333296,0.2025,0.6846904761904762,1.26
6n-20s-qbft-v26.2.0_20260331_004153,open,210,52.1,15.1,0.060130208333333296,0.2025,0.6846904761904762,1.26
6n-20s-qbft-v26.2.0_20260331_004153,open,220,51.4,15.47,0.060130208333333296,0.2025,0.6846904761904762,1.26
6n-20s-qbft-v26.2.0_20260331_004153,query,325,325.7,0.0,0.0038975694444444062,0.0145833333333333,0.6976875000000001,1.26
6n-20s-qbft-v26.2.0_20260331_004153,query,350,350.8,0.0,0.0038975694444444062,0.0145833333333333,0.6976875000000001,1.26
6n-20s-qbft-v26.2.0_20260331_004153,query,375,375.7,0.0,0.0038975694444444062,0.0145833333333333,0.6976875000000001,1.26
6n-20s-qbft-v26.2.0_20260331_004153,query,400,400.8,0.0,0.0038975694444444062,0.0145833333333333,0.6976875000000001,1.26
6n-20s-qbft-v26.2.0_20260331_004153,query,425,425.9,0.0,0.0038975694444444062,0.0145833333333333,0.6976875000000001,1.26
6n-20s-qbft-v26.2.0_20260331_004153,query,450,450.9,0.0,0.0038975694444444062,0.0145833333333333,0.6976875000000001,1.26
6n-20s-qbft-v26.2.0_20260331_004153,query,475,476.2,0.0,0.0038975694444444062,0.0145833333333333,0.6976875000000001,1.26
6n-20s-qbft-v26.2.0_20260331_004153,query,500,501.3,0.0,0.0038975694444444062,0.0145833333333333,0.6976875000000001,1.26
6n-20s-qbft-v26.2.0_20260331_004153,transfer,60,9.6,4.79,0.011423611111111074,0.18375,0.6778333333333334,1.28
6n-20s-qbft-v26.2.0_20260331_004153,transfer,70,2.7,18.1,0.011423611111111074,0.18375,0.6778333333333334,1.28
6n-20s-qbft-v26.2.0_20260331_004153,transfer,80,2.6,19.08,0.011423611111111074,0.18375,0.6778333333333334,1.28
6n-20s-qbft-v26.2.0_20260331_004153,transfer,90,3.7,13.34,0.011423611111111074,0.18375,0.6778333333333334,1.28
6n-20s-qbft-v26.2.0_20260331_004153,transfer,100,2.6,18.82,0.011423611111111074,0.18375,0.6778333333333334,1.28
6n-20s-qbft-v26.2.0_20260331_004153,transfer,110,2.6,19.0,0.011423611111111074,0.18375,0.6778333333333334,1.28
6n-20s-qbft-v26.2.0_20260331_004153,transfer,120,2.6,18.93,0.011423611111111074,0.18375,0.6778333333333334,1.28
6n-20s-qbft-v26.2.0_20260331_004153,transfer,130,2.7,18.54,0.011423611111111074,0.18375,0.6778333333333334,1.28
6n-25s-ibft-v26.2.0_20260331_030459,open,150,45.2,16.92,0.04394965277777774,0.2316666666666666,0.6817857142857142,1.22
6n-25s-ibft-v26.2.0_20260331_030459,open,160,37.1,21.97,0.04394965277777774,0.2316666666666666,0.6817857142857142,1.22
6n-25s-ibft-v26.2.0_20260331_030459,open,170,35.5,23.5,0.04394965277777774,0.2316666666666666,0.6817857142857142,1.22
6n-25s-ibft-v26.2.0_20260331_030459,open,180,34.4,24.43,0.04394965277777774,0.2316666666666666,0.6817857142857142,1.22
6n-25s-ibft-v26.2.0_20260331_030459,open,190,34.3,24.75,0.04394965277777774,0.2316666666666666,0.6817857142857142,1.22
6n-25s-ibft-v26.2.0_20260331_030459,open,200,34.8,24.51,0.04394965277777774,0.2316666666666666,0.6817857142857142,1.22
6n-25s-ibft-v26.2.0_20260331_030459,open,210,35.8,23.8,0.04394965277777774,0.2316666666666666,0.6817857142857142,1.22
6n-25s-ibft-v26.2.0_20260331_030459,open,220,34.3,25.14,0.04394965277777774,0.2316666666666666,0.6817857142857142,1.22
6n-25s-ibft-v26.2.0_20260331_030459,query,325,325.6,0.0,0.004114583333333294,0.0095833333333333,0.6902708333333333,1.22
6n-25s-ibft-v26.2.0_20260331_030459,query,350,350.8,0.0,0.004114583333333294,0.0095833333333333,0.6902708333333333,1.22
6n-25s-ibft-v26.2.0_20260331_030459,query,375,375.8,0.0,0.004114583333333294,0.0095833333333333,0.6902708333333333,1.22
6n-25s-ibft-v26.2.0_20260331_030459,query,400,401.0,0.0,0.004114583333333294,0.0095833333333333,0.6902708333333333,1.22
6n-25s-ibft-v26.2.0_20260331_030459,query,425,426.1,0.0,0.004114583333333294,0.0095833333333333,0.6902708333333333,1.22
6n-25s-ibft-v26.2.0_20260331_030459,query,450,451.1,0.0,0.004114583333333294,0.0095833333333333,0.6902708333333333,1.22
6n-25s-ibft-v26.2.0_20260331_030459,query,475,476.2,0.0,0.004114583333333294,0.0095833333333333,0.6902708333333333,1.22
6n-25s-ibft-v26.2.0_20260331_030459,query,500,501.3,0.0,0.004114583333333294,0.0095833333333333,0.6902708333333333,1.22
6n-25s-ibft-v26.2.0_20260331_030459,transfer,60,4.7,10.19,0.014670138888888845,0.1725,0.6915208333333333,1.23
6n-25s-ibft-v26.2.0_20260331_030459,transfer,70,12.7,3.57,0.014670138888888845,0.1725,0.6915208333333333,1.23
6n-25s-ibft-v26.2.0_20260331_030459,transfer,80,12.5,3.69,0.014670138888888845,0.1725,0.6915208333333333,1.23
6n-25s-ibft-v26.2.0_20260331_030459,transfer,90,11.9,3.91,0.014670138888888845,0.1725,0.6915208333333333,1.23
6n-25s-ibft-v26.2.0_20260331_030459,transfer,100,11.6,4.07,0.014670138888888845,0.1725,0.6915208333333333,1.23
6n-25s-ibft-v26.2.0_20260331_030459,transfer,110,12.3,3.84,0.014670138888888845,0.1725,0.6915208333333333,1.23
6n-25s-ibft-v26.2.0_20260331_030459,transfer,120,12.0,3.97,0.014670138888888845,0.1725,0.6915208333333333,1.23
6n-25s-ibft-v26.2.0_20260331_030459,transfer,130,11.8,4.03,0.014670138888888845,0.1725,0.6915208333333333,1.23
6n-25s-qbft-v26.2.0_20260331_010003,open,150,39.0,20.34,0.056727430555555514,0.2179166666666666,0.6869999999999999,1.18
6n-25s-qbft-v26.2.0_20260331_010003,open,160,38.1,21.31,0.056727430555555514,0.2179166666666666,0.6869999999999999,1.18
6n-25s-qbft-v26.2.0_20260331_010003,open,170,34.6,24.21,0.056727430555555514,0.2179166666666666,0.6869999999999999,1.18
6n-25s-qbft-v26.2.0_20260331_010003,open,180,34.5,24.43,0.056727430555555514,0.2179166666666666,0.6869999999999999,1.18
6n-25s-qbft-v26.2.0_20260331_010003,open,190,35.2,23.97,0.056727430555555514,0.2179166666666666,0.6869999999999999,1.18
6n-25s-qbft-v26.2.0_20260331_010003,open,200,34.3,24.92,0.056727430555555514,0.2179166666666666,0.6869999999999999,1.18
6n-25s-qbft-v26.2.0_20260331_010003,open,210,33.7,23.74,0.056727430555555514,0.2179166666666666,0.6869999999999999,1.18
6n-25s-qbft-v26.2.0_20260331_010003,open,220,34.2,25.22,0.056727430555555514,0.2179166666666666,0.6869999999999999,1.18
6n-25s-qbft-v26.2.0_20260331_010003,query,325,325.9,0.0,0.005486111111111067,0.0141666666666666,0.6845208333333334,1.18
6n-25s-qbft-v26.2.0_20260331_010003,query,350,350.8,0.0,0.005486111111111067,0.0141666666666666,0.6845208333333334,1.18
6n-25s-qbft-v26.2.0_20260331_010003,query,375,375.8,0.0,0.005486111111111067,0.0141666666666666,0.6845208333333334,1.18
6n-25s-qbft-v26.2.0_20260331_010003,query,400,400.8,0.0,0.005486111111111067,0.0141666666666666,0.6845208333333334,1.18
6n-25s-qbft-v26.2.0_20260331_010003,query,425,426.1,0.0,0.005486111111111067,0.0141666666666666,0.6845208333333334,1.18
6n-25s-qbft-v26.2.0_20260331_010003,query,450,450.9,0.0,0.005486111111111067,0.0141666666666666,0.6845208333333334,1.18
6n-25s-qbft-v26.2.0_20260331_010003,query,475,476.2,0.0,0.005486111111111067,0.0141666666666666,0.6845208333333334,1.18
6n-25s-qbft-v26.2.0_20260331_010003,query,500,501.5,0.0,0.005486111111111067,0.0141666666666666,0.6845208333333334,1.18
6n-25s-qbft-v26.2.0_20260331_010003,transfer,60,3.5,13.74,0.004262152777777739,0.0483333333333333,0.64925,1.16
6n-25s-qbft-v26.2.0_20260331_010003,transfer,70,12.5,3.65,0.004262152777777739,0.0483333333333333,0.64925,1.16
6n-25s-qbft-v26.2.0_20260331_010003,transfer,80,11.7,3.96,0.004262152777777739,0.0483333333333333,0.64925,1.16
6n-25s-qbft-v26.2.0_20260331_010003,transfer,90,12.7,3.66,0.004262152777777739,0.0483333333333333,0.64925,1.16
6n-25s-qbft-v26.2.0_20260331_010003,transfer,100,11.5,4.11,0.004262152777777739,0.0483333333333333,0.64925,1.16
6n-25s-qbft-v26.2.0_20260331_010003,transfer,110,13.3,3.53,0.004262152777777739,0.0483333333333333,0.64925,1.16
6n-25s-qbft-v26.2.0_20260331_010003,transfer,120,13.5,3.5,0.004262152777777739,0.0483333333333333,0.64925,1.16
6n-25s-qbft-v26.2.0_20260331_010003,transfer,130,12.5,3.8,0.004262152777777739,0.0483333333333333,0.64925,1.16
6n-5s-ibft-v24.6.0_20260331_035741,open,150,83.1,5.69,0.02976562499999995,0.2925,0.723611111111111,1.33
6n-5s-ibft-v24.6.0_20260331_035741,open,160,98.7,4.51,0.02976562499999995,0.2925,0.723611111111111,1.33
6n-5s-ibft-v24.6.0_20260331_035741,open,170,100.8,4.16,0.02976562499999995,0.2925,0.723611111111111,1.33
6n-5s-ibft-v24.6.0_20260331_035741,open,180,107.4,3.89,0.02976562499999995,0.2925,0.723611111111111,1.33
6n-5s-ibft-v24.6.0_20260331_035741,open,190,111.1,3.63,0.02976562499999995,0.2925,0.723611111111111,1.33
6n-5s-ibft-v24.6.0_20260331_035741,open,200,109.6,3.67,0.02976562499999995,0.2925,0.723611111111111,1.33
6n-5s-ibft-v24.6.0_20260331_035741,open,210,108.2,4.01,0.02976562499999995,0.2925,0.723611111111111,1.33
6n-5s-ibft-v24.6.0_20260331_035741,open,220,109.1,4.09,0.02976562499999995,0.2925,0.723611111111111,1.33
6n-5s-ibft-v24.6.0_20260331_035741,query,325,325.6,0.0,0.003402777777777729,0.0129166666666666,0.7246458333333333,1.29
6n-5s-ibft-v24.6.0_20260331_035741,query,350,350.6,0.0,0.003402777777777729,0.0129166666666666,0.7246458333333333,1.29
6n-5s-ibft-v24.6.0_20260331_035741,query,375,375.9,0.0,0.003402777777777729,0.0129166666666666,0.7246458333333333,1.29
6n-5s-ibft-v24.6.0_20260331_035741,query,400,400.8,0.0,0.003402777777777729,0.0129166666666666,0.7246458333333333,1.29
6n-5s-ibft-v24.6.0_20260331_035741,query,425,426.1,0.0,0.003402777777777729,0.0129166666666666,0.7246458333333333,1.29
6n-5s-ibft-v24.6.0_20260331_035741,query,450,451.1,0.0,0.003402777777777729,0.0129166666666666,0.7246458333333333,1.29
6n-5s-ibft-v24.6.0_20260331_035741,query,475,476.0,0.0,0.003402777777777729,0.0129166666666666,0.7246458333333333,1.29
6n-5s-ibft-v24.6.0_20260331_035741,query,500,501.3,0.0,0.003402777777777729,0.0129166666666666,0.7246458333333333,1.29
6n-5s-ibft-v24.6.0_20260331_035741,transfer,60,32.3,1.13,0.0053645833333332915,0.0179166666666666,0.7265,1.21
6n-5s-ibft-v24.6.0_20260331_035741,transfer,70,11.7,3.91,0.0053645833333332915,0.0179166666666666,0.7265,1.21
6n-5s-ibft-v24.6.0_20260331_035741,transfer,80,11.3,4.13,0.0053645833333332915,0.0179166666666666,0.7265,1.21
6n-5s-ibft-v24.6.0_20260331_035741,transfer,90,11.3,4.14,0.0053645833333332915,0.0179166666666666,0.7265,1.21
6n-5s-ibft-v24.6.0_20260331_035741,transfer,100,11.0,4.29,0.0053645833333332915,0.0179166666666666,0.7265,1.21
6n-5s-ibft-v24.6.0_20260331_035741,transfer,110,11.3,4.19,0.0053645833333332915,0.0179166666666666,0.7265,1.21
6n-5s-ibft-v24.6.0_20260331_035741,transfer,120,27.2,1.63,0.0053645833333332915,0.0179166666666666,0.7265,1.21
6n-5s-ibft-v24.6.0_20260331_035741,transfer,130,11.3,4.25,0.0053645833333332915,0.0179166666666666,0.7265,1.21
6n-5s-ibft-v26.2.0_20260330_231331,open,150,83.8,6.28,0.07228298611111107,0.37,0.7005555555555555,1.23
6n-5s-ibft-v26.2.0_20260330_231331,open,160,94.0,5.52,0.07228298611111107,0.37,0.7005555555555555,1.23
6n-5s-ibft-v26.2.0_20260330_231331,open,170,102.2,4.15,0.07228298611111107,0.37,0.7005555555555555,1.23
6n-5s-ibft-v26.2.0_20260330_231331,open,180,105.3,3.86,0.07228298611111107,0.37,0.7005555555555555,1.23
6n-5s-ibft-v26.2.0_20260330_231331,open,190,109.3,3.59,0.07228298611111107,0.37,0.7005555555555555,1.23
6n-5s-ibft-v26.2.0_20260330_231331,open,200,109.6,3.65,0.07228298611111107,0.37,0.7005555555555555,1.23
6n-5s-ibft-v26.2.0_20260330_231331,open,210,112.5,3.58,0.07228298611111107,0.37,0.7005555555555555,1.23
6n-5s-ibft-v26.2.0_20260330_231331,open,220,113.4,3.55,0.07228298611111107,0.37,0.7005555555555555,1.23
6n-5s-ibft-v26.2.0_20260330_231331,query,325,325.6,0.0,0.007977430555555508,0.04625,0.6851666666666668,1.23
6n-5s-ibft-v26.2.0_20260330_231331,query,350,350.6,0.0,0.007977430555555508,0.04625,0.6851666666666668,1.23
6n-5s-ibft-v26.2.0_20260330_231331,query,375,375.8,0.0,0.007977430555555508,0.04625,0.6851666666666668,1.23
6n-5s-ibft-v26.2.0_20260330_231331,query,400,401.0,0.0,0.007977430555555508,0.04625,0.6851666666666668,1.23
6n-5s-ibft-v26.2.0_20260330_231331,query,425,426.1,0.0,0.007977430555555508,0.04625,0.6851666666666668,1.23
6n-5s-ibft-v26.2.0_20260330_231331,query,450,451.3,0.0,0.007977430555555508,0.04625,0.6851666666666668,1.23
6n-5s-ibft-v26.2.0_20260330_231331,query,475,476.2,0.0,0.007977430555555508,0.04625,0.6851666666666668,1.23
6n-5s-ibft-v26.2.0_20260330_231331,query,500,501.0,0.0,0.007977430555555508,0.04625,0.6851666666666668,1.23
6n-5s-ibft-v26.2.0_20260330_231331,transfer,60,9.4,4.41,0.009748263888888845,0.1045833333333333,0.6888125,1.24
6n-5s-ibft-v26.2.0_20260330_231331,transfer,70,12.4,3.69,0.009748263888888845,0.1045833333333333,0.6888125,1.24
6n-5s-ibft-v26.2.0_20260330_231331,transfer,80,13.2,3.48,0.009748263888888845,0.1045833333333333,0.6888125,1.24
6n-5s-ibft-v26.2.0_20260330_231331,transfer,90,13.3,3.47,0.009748263888888845,0.1045833333333333,0.6888125,1.24
6n-5s-ibft-v26.2.0_20260330_231331,transfer,100,12.1,3.87,0.009748263888888845,0.1045833333333333,0.6888125,1.24
6n-5s-ibft-v26.2.0_20260330_231331,transfer,110,13.3,3.53,0.009748263888888845,0.1045833333333333,0.6888125,1.24
6n-5s-ibft-v26.2.0_20260330_231331,transfer,120,35.7,1.19,0.009748263888888845,0.1045833333333333,0.6888125,1.24
6n-5s-ibft-v26.2.0_20260330_231331,transfer,130,11.7,4.09,0.009748263888888845,0.1045833333333333,0.6888125,1.24
6n-5s-qbft-v24.6.0_20260331_034023,open,150,89.5,5.52,0.038602430555555504,0.3745833333333333,0.7225714285714285,1.32
6n-5s-qbft-v24.6.0_20260331_034023,open,160,96.0,4.88,0.038602430555555504,0.3745833333333333,0.7225714285714285,1.32
6n-5s-qbft-v24.6.0_20260331_034023,open,170,103.2,3.96,0.038602430555555504,0.3745833333333333,0.7225714285714285,1.32
6n-5s-qbft-v24.6.0_20260331_034023,open,180,105.2,3.96,0.038602430555555504,0.3745833333333333,0.7225714285714285,1.32
6n-5s-qbft-v24.6.0_20260331_034023,open,190,108.4,3.72,0.038602430555555504,0.3745833333333333,0.7225714285714285,1.32
6n-5s-qbft-v24.6.0_20260331_034023,open,200,113.1,3.47,0.038602430555555504,0.3745833333333333,0.7225714285714285,1.32
6n-5s-qbft-v24.6.0_20260331_034023,open,210,114.5,3.51,0.038602430555555504,0.3745833333333333,0.7225714285714285,1.32
6n-5s-qbft-v24.6.0_20260331_034023,open,220,110.9,3.87,0.038602430555555504,0.3745833333333333,0.7225714285714285,1.32
6n-5s-qbft-v24.6.0_20260331_034023,query,325,325.6,0.0,0.002552083333333285,0.01,0.7353125,1.29
6n-5s-qbft-v24.6.0_20260331_034023,query,350,350.8,0.0,0.002552083333333285,0.01,0.7353125,1.29
6n-5s-qbft-v24.6.0_20260331_034023,query,375,375.7,0.0,0.002552083333333285,0.01,0.7353125,1.29
6n-5s-qbft-v24.6.0_20260331_034023,query,400,401.0,0.0,0.002552083333333285,0.01,0.7353125,1.29
6n-5s-qbft-v24.6.0_20260331_034023,query,425,425.9,0.0,0.002552083333333285,0.01,0.7353125,1.29
6n-5s-qbft-v24.6.0_20260331_034023,query,450,451.1,0.0,0.002552083333333285,0.01,0.7353125,1.29
6n-5s-qbft-v24.6.0_20260331_034023,query,475,476.2,0.0,0.002552083333333285,0.01,0.7353125,1.29
6n-5s-qbft-v24.6.0_20260331_034023,query,500,501.3,0.0,0.002552083333333285,0.01,0.7353125,1.29
6n-5s-qbft-v24.6.0_20260331_034023,transfer,60,9.0,2.59,0.006032986111111069,0.1129166666666666,0.7393749999999999,1.27
6n-5s-qbft-v24.6.0_20260331_034023,transfer,70,11.6,3.96,0.006032986111111069,0.1129166666666666,0.7393749999999999,1.27
6n-5s-qbft-v24.6.0_20260331_034023,transfer,80,12.6,3.65,0.006032986111111069,0.1129166666666666,0.7393749999999999,1.27
6n-5s-qbft-v24.6.0_20260331_034023,transfer,90,11.4,4.12,0.006032986111111069,0.1129166666666666,0.7393749999999999,1.27
6n-5s-qbft-v24.6.0_20260331_034023,transfer,100,11.1,4.25,0.006032986111111069,0.1129166666666666,0.7393749999999999,1.27
6n-5s-qbft-v24.6.0_20260331_034023,transfer,110,11.3,4.18,0.006032986111111069,0.1129166666666666,0.7393749999999999,1.27
6n-5s-qbft-v24.6.0_20260331_034023,transfer,120,54.5,0.71,0.006032986111111069,0.1129166666666666,0.7393749999999999,1.27
6n-5s-qbft-v24.6.0_20260331_034023,transfer,130,11.5,4.17,0.006032986111111069,0.1129166666666666,0.7393749999999999,1.27
6n-5s-qbft-v26.2.0_20260330_220414,open,150,84.2,6.89,0.06797743055555554,0.37375,0.6900000000000001,1.23
6n-5s-qbft-v26.2.0_20260330_220414,open,160,98.9,4.2,0.06797743055555554,0.37375,0.6900000000000001,1.23
6n-5s-qbft-v26.2.0_20260330_220414,open,170,100.1,4.18,0.06797743055555554,0.37375,0.6900000000000001,1.23
6n-5s-qbft-v26.2.0_20260330_220414,open,180,100.9,4.2,0.06797743055555554,0.37375,0.6900000000000001,1.23
6n-5s-qbft-v26.2.0_20260330_220414,open,190,103.8,4.85,0.06797743055555554,0.37375,0.6900000000000001,1.23
6n-5s-qbft-v26.2.0_20260330_220414,open,200,99.3,5.33,0.06797743055555554,0.37375,0.6900000000000001,1.23
6n-5s-qbft-v26.2.0_20260330_220414,open,210,107.0,4.39,0.06797743055555554,0.37375,0.6900000000000001,1.23
6n-5s-qbft-v26.2.0_20260330_220414,open,220,109.2,4.27,0.06797743055555554,0.37375,0.6900000000000001,1.23
6n-5s-qbft-v26.2.0_20260330_220414,query,325,325.7,0.0,0.007508680555555509,0.0425,0.7236249999999999,1.27
6n-5s-qbft-v26.2.0_20260330_220414,query,350,350.9,0.0,0.007508680555555509,0.0425,0.7236249999999999,1.27
6n-5s-qbft-v26.2.0_20260330_220414,query,375,375.7,0.0,0.007508680555555509,0.0425,0.7236249999999999,1.27
6n-5s-qbft-v26.2.0_20260330_220414,query,400,401.0,0.0,0.007508680555555509,0.0425,0.7236249999999999,1.27
6n-5s-qbft-v26.2.0_20260330_220414,query,425,425.9,0.0,0.007508680555555509,0.0425,0.7236249999999999,1.27
6n-5s-qbft-v26.2.0_20260330_220414,query,450,450.9,0.0,0.007508680555555509,0.0425,0.7236249999999999,1.27
6n-5s-qbft-v26.2.0_20260330_220414,query,475,476.4,0.0,0.007508680555555509,0.0425,0.7236249999999999,1.27
6n-5s-qbft-v26.2.0_20260330_220414,query,500,501.3,0.0,0.007508680555555509,0.0425,0.7236249999999999,1.27
6n-5s-qbft-v26.2.0_20260330_220414,transfer,60,9.9,4.63,0.013767361111111062,0.1804166666666666,0.7257083333333334,1.28
6n-5s-qbft-v26.2.0_20260330_220414,transfer,70,12.5,3.64,0.013767361111111062,0.1804166666666666,0.7257083333333334,1.28
6n-5s-qbft-v26.2.0_20260330_220414,transfer,80,13.2,3.48,0.013767361111111062,0.1804166666666666,0.7257083333333334,1.28
6n-5s-qbft-v26.2.0_20260330_220414,transfer,90,11.6,4.04,0.013767361111111062,0.1804166666666666,0.7257083333333334,1.28
6n-5s-qbft-v26.2.0_20260330_220414,transfer,100,12.0,3.91,0.013767361111111062,0.1804166666666666,0.7257083333333334,1.28
6n-5s-qbft-v26.2.0_20260330_220414,transfer,110,11.6,4.09,0.013767361111111062,0.1804166666666666,0.7257083333333334,1.28
6n-5s-qbft-v26.2.0_20260330_220414,transfer,120,12.1,3.92,0.013767361111111062,0.1804166666666666,0.7257083333333334,1.28
6n-5s-qbft-v26.2.0_20260330_220414,transfer,130,12.1,3.93,0.013767361111111062,0.1804166666666666,0.7257083333333334,1.28
8n-5s-ibft-v26.2.0_20260330_232730,open,150,65.8,10.65,0.08707031249999997,0.3112499999999999,0.7396964285714286,1.23
8n-5s-ibft-v26.2.0_20260330_232730,open,160,94.0,5.29,0.08707031249999997,0.3112499999999999,0.7396964285714286,1.23
