Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Report,TPS
open,1000,0,180.3,8.92,2.76,6.67,85.6,open_report,0
query,1000,0,560.9,0.02,0.00,0.00,560.2,query_report,0
transfer,50,0,113.4,4.35,3.93,4.14,11.4,transfer_report,0
