Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Report,TPS
open,1000,0,180.3,4.33,2.04,3.37,122.7,open_report,0
query,1000,0,549.5,0.01,0.00,0.00,549.1,query_report,0
transfer,50,0,113.4,2.52,0.44,2.10,19.4,transfer_report,0
