Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Report,TPS
open,1000,0,180.3,8.43,2.60,6.45,82.1,open_report,0
query,1000,0,540.5,0.02,0.00,0.00,540.0,query_report,0
transfer,50,0,113.4,3.50,3.06,3.27,14.2,transfer_report,0
