Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Report,TPS
open,1000,0,180.3,13.64,2.52,10.74,57.9,open_report,0
query,1000,0,567.2,0.02,0.00,0.00,566.6,query_report,0
transfer,50,0,112.9,4.83,4.43,4.63,10.3,transfer_report,0
