Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu1,0.06166666666666667,0.034999999999999996,1.25,1.24,0.00,0.00,3.08,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,100,transfer_tps100
/node-besu2,0.05375,0.02625,0.666,0.665,0.00,0.00,2.92,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,100,transfer_tps100
/node-besu4,0.03666666666666667,0.02,0.635,0.634,0.00,0.00,3.07,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,100,transfer_tps100
/node-besu3,0.03625,0.02,0.805,0.804,0.00,0.00,3.04,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,100,transfer_tps100
/node-besu1,0.26125,0.13416666666666668,1.24,1.24,0.00,0.00,4.61,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,125,transfer_tps125
/node-besu2,0.07666666666666667,0.03916666666666666,0.733,0.680,0.00,0.00,2.02,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,125,transfer_tps125
/node-besu4,0.08708333333333333,0.03625,0.772,0.699,0.00,0.00,2.84,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,125,transfer_tps125
/node-besu3,0.07583333333333334,0.034583333333333334,0.808,0.807,0.00,0.00,2.84,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,125,transfer_tps125
/node-besu1,0.23166666666666666,0.12708333333333333,1.25,1.24,0.00,0.00,2.43,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,150,transfer_tps150
/node-besu2,0.08916666666666667,0.029166666666666664,0.735,0.734,0.00,0.00,2.45,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,150,transfer_tps150
/node-besu4,0.07333333333333333,0.025833333333333333,0.774,0.773,0.00,0.00,2.49,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,150,transfer_tps150
/node-besu3,0.07875,0.027083333333333334,0.917,0.852,0.00,0.00,2.40,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,150,transfer_tps150
/node-besu1,0.2675,0.13666666666666666,1.28,1.26,0.00,0.00,0.0156,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,175,transfer_tps175
/node-besu2,0.38125000000000003,0.14416666666666667,0.811,0.766,0.00,0.00,2.41,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,175,transfer_tps175
/node-besu4,0.38208333333333333,0.15125,0.781,0.779,0.00,0.00,2.45,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,175,transfer_tps175
/node-besu3,0.4495833333333333,0.14791666666666667,0.920,0.919,0.00,0.00,2.46,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,175,transfer_tps175
/node-besu1,0.3025,0.12291666666666667,1.29,1.29,0.00,0.00,3.61,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,200,transfer_tps200
/node-besu2,0.09499999999999999,0.022500000000000003,0.814,0.813,0.00,0.00,2.43,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,200,transfer_tps200
/node-besu4,0.09458333333333334,0.022083333333333333,0.923,0.833,0.00,0.00,2.42,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,200,transfer_tps200
/node-besu3,0.08583333333333333,0.020416666666666666,0.922,0.921,0.00,0.00,2.41,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,200,transfer_tps200
/node-besu1,0.5129166666666667,0.17666666666666667,1.29,1.29,0.00,0.00,3.70,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,225,transfer_tps225
/node-besu2,0.008749999999999999,0.0062499999999999995,0.906,0.854,0.00,0.00,2.18,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,225,transfer_tps225
/node-besu4,0.014166666666666668,0.0075,0.950,0.949,0.00,0.00,2.20,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,225,transfer_tps225
/node-besu3,0.010416666666666666,0.006666666666666667,1.24,1.17,0.00,0.00,2.09,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,225,transfer_tps225
/node-besu1,0.2333333333333333,0.12083333333333333,1.50,1.41,0.00,0.00,3.04,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,250,transfer_tps250
/node-besu2,0.4320833333333333,0.13958333333333334,0.912,0.909,0.00,0.00,2.36,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,250,transfer_tps250
/node-besu4,0.425,0.14125000000000001,0.952,0.951,0.00,0.00,2.39,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,250,transfer_tps250
/node-besu3,0.42083333333333334,0.13208333333333333,1.24,1.24,0.00,0.00,2.26,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,250,transfer_tps250
/node-besu1,0.24125,0.09833333333333333,1.50,1.50,0.00,0.00,3.79,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,275,transfer_tps275
/node-besu2,0.005833333333333334,0.0033333333333333335,0.916,0.915,0.00,0.00,3.28,0.00,4n-5s-ibft-v26.2.0_20260404_165544,transfer,275,transfer_tps275
