Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu3,0.01875,0.010833333333333334,0.742,0.742,0.00,0.00,60.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,60,transfer_tps60
/node-besu2,0.0033333333333333335,0.0033333333333333335,0.733,0.733,0.00,0.00,124,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,60,transfer_tps60
/node-besu10,0.002916666666666667,0.002916666666666667,0.814,0.813,0.00,0.00,248,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,60,transfer_tps60
/node-besu7,0.0033333333333333335,0.002916666666666667,0.866,0.865,0.00,0.00,0.00,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,60,transfer_tps60
/node-besu5,0.00375,0.0033333333333333335,0.720,0.720,0.00,0.00,260,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,60,transfer_tps60
/node-besu9,0.0033333333333333335,0.0033333333333333335,0.736,0.736,0.00,0.00,164,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,60,transfer_tps60
/node-besu8,0.03166666666666667,0.017083333333333332,0.738,0.738,0.00,0.00,0.00,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,60,transfer_tps60
/node-besu4,0.002916666666666667,0.002916666666666667,0.694,0.694,0.00,0.00,0.00,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,60,transfer_tps60
/node-besu1,0.00375,0.002916666666666667,1.22,1.22,0.00,0.00,340,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,60,transfer_tps60
/node-besu6,0.0033333333333333335,0.002916666666666667,0.726,0.725,0.00,0.00,0.00,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,60,transfer_tps60
/node-besu10,0.004166666666666667,0.0033333333333333335,0.816,0.815,0.00,0.00,64.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,70,transfer_tps70
/node-besu7,0.0033333333333333335,0.0033333333333333335,0.868,0.867,0.00,0.00,152,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,70,transfer_tps70
/node-besu5,0.004166666666666667,0.0033333333333333335,0.721,0.721,0.00,0.00,68.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,70,transfer_tps70
/node-besu9,0.004166666666666667,0.004166666666666667,0.737,0.736,0.00,0.00,60.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,70,transfer_tps70
/node-besu3,0.017083333333333332,0.011666666666666667,0.743,0.742,0.00,0.00,56.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,70,transfer_tps70
/node-besu2,0.025833333333333333,0.014583333333333332,0.734,0.734,0.00,0.00,64.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,70,transfer_tps70
/node-besu4,0.004166666666666667,0.0033333333333333335,0.695,0.695,0.00,0.00,64.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,70,transfer_tps70
/node-besu8,0.00375,0.00375,0.738,0.738,0.00,0.00,240,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,70,transfer_tps70
/node-besu6,0.004166666666666667,0.0033333333333333335,0.727,0.726,0.00,0.00,152,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,70,transfer_tps70
/node-besu1,0.002916666666666667,0.002916666666666667,1.22,1.22,0.00,0.00,124,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,70,transfer_tps70
/node-besu7,0.004166666666666667,0.00375,0.868,0.868,0.00,0.00,16.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,80,transfer_tps80
/node-besu10,0.00375,0.0033333333333333335,0.817,0.816,0.00,0.00,96.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,80,transfer_tps80
/node-besu2,0.004166666666666667,0.00375,0.735,0.734,0.00,0.00,56.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,80,transfer_tps80
/node-besu3,0.027083333333333334,0.015,0.743,0.743,0.00,0.00,52.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,80,transfer_tps80
/node-besu6,0.004166666666666667,0.00375,0.727,0.727,0.00,0.00,0.00,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,80,transfer_tps80
/node-besu1,0.002916666666666667,0.002916666666666667,1.22,1.22,0.00,0.00,112,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,80,transfer_tps80
/node-besu4,0.004166666666666667,0.00375,0.695,0.695,0.00,0.00,164,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,80,transfer_tps80
/node-besu8,0.004166666666666667,0.0033333333333333335,0.739,0.739,0.00,0.00,108,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,80,transfer_tps80
/node-besu9,0.004166666666666667,0.0033333333333333335,0.737,0.737,0.00,0.00,72.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,80,transfer_tps80
/node-besu5,0.00375,0.0033333333333333335,0.721,0.721,0.00,0.00,0.00,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,80,transfer_tps80
/node-besu2,0.004166666666666667,0.0033333333333333335,0.736,0.735,0.00,0.00,56.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,90,transfer_tps90
/node-besu3,0.017499999999999998,0.010416666666666666,0.743,0.743,0.00,0.00,56.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,90,transfer_tps90
/node-besu4,0.00375,0.0033333333333333335,0.696,0.696,0.00,0.00,16.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,90,transfer_tps90
/node-besu8,0.00375,0.0033333333333333335,0.740,0.740,0.00,0.00,0.00,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,90,transfer_tps90
/node-besu6,0.00375,0.0033333333333333335,0.728,0.728,0.00,0.00,16.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,90,transfer_tps90
/node-besu1,0.00375,0.00375,1.22,1.22,0.00,0.00,68.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,90,transfer_tps90
/node-besu9,0.004166666666666667,0.0033333333333333335,0.738,0.738,0.00,0.00,92.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,90,transfer_tps90
/node-besu5,0.004166666666666667,0.0033333333333333335,0.722,0.722,0.00,0.00,60.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,90,transfer_tps90
/node-besu7,0.04791666666666666,0.025416666666666667,0.869,0.869,0.00,0.00,0.00,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,90,transfer_tps90
/node-besu10,0.00375,0.00375,0.817,0.817,0.00,0.00,60.0,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,90,transfer_tps90
/node-besu3,0.025833333333333333,0.014583333333333332,0.744,0.743,0.00,0.00,172,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,100,transfer_tps100
/node-besu2,0.004166666666666667,0.0033333333333333335,0.736,0.736,0.00,0.00,128,0.00,10n-5s-qbft-v26.2.0_20260330_223155,transfer,100,transfer_tps100
