Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu2,0.017916666666666668,0.010416666666666666,0.631,0.629,0.00,0.00,0.00,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,60,transfer_tps60
/node-besu6,0.02791666666666667,0.015416666666666667,0.663,0.663,0.00,0.00,0.00,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,60,transfer_tps60
/node-besu5,0.33625,0.16916666666666666,0.648,0.647,0.00,0.00,0.00,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,60,transfer_tps60
/node-besu3,0.12083333333333333,0.06291666666666666,0.472,0.471,0.00,0.00,76.0,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,60,transfer_tps60
/node-besu4,0.020833333333333332,0.011666666666666667,0.686,0.685,0.00,0.00,60.0,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,60,transfer_tps60
/node-besu1,0.05125,0.02666666666666667,1.27,1.27,0.00,0.00,0.00,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,60,transfer_tps60
/node-besu5,0.005,0.00375,0.649,0.648,0.00,0.00,0.00,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,70,transfer_tps70
/node-besu3,0.0062499999999999995,0.004583333333333333,0.472,0.472,0.00,0.00,296,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,70,transfer_tps70
/node-besu6,0.004583333333333333,0.0033333333333333335,0.664,0.664,0.00,0.00,16.0,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,70,transfer_tps70
/node-besu2,0.002916666666666667,0.0025,0.631,0.631,0.00,0.00,224,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,70,transfer_tps70
/node-besu1,0.004583333333333333,0.0033333333333333335,1.27,1.27,0.00,0.00,192,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,70,transfer_tps70
/node-besu4,0.004166666666666667,0.0033333333333333335,0.687,0.686,0.00,0.00,212,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,70,transfer_tps70
/node-besu1,0.004166666666666667,0.00375,1.27,1.27,0.00,0.00,208,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,80,transfer_tps80
/node-besu4,0.004583333333333333,0.00375,0.687,0.687,0.00,0.00,92.0,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,80,transfer_tps80
/node-besu3,0.06375,0.023749999999999997,0.473,0.472,0.00,0.00,140,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,80,transfer_tps80
/node-besu5,0.00375,0.0033333333333333335,0.649,0.649,0.00,0.00,0.00,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,80,transfer_tps80
/node-besu6,0.004166666666666667,0.002916666666666667,0.665,0.664,0.00,0.00,0.00,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,80,transfer_tps80
/node-besu2,0.002916666666666667,0.002916666666666667,0.632,0.631,0.00,0.00,116,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,80,transfer_tps80
/node-besu6,0.009166666666666667,0.006666666666666667,0.666,0.665,0.00,0.00,0.00,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,90,transfer_tps90
/node-besu2,0.006666666666666667,0.005,0.632,0.632,0.00,0.00,96.0,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,90,transfer_tps90
/node-besu3,0.01,0.007083333333333334,0.474,0.474,0.00,0.00,0.00,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,90,transfer_tps90
/node-besu5,0.005,0.00375,0.650,0.649,0.00,0.00,0.00,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,90,transfer_tps90
/node-besu1,0.00375,0.002916666666666667,1.28,1.28,0.00,0.00,124,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,90,transfer_tps90
/node-besu4,0.00375,0.002916666666666667,0.687,0.687,0.00,0.00,76.0,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,90,transfer_tps90
/node-besu5,0.00375,0.0033333333333333335,0.650,0.595,0.00,0.00,8.00,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,100,transfer_tps100
/node-besu3,0.005,0.004166666666666667,0.475,0.475,0.00,0.00,0.00,0.00,6n-15s-ibft-v26.2.0_20260331_013354,transfer,100,transfer_tps100
