Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
transfer,50,0,61.7,1.10,0.30,0.70,44.8,4n-5s-ibft-v26.2.0_20260330_230006,transfer,60,transfer_tps60
transfer,50,0,71.8,4.10,3.42,3.76,12.2,4n-5s-ibft-v26.2.0_20260330_230006,transfer,70,transfer_tps70
transfer,50,0,82.2,4.24,3.64,3.94,11.8,4n-5s-ibft-v26.2.0_20260330_230006,transfer,80,transfer_tps80
transfer,50,0,92.8,4.11,3.57,3.84,12.1,4n-5s-ibft-v26.2.0_20260330_230006,transfer,90,transfer_tps90
transfer,50,0,102.9,4.34,3.86,4.10,11.5,4n-5s-ibft-v26.2.0_20260330_230006,transfer,100,transfer_tps100
transfer,50,0,113.6,4.00,3.58,3.79,12.4,4n-5s-ibft-v26.2.0_20260330_230006,transfer,110,transfer_tps110
transfer,50,0,123.5,4.28,3.88,4.08,11.7,4n-5s-ibft-v26.2.0_20260330_230006,transfer,120,transfer_tps120
transfer,50,0,134.4,4.38,4.02,4.20,11.4,4n-5s-ibft-v26.2.0_20260330_230006,transfer,130,transfer_tps130
