Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report,Memory(avg) [GB],Disc Write [KB]
/node-besu5,0.24208333333333332,0.09083333333333334,0.659,,0.00,0.00,0.00,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,190,open_tps190,0.659,
/node-besu2,0.20083333333333334,0.07583333333333334,0.688,,0.00,0.00,0.762,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,190,open_tps190,0.688,
/node-besu9,0.3529166666666667,0.12458333333333334,0.730,,0.00,0.00,0.410,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,190,open_tps190,0.729,
/node-besu4,0.21,0.08083333333333333,0.661,,0.00,0.00,0.738,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,190,open_tps190,0.661,
/node-besu7,0.029583333333333333,0.015,0.723,,0.00,0.00,0.0156,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,190,open_tps190,0.722,
/node-besu8,0.06791666666666667,0.030833333333333334,0.694,,0.00,0.00,,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,200,open_tps200,0.694,764
/node-besu10,0.006666666666666667,0.004583333333333333,0.708,,0.00,0.00,,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,200,open_tps200,0.708,772
/node-besu3,0.047499999999999994,0.017916666666666668,0.711,,0.00,0.00,,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,200,open_tps200,0.711,740
/node-besu6,0.004166666666666667,0.0033333333333333335,0.729,,0.00,0.00,,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,200,open_tps200,0.728,764
/node-besu1,0.010416666666666666,0.0062499999999999995,1.29,,0.00,0.00,,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,200,open_tps200,1.29,940
/node-besu5,0.005833333333333334,0.00375,0.660,,0.00,0.00,,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,200,open_tps200,0.660,772
/node-besu2,0.004583333333333333,0.0033333333333333335,0.690,,0.00,0.00,,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,200,open_tps200,0.689,320
/node-besu9,0.006666666666666667,0.004583333333333333,0.731,,0.00,0.00,,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,200,open_tps200,0.730,636
/node-besu4,0.005416666666666667,0.00375,0.663,,0.00,0.00,,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,200,open_tps200,0.662,788
/node-besu7,0.004583333333333333,0.00375,0.800,,0.00,0.00,,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,200,open_tps200,0.791,16.0
/node-besu8,0.05375,0.024166666666666666,0.695,,0.00,0.00,0.770,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,210,open_tps210,0.695,
/node-besu10,0.0033333333333333335,0.002916666666666667,0.709,,0.00,0.00,0.727,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,210,open_tps210,0.709,
/node-besu3,0.017499999999999998,0.008333333333333333,0.712,,0.00,0.00,0.727,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,210,open_tps210,0.712,
/node-besu6,0.015416666666666667,0.007083333333333334,0.730,,0.00,0.00,0.703,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,210,open_tps210,0.730,
/node-besu1,0.00375,0.0033333333333333335,1.29,,0.00,0.00,1.03,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,210,open_tps210,1.29,
/node-besu5,0.007083333333333334,0.004583333333333333,0.661,,0.00,0.00,0.727,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,210,open_tps210,0.661,
/node-besu2,0.005833333333333334,0.00375,0.691,,0.00,0.00,0.754,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,210,open_tps210,0.691,
/node-besu9,0.004583333333333333,0.0033333333333333335,0.732,,0.00,0.00,0.570,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,210,open_tps210,0.732,
/node-besu4,0.010416666666666666,0.005416666666666667,0.664,,0.00,0.00,0.734,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,210,open_tps210,0.663,
/node-besu7,0.007083333333333334,0.0062499999999999995,0.802,,0.00,0.00,0.422,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,210,open_tps210,0.801,
/node-besu8,0.00375,0.0033333333333333335,0.697,,0.00,0.00,0.441,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,220,open_tps220,0.696,
/node-besu10,0.004166666666666667,0.0033333333333333335,0.710,,0.00,0.00,0.664,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,220,open_tps220,0.710,
/node-besu3,0.00375,0.002916666666666667,0.713,,0.00,0.00,0.723,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,220,open_tps220,0.713,
/node-besu6,0.0033333333333333335,0.002916666666666667,0.808,,0.00,0.00,0.664,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,220,open_tps220,0.798,
/node-besu1,0.004166666666666667,0.0033333333333333335,1.30,,0.00,0.00,1.05,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,220,open_tps220,1.30,
/node-besu5,0.004166666666666667,0.0033333333333333335,0.662,,0.00,0.00,0.00,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,220,open_tps220,0.662,
/node-besu2,0.0033333333333333335,0.0033333333333333335,0.692,,0.00,0.00,0.703,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,220,open_tps220,0.692,
/node-besu9,0.0033333333333333335,0.002916666666666667,0.737,,0.00,0.00,0.00,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,220,open_tps220,0.734,
/node-besu4,0.0033333333333333335,0.002916666666666667,0.665,,0.00,0.00,0.711,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,220,open_tps220,0.665,
/node-besu7,0.0033333333333333335,0.002916666666666667,0.802,,0.00,0.00,0.0586,0.00,10n-5s-ibft-v26.2.0_20260330_234119,open,220,open_tps220,0.802,
