Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report,Memory(avg) [GB]
/node-besu5,0.7870833333333334,0.18708333333333335,0.615,585,0.00,0.00,1.34,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,100,open_tps100,
/node-besu6,0.9179166666666667,0.19874999999999998,0.676,605,0.00,0.00,1.44,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,100,open_tps100,
/node-besu3,0.8804166666666666,0.19166666666666665,0.645,550,0.00,0.00,2.75,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,100,open_tps100,
/node-besu1,0.6733333333333333,0.23375,1.20,832,0.00,0.00,4.93,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,100,open_tps100,
/node-besu2,0.6166666666666667,0.16583333333333333,0.599,564,0.00,0.00,1.47,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,100,open_tps100,
/node-besu4,0.6866666666666666,0.1525,0.599,576,0.00,0.00,2.68,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,100,open_tps100,
/node-besu5,0.37083333333333335,0.0675,0.678,,0.00,0.00,1.85,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,125,open_tps125,0.632
/node-besu6,0.5991666666666667,0.10708333333333332,0.701,,0.00,0.00,1.23,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,125,open_tps125,0.653
/node-besu3,0.7604166666666666,0.19499999999999998,0.531,,0.00,0.00,1.77,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,125,open_tps125,0.503
/node-besu1,0.7845833333333333,0.24,1.44,,0.00,0.00,3.19,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,125,open_tps125,1.33
/node-besu2,0.6266666666666666,0.15041666666666667,0.596,,0.00,0.00,1.32,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,125,open_tps125,0.548
/node-besu4,0.7041666666666666,0.18416666666666667,0.729,,0.00,0.00,0.602,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,125,open_tps125,0.650
/node-besu5,0.3725,0.08083333333333333,0.680,,0.00,0.00,1.45,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,150,open_tps150,0.680
/node-besu6,1.0904166666666668,0.18500000000000003,0.594,,0.00,0.00,1.71,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,150,open_tps150,0.542
/node-besu3,0.8291666666666666,0.14208333333333334,0.548,,0.00,0.00,1.72,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,150,open_tps150,0.510
/node-besu1,0.33208333333333334,0.13708333333333333,1.51,,0.00,0.00,5.17,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,150,open_tps150,1.47
/node-besu2,0.41500000000000004,0.08083333333333333,0.622,,0.00,0.00,1.65,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,150,open_tps150,0.550
/node-besu4,0.30291666666666667,0.06583333333333334,0.713,,0.00,0.00,1.11,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,150,open_tps150,0.713
/node-besu5,0.1225,0.029166666666666664,0.681,,0.00,0.00,1.34,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,175,open_tps175,0.681
/node-besu6,0.09375,0.029583333333333333,0.690,,0.00,0.00,1.10,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,175,open_tps175,0.605
/node-besu3,0.11333333333333334,0.02291666666666667,0.627,,0.00,0.00,1.67,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,175,open_tps175,0.545
/node-besu1,0.24833333333333332,0.08374999999999999,1.50,,0.00,0.00,3.43,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,175,open_tps175,1.47
/node-besu2,0.14958333333333332,0.028749999999999998,0.607,,0.00,0.00,0.684,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,175,open_tps175,0.527
/node-besu4,0.08625,0.01875,0.714,,0.00,0.00,0.582,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,175,open_tps175,0.714
/node-besu5,0.5704166666666667,0.10333333333333333,0.683,,0.00,0.00,1.33,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,200,open_tps200,0.683
/node-besu6,0.09083333333333334,0.028749999999999998,0.698,,0.00,0.00,0.777,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,200,open_tps200,0.623
/node-besu3,0.6266666666666666,0.11499999999999999,0.705,,0.00,0.00,1.47,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,200,open_tps200,0.649
/node-besu1,0.3133333333333333,0.13416666666666668,1.55,,0.00,0.00,3.73,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,200,open_tps200,1.51
/node-besu2,0.49875,0.09000000000000001,0.600,,0.00,0.00,1.15,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,200,open_tps200,0.528
/node-besu4,0.33916666666666667,0.06541666666666666,0.715,,0.00,0.00,0.988,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,200,open_tps200,0.715
/node-besu5,0.1225,0.01875,0.691,,0.00,0.00,1.30,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,225,open_tps225,0.687
/node-besu6,0.10958333333333332,0.020416666666666666,0.691,,0.00,0.00,1.44,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,225,open_tps225,0.587
/node-besu3,0.11875000000000001,0.021666666666666667,0.705,,0.00,0.00,1.31,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,225,open_tps225,0.624
/node-besu1,0.49541666666666667,0.14208333333333334,1.54,,0.00,0.00,4.09,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,225,open_tps225,1.51
/node-besu2,0.5020833333333333,0.08333333333333333,0.537,,0.00,0.00,1.44,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,225,open_tps225,0.509
/node-besu4,0.1025,0.017499999999999998,0.715,,0.00,0.00,1.14,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,225,open_tps225,0.684
/node-besu5,0.1075,0.01625,0.692,,0.00,0.00,1.36,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,250,open_tps250,0.692
/node-besu6,0.18958333333333333,0.02666666666666667,0.575,,0.00,0.00,1.16,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,250,open_tps250,0.551
/node-besu3,0.11833333333333333,0.01916666666666667,0.644,,0.00,0.00,1.57,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,250,open_tps250,0.567
/node-besu1,0.24125,0.05458333333333334,1.54,,0.00,0.00,3.88,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,250,open_tps250,1.53
/node-besu2,0.19083333333333333,0.02666666666666667,0.528,,0.00,0.00,1.18,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,250,open_tps250,0.497
/node-besu4,0.12625,0.022083333333333333,0.653,,0.00,0.00,1.38,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,250,open_tps250,0.599
/node-besu5,0.12458333333333334,0.02625,0.729,,0.00,0.00,1.25,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,275,open_tps275,0.706
/node-besu6,0.47625,0.09041666666666666,0.801,,0.00,0.00,1.30,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,275,open_tps275,0.727
/node-besu3,0.4666666666666666,0.08958333333333333,0.736,,0.00,0.00,1.36,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,275,open_tps275,0.619
/node-besu1,0.3075,0.14541666666666667,1.53,,0.00,0.00,4.48,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,275,open_tps275,1.51
/node-besu2,0.43583333333333335,0.08833333333333333,0.549,,0.00,0.00,1.44,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,275,open_tps275,0.531
/node-besu4,0.53,0.10416666666666667,0.618,,0.00,0.00,1.29,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,275,open_tps275,0.600
/node-besu5,0.010833333333333334,0.004166666666666667,0.774,,0.00,0.00,1.16,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,300,open_tps300,0.771
/node-besu6,0.010833333333333334,0.004166666666666667,0.801,,0.00,0.00,1.26,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,300,open_tps300,0.649
/node-besu3,0.012916666666666667,0.004583333333333333,0.620,,0.00,0.00,1.34,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,300,open_tps300,0.584
/node-besu1,0.23416666666666666,0.06833333333333333,1.50,,0.00,0.00,2.66,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,300,open_tps300,1.47
/node-besu2,0.012499999999999999,0.005416666666666667,0.561,,0.00,0.00,0.766,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,300,open_tps300,0.544
/node-besu4,0.010416666666666666,0.004166666666666667,0.604,,0.00,0.00,1.31,0.00,6n-20s-qbft-v26.2.0_20260404_201612,open,300,open_tps300,0.568
