Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu2,0.010416666666666666,0.006666666666666667,0.631,0.631,0.00,0.00,24.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,325,query_tps325
/node-besu3,0.01,0.006666666666666667,0.656,0.656,0.00,0.00,44.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,325,query_tps325
/node-besu4,0.010416666666666666,0.007083333333333334,0.642,0.642,0.00,0.00,44.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,325,query_tps325
/node-besu1,0.01,0.006666666666666667,1.24,1.24,0.00,0.00,272,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,325,query_tps325
/node-besu2,0.0033333333333333335,0.002916666666666667,0.630,0.630,0.00,0.00,0.00,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,350,query_tps350
/node-besu3,0.0025,0.0025,0.655,0.654,0.00,0.00,88.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,350,query_tps350
/node-besu4,0.002916666666666667,0.002916666666666667,0.640,0.640,0.00,0.00,92.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,350,query_tps350
/node-besu1,0.0033333333333333335,0.0033333333333333335,1.24,1.24,0.00,0.00,204,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,350,query_tps350
/node-besu2,0.002916666666666667,0.002916666666666667,0.630,0.630,0.00,0.00,0.00,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,375,query_tps375
/node-besu3,0.006666666666666667,0.004583333333333333,0.655,0.654,0.00,0.00,48.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,375,query_tps375
/node-besu4,0.009166666666666667,0.005833333333333334,0.640,0.640,0.00,0.00,48.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,375,query_tps375
/node-besu1,0.006666666666666667,0.004583333333333333,1.24,1.24,0.00,0.00,208,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,375,query_tps375
/node-besu2,0.0025,0.0025,0.630,0.630,0.00,0.00,100,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,400,query_tps400
/node-besu3,0.015416666666666667,0.009583333333333334,0.654,0.654,0.00,0.00,92.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,400,query_tps400
/node-besu4,0.014166666666666668,0.009166666666666667,0.641,0.641,0.00,0.00,108,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,400,query_tps400
/node-besu1,0.010416666666666666,0.006666666666666667,1.24,1.24,0.00,0.00,0.00,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,400,query_tps400
/node-besu2,0.0075,0.005,0.630,0.630,0.00,0.00,20.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,425,query_tps425
/node-besu3,0.00375,0.0033333333333333335,0.655,0.655,0.00,0.00,44.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,425,query_tps425
/node-besu4,0.004583333333333333,0.004583333333333333,0.641,0.641,0.00,0.00,0.00,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,425,query_tps425
/node-besu1,0.004583333333333333,0.00375,1.24,1.24,0.00,0.00,0.00,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,425,query_tps425
/node-besu2,0.002916666666666667,0.002916666666666667,0.630,0.630,0.00,0.00,0.00,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,450,query_tps450
/node-besu3,0.007916666666666667,0.005,0.655,0.655,0.00,0.00,88.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,450,query_tps450
/node-besu4,0.008333333333333333,0.005416666666666667,0.642,0.641,0.00,0.00,20.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,450,query_tps450
/node-besu1,0.0075,0.005416666666666667,1.24,1.24,0.00,0.00,20.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,450,query_tps450
/node-besu2,0.0025,0.0025,0.629,0.629,0.00,0.00,0.00,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,475,query_tps475
/node-besu3,0.0075,0.005,0.655,0.655,0.00,0.00,104,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,475,query_tps475
/node-besu4,0.009583333333333334,0.006666666666666667,0.641,0.641,0.00,0.00,100,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,475,query_tps475
/node-besu1,0.008749999999999999,0.005833333333333334,1.24,1.24,0.00,0.00,16.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,475,query_tps475
/node-besu2,0.012499999999999999,0.0075,0.630,0.630,0.00,0.00,168,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,500,query_tps500
/node-besu3,0.006666666666666667,0.004583333333333333,0.655,0.654,0.00,0.00,108,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,500,query_tps500
/node-besu4,0.005,0.00375,0.640,0.640,0.00,0.00,64.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,500,query_tps500
/node-besu1,0.00375,0.0033333333333333335,1.24,1.24,0.00,0.00,64.0,0.00,4n-5s-qbft-v26.2.0_20260330_214850,query,500,query_tps500
