Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu3,0.32125,0.0525,0.761,0.607,0.00,0.00,2.02,0.00,6n-20s-qbft-v26.2.0_20260404_201612,transfer,275,transfer_tps275
/node-besu1,0.2775,0.12375000000000001,1.74,1.72,0.00,0.00,5.38,0.00,6n-20s-qbft-v26.2.0_20260404_201612,transfer,275,transfer_tps275
/node-besu2,0.39291666666666664,0.07125,0.652,0.591,0.00,0.00,2.07,0.00,6n-20s-qbft-v26.2.0_20260404_201612,transfer,275,transfer_tps275
/node-besu4,0.44375000000000003,0.06625,0.799,0.690,0.00,0.00,1.84,0.00,6n-20s-qbft-v26.2.0_20260404_201612,transfer,275,transfer_tps275
/node-besu5,0.12083333333333333,0.01916666666666667,0.960,0.958,0.00,0.00,1.92,0.00,6n-20s-qbft-v26.2.0_20260404_201612,transfer,300,transfer_tps300
/node-besu6,0.3833333333333333,0.065,0.796,0.685,0.00,0.00,2.04,0.00,6n-20s-qbft-v26.2.0_20260404_201612,transfer,300,transfer_tps300
/node-besu3,0.5825,0.08166666666666667,0.669,0.629,0.00,0.00,2.02,0.00,6n-20s-qbft-v26.2.0_20260404_201612,transfer,300,transfer_tps300
/node-besu1,0.26875,0.12166666666666666,1.74,1.73,0.00,0.00,5.18,0.00,6n-20s-qbft-v26.2.0_20260404_201612,transfer,300,transfer_tps300
/node-besu2,0.46208333333333335,0.08125,0.668,0.592,0.00,0.00,2.07,0.00,6n-20s-qbft-v26.2.0_20260404_201612,transfer,300,transfer_tps300
/node-besu4,0.5779166666666666,0.09250000000000001,0.883,0.680,0.00,0.00,1.57,0.00,6n-20s-qbft-v26.2.0_20260404_201612,transfer,300,transfer_tps300
