Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu10,0.14083333333333334,0.05458333333333334,0.993,0.991,0.00,0.00,0.531,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,150,transfer_tps150
/node-besu6,0.14083333333333334,0.05541666666666667,1.01,1.01,0.00,0.00,2.52,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,150,transfer_tps150
/node-besu7,0.13333333333333333,0.05375,0.959,0.956,0.00,0.00,1.41,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,150,transfer_tps150
/node-besu8,0.13541666666666666,0.055,0.942,0.939,0.00,0.00,2.59,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,150,transfer_tps150
/node-besu3,0.13583333333333333,0.05833333333333333,1.03,1.03,0.00,0.00,2.42,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,150,transfer_tps150
/node-besu1,0.3154166666666667,0.11125,1.46,1.45,0.00,0.00,3.36,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,150,transfer_tps150
/node-besu9,0.13291666666666666,0.05125,1.06,1.05,0.00,0.00,3.21,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,150,transfer_tps150
/node-besu2,0.15666666666666665,0.05708333333333334,1.02,0.927,0.00,0.00,2.47,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,150,transfer_tps150
/node-besu5,0.14083333333333334,0.05541666666666667,1.02,1.02,0.00,0.00,2.65,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,150,transfer_tps150
/node-besu4,0.044583333333333336,0.017916666666666668,1.28,1.14,0.00,0.00,2.41,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,175,transfer_tps175
/node-besu10,0.15416666666666667,0.03625,0.999,0.996,0.00,0.00,0.00391,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,175,transfer_tps175
/node-besu6,0.1625,0.0375,1.01,1.01,0.00,0.00,2.40,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,175,transfer_tps175
/node-besu7,0.15291666666666667,0.03625,0.965,0.962,0.00,0.00,1.95,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,175,transfer_tps175
/node-besu8,0.17625000000000002,0.042083333333333334,0.948,0.946,0.00,0.00,2.38,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,175,transfer_tps175
/node-besu3,0.1625,0.050833333333333335,1.04,1.03,0.00,0.00,2.03,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,175,transfer_tps175
/node-besu1,0.3329166666666667,0.12458333333333334,1.46,1.46,0.00,0.00,3.46,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,175,transfer_tps175
/node-besu9,0.15916666666666665,0.052083333333333336,1.06,1.06,0.00,0.00,2.10,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,175,transfer_tps175
/node-besu2,0.15125,0.035833333333333335,1.02,1.02,0.00,0.00,2.37,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,175,transfer_tps175
/node-besu5,0.17,0.050416666666666665,1.02,1.02,0.00,0.00,2.34,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,175,transfer_tps175
/node-besu4,0.21375,0.05875,1.29,1.29,0.00,0.00,3.46,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,200,transfer_tps200
/node-besu10,0.13999999999999999,0.034999999999999996,1.13,1.09,0.00,0.00,0.848,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,200,transfer_tps200
/node-besu6,0.14333333333333334,0.03166666666666667,1.42,1.23,0.00,0.00,2.31,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,200,transfer_tps200
/node-besu7,0.14375000000000002,0.03208333333333333,0.969,0.967,0.00,0.00,0.00781,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,200,transfer_tps200
/node-besu8,0.14416666666666667,0.03291666666666667,0.951,0.950,0.00,0.00,3.29,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,200,transfer_tps200
/node-besu3,0.14125000000000001,0.030833333333333334,1.04,1.04,0.00,0.00,3.24,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,200,transfer_tps200
/node-besu1,0.24666666666666667,0.11541666666666667,1.46,1.46,0.00,0.00,4.69,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,200,transfer_tps200
/node-besu9,0.13749999999999998,0.03166666666666667,1.19,1.13,0.00,0.00,2.51,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,200,transfer_tps200
/node-besu2,0.14375000000000002,0.030416666666666665,1.02,1.02,0.00,0.00,3.07,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,200,transfer_tps200
/node-besu5,0.17708333333333334,0.03625,1.33,1.23,0.00,0.00,3.38,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,200,transfer_tps200
/node-besu4,0.2866666666666667,0.06291666666666666,1.29,1.29,0.00,0.00,2.32,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,225,transfer_tps225
/node-besu10,0.01958333333333333,0.008749999999999999,1.35,1.22,0.00,0.00,3.24,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,225,transfer_tps225
/node-besu6,0.018333333333333333,0.008749999999999999,1.43,1.42,0.00,0.00,0.141,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,225,transfer_tps225
/node-besu7,0.020416666666666666,0.010833333333333334,0.971,0.971,0.00,0.00,1.66,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,225,transfer_tps225
/node-besu8,0.018333333333333333,0.0075,1.10,1.04,0.00,0.00,2.46,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,225,transfer_tps225
/node-besu3,0.01958333333333333,0.010416666666666666,1.04,1.04,0.00,0.00,2.49,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,225,transfer_tps225
/node-besu1,0.23458333333333334,0.09833333333333333,1.46,1.46,0.00,0.00,3.63,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,225,transfer_tps225
/node-besu9,0.1175,0.03,1.20,1.20,0.00,0.00,3.28,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,225,transfer_tps225
/node-besu2,0.017916666666666668,0.0075,1.03,1.03,0.00,0.00,2.52,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,225,transfer_tps225
/node-besu5,0.01375,0.006666666666666667,1.34,1.34,0.00,0.00,2.39,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,225,transfer_tps225
/node-besu4,0.2608333333333333,0.10125,1.30,1.30,0.00,0.00,2.23,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,250,transfer_tps250
/node-besu10,0.26791666666666664,0.0725,1.46,1.44,0.00,0.00,1.29,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,250,transfer_tps250
/node-besu6,0.2704166666666667,0.06583333333333334,1.43,1.43,0.00,0.00,0.00,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,250,transfer_tps250
/node-besu7,0.31708333333333333,0.08125,0.974,0.973,0.00,0.00,0.00,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,250,transfer_tps250
/node-besu8,0.37125,0.09041666666666666,1.10,1.10,0.00,0.00,2.14,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,250,transfer_tps250
/node-besu3,0.3658333333333333,0.09166666666666667,1.17,1.11,0.00,0.00,2.18,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,250,transfer_tps250
/node-besu1,0.42208333333333337,0.25125000000000003,1.70,1.60,0.00,0.00,4.01,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,250,transfer_tps250
/node-besu9,0.45125,0.10083333333333333,1.20,1.20,0.00,0.00,2.09,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,250,transfer_tps250
/node-besu2,0.36833333333333335,0.08750000000000001,1.04,1.04,0.00,0.00,2.20,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,250,transfer_tps250
/node-besu5,0.34874999999999995,0.08458333333333333,1.34,1.34,0.00,0.00,2.22,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,250,transfer_tps250
/node-besu4,0.15416666666666667,0.06166666666666667,1.30,1.30,0.00,0.00,2.10,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,275,transfer_tps275
/node-besu10,0.34,0.09250000000000001,1.46,1.46,0.00,0.00,2.84,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,275,transfer_tps275
/node-besu6,0.33208333333333334,0.09416666666666666,1.43,1.43,0.00,0.00,1.54,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,275,transfer_tps275
/node-besu7,0.3545833333333333,0.09999999999999999,0.976,0.975,0.00,0.00,0.598,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,275,transfer_tps275
/node-besu8,0.3354166666666667,0.09208333333333334,1.10,1.10,0.00,0.00,1.69,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,275,transfer_tps275
/node-besu3,0.37083333333333335,0.105,1.37,1.34,0.00,0.00,2.15,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,275,transfer_tps275
/node-besu1,0.43625,0.2558333333333333,1.71,1.71,0.00,0.00,4.42,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,275,transfer_tps275
/node-besu9,0.35791666666666666,0.09416666666666666,1.20,1.20,0.00,0.00,2.12,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,275,transfer_tps275
/node-besu2,0.3658333333333333,0.09666666666666666,1.54,1.44,0.00,0.00,2.10,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,275,transfer_tps275
/node-besu5,0.35125,0.09541666666666666,1.35,1.35,0.00,0.00,2.11,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,275,transfer_tps275
/node-besu4,0.35375,0.07583333333333334,1.30,1.30,0.00,0.00,2.30,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,300,transfer_tps300
/node-besu10,0.36833333333333335,0.06999999999999999,1.46,1.46,0.00,0.00,2.39,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,300,transfer_tps300
/node-besu6,0.39999999999999997,0.07541666666666667,1.43,1.43,0.00,0.00,2.38,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,300,transfer_tps300
/node-besu7,0.3466666666666667,0.06625,1.29,1.18,0.00,0.00,2.40,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,300,transfer_tps300
/node-besu8,0.47458333333333336,0.08833333333333333,1.10,1.10,0.00,0.00,2.20,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,300,transfer_tps300
/node-besu3,0.4666666666666666,0.08708333333333333,1.37,1.37,0.00,0.00,2.40,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,300,transfer_tps300
/node-besu1,0.37000000000000005,0.18208333333333335,1.71,1.71,0.00,0.00,5.93,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,300,transfer_tps300
/node-besu9,0.45916666666666667,0.08708333333333333,1.20,1.20,0.00,0.00,2.39,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,300,transfer_tps300
/node-besu2,0.28375,0.05666666666666667,1.54,1.54,0.00,0.00,2.32,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,300,transfer_tps300
/node-besu5,0.46416666666666667,0.08666666666666667,1.35,1.35,0.00,0.00,2.43,0.00,10n-5s-qbft-v26.2.0_20260404_161434,transfer,300,transfer_tps300
