Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu5,0.3116666666666667,0.15125,0.925,0.923,0.00,0.00,0.254,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,100,transfer_tps100
/node-besu10,0.3354166666666667,0.16708333333333333,0.925,0.918,0.00,0.00,2.16,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,100,transfer_tps100
/node-besu1,0.4091666666666667,0.20583333333333334,1.46,1.46,0.00,0.00,2.78,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,100,transfer_tps100
/node-besu6,0.385,0.09666666666666666,0.942,0.939,0.00,0.00,0.539,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,100,transfer_tps100
/node-besu9,0.405,0.13999999999999999,0.834,0.832,0.00,0.00,1.89,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,100,transfer_tps100
/node-besu8,0.45999999999999996,0.13958333333333334,0.829,0.791,0.00,0.00,2.13,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,100,transfer_tps100
/node-besu2,0.4191666666666667,0.12666666666666668,1.00,0.867,0.00,0.00,0.984,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,100,transfer_tps100
/node-besu7,0.3970833333333333,0.14291666666666666,0.947,0.875,0.00,0.00,0.00,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,100,transfer_tps100
/node-besu4,0.40875,0.11666666666666665,1.06,0.901,0.00,0.00,0.441,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,100,transfer_tps100
/node-besu3,0.44,0.16375,1.02,0.893,0.00,0.00,0.902,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,100,transfer_tps100
/node-besu5,0.1075,0.05125,0.939,0.928,0.00,0.00,1.25,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,125,transfer_tps125
/node-besu10,0.10916666666666668,0.04041666666666666,0.947,0.938,0.00,0.00,2.84,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,125,transfer_tps125
/node-besu1,0.135,0.05708333333333334,1.46,1.46,0.00,0.00,2.99,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,125,transfer_tps125
/node-besu6,0.13625,0.05875,0.948,0.945,0.00,0.00,0.344,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,125,transfer_tps125
/node-besu9,0.10375000000000001,0.043750000000000004,1.28,0.988,0.00,0.00,2.23,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,125,transfer_tps125
/node-besu8,0.11875000000000001,0.04833333333333333,0.831,0.830,0.00,0.00,2.29,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,125,transfer_tps125
/node-besu2,0.135,0.05125,1.07,1.07,0.00,0.00,2.21,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,125,transfer_tps125
/node-besu7,0.12166666666666666,0.049166666666666664,0.951,0.950,0.00,0.00,0.0391,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,125,transfer_tps125
/node-besu4,0.10208333333333335,0.043750000000000004,1.07,1.07,0.00,0.00,0.320,0.00,10n-5s-ibft-v26.2.0_20260404_175600,transfer,125,transfer_tps125
