Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Report,TPS
open,1000,0,180.3,13.31,2.12,11.16,58.4,open_report,0
query,1000,0,528.0,0.02,0.00,0.00,527.7,query_report,0
transfer,50,0,113.4,4.52,4.10,4.31,11.0,transfer_report,0
