Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
open,1000,0,150.3,19.18,11.91,17.09,43.7,12n-5s-qbft-v26.2.0_20260330_224545,open,150,open_tps150
open,1000,0,159.8,7.20,4.56,5.95,87.8,12n-5s-qbft-v26.2.0_20260330_224545,open,160,open_tps160
open,1000,0,170.3,8.35,0.37,6.55,88.6,12n-5s-qbft-v26.2.0_20260330_224545,open,170,open_tps170
open,1000,0,180.3,6.16,2.96,4.55,100.9,12n-5s-qbft-v26.2.0_20260330_224545,open,180,open_tps180
open,1000,0,190.4,5.86,1.31,3.97,107.9,12n-5s-qbft-v26.2.0_20260330_224545,open,190,open_tps190
open,1000,0,200.4,6.01,1.10,4.02,109.2,12n-5s-qbft-v26.2.0_20260330_224545,open,200,open_tps200
open,1000,0,210.4,8.91,0.49,4.89,104.4,12n-5s-qbft-v26.2.0_20260330_224545,open,210,open_tps210
open,1000,0,220.5,6.02,5.01,5.49,104.7,12n-5s-qbft-v26.2.0_20260330_224545,open,220,open_tps220
