Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report,Memory(avg) [GB]
/node-besu6,0.6458333333333334,0.2891666666666667,0.592,526,0.00,0.00,1.20,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,100,open_tps100,
/node-besu1,0.7825000000000001,0.3116666666666667,1.17,730,0.00,0.00,3.77,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,100,open_tps100,
/node-besu5,0.6062500000000001,0.16208333333333333,0.587,551,0.00,0.00,2.75,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,100,open_tps100,
/node-besu2,0.9991666666666666,0.2070833333333333,0.819,682,0.00,0.00,2.60,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,100,open_tps100,
/node-besu4,0.6408333333333334,0.17208333333333334,0.718,554,0.00,0.00,2.72,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,100,open_tps100,
/node-besu3,0.585,0.1775,0.627,545,0.00,0.00,2.52,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,100,open_tps100,
/node-besu6,0.19333333333333333,0.05958333333333333,0.686,,0.00,0.00,1.68,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,125,open_tps125,0.615
/node-besu1,0.49541666666666667,0.16458333333333333,1.34,,0.00,0.00,2.18,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,125,open_tps125,1.21
/node-besu5,0.9504166666666666,0.205,0.781,,0.00,0.00,1.58,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,125,open_tps125,0.706
/node-besu2,0.4183333333333333,0.12541666666666665,0.827,,0.00,0.00,1.58,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,125,open_tps125,0.826
/node-besu4,0.41625,0.1275,0.870,,0.00,0.00,0.156,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,125,open_tps125,0.852
/node-besu3,0.4345833333333333,0.13999999999999999,0.697,,0.00,0.00,0.668,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,125,open_tps125,0.666
/node-besu6,0.15041666666666667,0.04083333333333333,0.807,,0.00,0.00,0.547,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,150,open_tps150,0.794
/node-besu1,0.9325,0.24875,1.46,,0.00,0.00,2.61,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,150,open_tps150,1.39
/node-besu5,0.28875,0.08291666666666667,0.782,,0.00,0.00,1.42,0.00,6n-15s-ibft-v26.2.0_20260404_213333,open,150,open_tps150,0.782
