Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
open,1000,0,150.2,21.32,6.08,12.12,37.8,6n-20s-ibft-v26.2.0_20260331_015014,open,150,open_tps150
open,1000,0,160.3,18.76,16.34,17.61,44.3,6n-20s-ibft-v26.2.0_20260331_015014,open,160,open_tps160
open,1000,0,170.3,18.57,12.69,14.03,53.3,6n-20s-ibft-v26.2.0_20260331_015014,open,170,open_tps170
open,1000,0,180.3,15.27,13.31,14.31,53.0,6n-20s-ibft-v26.2.0_20260331_015014,open,180,open_tps180
open,1000,0,190.4,17.96,12.70,13.91,54.7,6n-20s-ibft-v26.2.0_20260331_015014,open,190,open_tps190
open,1000,0,200.3,15.62,14.05,14.79,52.5,6n-20s-ibft-v26.2.0_20260331_015014,open,200,open_tps200
open,1000,0,210.3,18.61,13.85,14.98,52.3,6n-20s-ibft-v26.2.0_20260331_015014,open,210,open_tps210
open,1000,0,220.5,12.47,11.31,11.82,63.1,6n-20s-ibft-v26.2.0_20260331_015014,open,220,open_tps220
