Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu8,0.155,0.06791666666666667,1.07,0.980,0.00,0.00,3.62,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,150,transfer_tps150
/node-besu11,0.16416666666666666,0.06958333333333333,1.68,1.58,0.00,0.00,1.89,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,150,transfer_tps150
/node-besu9,0.1679166666666667,0.06666666666666667,0.759,0.689,0.00,0.00,0.0156,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,150,transfer_tps150
/node-besu6,0.14541666666666667,0.0625,1.10,1.10,0.00,0.00,3.51,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,150,transfer_tps150
/node-besu12,0.14625,0.08083333333333333,1.18,1.18,0.00,0.00,2.42,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,150,transfer_tps150
/node-besu2,0.15125,0.065,1.21,1.21,0.00,0.00,1.67,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,150,transfer_tps150
/node-besu10,0.24041666666666664,0.07958333333333333,1.26,1.26,0.00,0.00,2.19,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,150,transfer_tps150
/node-besu3,0.16083333333333333,0.06333333333333334,1.17,1.16,0.00,0.00,1.36,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,150,transfer_tps150
/node-besu4,0.14833333333333334,0.06,1.15,1.15,0.00,0.00,1.28,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,150,transfer_tps150
/node-besu1,0.28375,0.15,1.68,1.56,0.00,0.00,1.88,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,175,transfer_tps175
/node-besu7,0.15375,0.09041666666666666,1.16,1.16,0.00,0.00,2.53,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,175,transfer_tps175
/node-besu5,0.2866666666666667,0.1425,1.66,1.66,0.00,0.00,3.38,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,175,transfer_tps175
/node-besu8,0.30624999999999997,0.12583333333333332,1.27,1.24,0.00,0.00,2.60,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,175,transfer_tps175
/node-besu11,0.30624999999999997,0.12458333333333334,1.68,1.68,0.00,0.00,0.297,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,175,transfer_tps175
/node-besu9,0.49,0.20333333333333334,0.865,0.695,0.00,0.00,2.64,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,175,transfer_tps175
/node-besu6,0.2808333333333333,0.13958333333333334,1.80,1.45,0.00,0.00,2.58,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,175,transfer_tps175
/node-besu12,0.27708333333333335,0.12416666666666666,1.45,1.28,0.00,0.00,2.98,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,175,transfer_tps175
/node-besu2,0.28375,0.13166666666666668,1.38,1.28,0.00,0.00,3.10,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,175,transfer_tps175
/node-besu10,0.30125,0.13416666666666668,1.26,1.26,0.00,0.00,1.14,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,175,transfer_tps175
/node-besu3,0.33166666666666667,0.14083333333333334,1.51,1.35,0.00,0.00,1.36,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,175,transfer_tps175
/node-besu4,0.2916666666666667,0.13791666666666666,1.39,1.34,0.00,0.00,3.07,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,175,transfer_tps175
/node-besu1,0.3329166666666667,0.16958333333333334,1.68,1.68,0.00,0.00,3.06,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,200,transfer_tps200
/node-besu7,0.3233333333333333,0.09041666666666666,1.16,1.16,0.00,0.00,2.41,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,200,transfer_tps200
/node-besu5,0.33875000000000005,0.09333333333333334,1.66,1.66,0.00,0.00,2.58,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,200,transfer_tps200
/node-besu8,0.12416666666666666,0.04958333333333333,1.27,1.27,0.00,0.00,2.38,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,200,transfer_tps200
/node-besu11,0.30541666666666667,0.08916666666666667,1.68,1.68,0.00,0.00,2.43,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,200,transfer_tps200
/node-besu9,0.6675,0.165,1.01,0.796,0.00,0.00,2.04,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,200,transfer_tps200
/node-besu6,0.3858333333333333,0.10791666666666666,1.81,1.81,0.00,0.00,2.53,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,200,transfer_tps200
/node-besu12,0.28583333333333333,0.08541666666666665,1.59,1.58,0.00,0.00,1.64,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,200,transfer_tps200
/node-besu2,0.39666666666666667,0.10625,1.38,1.38,0.00,0.00,0.473,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,200,transfer_tps200
/node-besu10,0.13,0.051666666666666666,1.26,1.26,0.00,0.00,0.0156,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,200,transfer_tps200
/node-besu3,0.20041666666666666,0.0775,1.52,1.52,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,200,transfer_tps200
/node-besu4,0.38083333333333336,0.10583333333333333,1.56,1.37,0.00,0.00,0.770,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,200,transfer_tps200
/node-besu1,0.32875,0.17458333333333334,1.68,1.68,0.00,0.00,2.09,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,225,transfer_tps225
/node-besu7,0.24041666666666664,0.06999999999999999,1.16,1.16,0.00,0.00,0.695,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,225,transfer_tps225
/node-besu5,0.38666666666666666,0.10166666666666667,1.66,1.66,0.00,0.00,2.44,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,225,transfer_tps225
/node-besu8,0.09416666666666666,0.03916666666666666,1.27,1.27,0.00,0.00,2.45,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,225,transfer_tps225
/node-besu11,0.3408333333333333,0.09125,1.68,1.68,0.00,0.00,2.46,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,225,transfer_tps225
/node-besu9,0.315,0.085,0.903,0.774,0.00,0.00,1.25,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,225,transfer_tps225
/node-besu6,0.315,0.08708333333333333,1.81,1.81,0.00,0.00,2.37,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,225,transfer_tps225
/node-besu12,0.20875,0.0725,1.59,1.59,0.00,0.00,3.38,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,225,transfer_tps225
/node-besu2,0.19375,0.06083333333333333,1.38,1.38,0.00,0.00,0.0195,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,225,transfer_tps225
/node-besu10,0.2658333333333333,0.07625,1.27,1.26,0.00,0.00,2.27,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,225,transfer_tps225
/node-besu3,0.1679166666666667,0.05666666666666667,1.52,1.52,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,225,transfer_tps225
/node-besu4,0.32583333333333336,0.08833333333333333,1.69,1.30,0.00,0.00,0.0195,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,225,transfer_tps225
/node-besu1,0.24750000000000003,0.18333333333333335,1.68,1.68,0.00,0.00,0.0156,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,250,transfer_tps250
/node-besu7,0.25333333333333335,0.07833333333333332,1.41,1.31,0.00,0.00,0.00781,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,250,transfer_tps250
/node-besu5,0.22916666666666666,0.07458333333333333,1.66,1.66,0.00,0.00,2.18,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,250,transfer_tps250
/node-besu8,0.2675,0.10791666666666666,1.27,1.27,0.00,0.00,2.20,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,250,transfer_tps250
/node-besu11,0.25,0.10208333333333335,1.69,1.69,0.00,0.00,2.14,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,250,transfer_tps250
/node-besu9,0.3941666666666667,0.1475,0.737,0.686,0.00,0.00,0.820,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,250,transfer_tps250
/node-besu6,0.5229166666666667,0.16,1.11,0.948,0.00,0.00,2.38,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,250,transfer_tps250
/node-besu12,0.27791666666666665,0.10666666666666667,1.60,1.60,0.00,0.00,2.08,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,250,transfer_tps250
/node-besu2,0.26666666666666666,0.10458333333333332,1.39,1.38,0.00,0.00,0.0156,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,250,transfer_tps250
/node-besu10,0.25833333333333336,0.10375000000000001,1.27,1.27,0.00,0.00,2.07,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,250,transfer_tps250
/node-besu3,0.26916666666666667,0.10416666666666667,1.52,1.52,0.00,0.00,2.07,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,250,transfer_tps250
/node-besu4,0.2866666666666667,0.11333333333333334,0.743,0.677,0.00,0.00,0.0156,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,250,transfer_tps250
/node-besu1,0.21875,0.17333333333333334,1.68,1.68,0.00,0.00,0.0156,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,275,transfer_tps275
/node-besu7,0.13291666666666666,0.034999999999999996,1.42,1.42,0.00,0.00,0.0195,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,275,transfer_tps275
/node-besu5,0.13375,0.03791666666666667,1.66,1.66,0.00,0.00,2.20,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,275,transfer_tps275
/node-besu8,0.15,0.03916666666666666,1.27,1.27,0.00,0.00,2.29,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,275,transfer_tps275
/node-besu11,0.14791666666666667,0.04125,1.69,1.69,0.00,0.00,2.19,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,275,transfer_tps275
/node-besu9,0.13625,0.03875,1.03,0.751,0.00,0.00,2.17,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,275,transfer_tps275
/node-besu6,0.3104166666666667,0.07291666666666667,1.11,0.788,0.00,0.00,2.38,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,275,transfer_tps275
/node-besu12,0.1325,0.04583333333333334,1.60,1.60,0.00,0.00,2.18,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,275,transfer_tps275
/node-besu2,0.19125,0.049166666666666664,1.39,1.39,0.00,0.00,0.547,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,275,transfer_tps275
/node-besu10,0.16416666666666666,0.04666666666666667,1.27,1.27,0.00,0.00,2.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,275,transfer_tps275
/node-besu3,0.13541666666666666,0.044583333333333336,1.52,1.52,0.00,0.00,2.28,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,275,transfer_tps275
/node-besu4,0.27166666666666667,0.06583333333333334,0.743,0.702,0.00,0.00,0.758,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,275,transfer_tps275
/node-besu1,0.33416666666666667,0.21,1.92,1.83,0.00,0.00,3.25,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,300,transfer_tps300
/node-besu7,0.26375,0.05541666666666667,1.42,1.42,0.00,0.00,0.500,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,300,transfer_tps300
/node-besu5,0.24625,0.06166666666666667,1.66,1.66,0.00,0.00,2.02,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,300,transfer_tps300
/node-besu8,0.2816666666666667,0.06,1.41,1.35,0.00,0.00,2.13,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,300,transfer_tps300
/node-besu11,0.31,0.065,1.69,1.69,0.00,0.00,2.02,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,300,transfer_tps300
/node-besu9,0.3070833333333333,0.06541666666666666,1.01,0.880,0.00,0.00,1.79,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,300,transfer_tps300
/node-besu6,0.2775,0.06708333333333334,0.766,0.719,0.00,0.00,2.21,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,300,transfer_tps300
/node-besu12,0.40291666666666665,0.08374999999999999,1.60,1.60,0.00,0.00,2.09,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,300,transfer_tps300
/node-besu2,0.2733333333333333,0.05875,1.39,1.39,0.00,0.00,1.87,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,300,transfer_tps300
/node-besu10,0.31916666666666665,0.08958333333333333,1.44,1.41,0.00,0.00,1.51,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,300,transfer_tps300
/node-besu3,0.3329166666666667,0.09000000000000001,1.52,1.52,0.00,0.00,2.12,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,300,transfer_tps300
/node-besu4,0.38166666666666665,0.08458333333333333,0.809,0.722,0.00,0.00,1.98,0.00,12n-5s-qbft-v26.2.0_20260404_163524,transfer,300,transfer_tps300
