Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report,Memory(avg) [GB]
/node-besu1,0.25833333333333336,0.12125000000000001,1.72,,0.00,0.00,4.27,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,200,open_tps200,1.71
/node-besu5,0.08958333333333333,0.015416666666666667,0.750,,0.00,0.00,1.26,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,200,open_tps200,0.750
/node-besu4,0.09291666666666666,0.01625,0.891,,0.00,0.00,0.434,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,225,open_tps225,0.890
/node-besu3,0.14125000000000001,0.024166666666666666,0.609,,0.00,0.00,1.54,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,225,open_tps225,0.564
/node-besu6,0.09583333333333333,0.01625,0.774,,0.00,0.00,1.18,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,225,open_tps225,0.774
/node-besu2,0.1025,0.017083333333333332,0.709,,0.00,0.00,1.15,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,225,open_tps225,0.709
/node-besu1,0.2383333333333333,0.1225,1.73,,0.00,0.00,4.70,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,225,open_tps225,1.72
/node-besu5,0.10291666666666667,0.017499999999999998,0.751,,0.00,0.00,1.22,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,225,open_tps225,0.750
/node-besu4,0.1175,0.017916666666666668,0.895,,0.00,0.00,0.500,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,250,open_tps250,0.893
/node-besu3,0.1775,0.025416666666666667,0.608,,0.00,0.00,1.58,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,250,open_tps250,0.557
/node-besu6,0.11708333333333333,0.017499999999999998,0.775,,0.00,0.00,0.422,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,250,open_tps250,0.775
/node-besu2,0.1275,0.018333333333333333,0.710,,0.00,0.00,1.34,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,250,open_tps250,0.709
/node-besu1,0.23166666666666666,0.10541666666666666,1.73,,0.00,0.00,4.43,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,250,open_tps250,1.72
/node-besu5,0.10666666666666667,0.016666666666666666,0.751,,0.00,0.00,0.523,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,250,open_tps250,0.751
/node-besu4,0.18291666666666664,0.046250000000000006,0.896,,0.00,0.00,1.27,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,275,open_tps275,0.896
/node-besu3,0.5916666666666667,0.11541666666666667,0.592,,0.00,0.00,1.57,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,275,open_tps275,0.568
/node-besu6,0.2354166666666667,0.05458333333333334,0.777,,0.00,0.00,0.184,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,275,open_tps275,0.776
/node-besu2,0.12166666666666666,0.020833333333333332,0.710,,0.00,0.00,1.21,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,275,open_tps275,0.648
/node-besu1,0.36916666666666664,0.14333333333333334,1.74,,0.00,0.00,4.08,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,275,open_tps275,1.73
/node-besu5,0.22416666666666665,0.035416666666666666,0.751,,0.00,0.00,0.258,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,275,open_tps275,0.678
/node-besu4,0.12416666666666666,0.021666666666666667,0.896,,0.00,0.00,1.17,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,300,open_tps300,0.896
/node-besu3,0.16041666666666668,0.028333333333333335,0.655,,0.00,0.00,1.37,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,300,open_tps300,0.606
/node-besu6,0.09958333333333334,0.02,0.777,,0.00,0.00,0.262,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,300,open_tps300,0.777
/node-besu2,0.1025,0.020833333333333332,0.603,,0.00,0.00,1.27,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,300,open_tps300,0.602
/node-besu1,0.23416666666666666,0.12041666666666667,1.72,,0.00,0.00,4.07,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,300,open_tps300,1.72
/node-besu5,0.10458333333333332,0.017916666666666668,0.701,,0.00,0.00,0.484,0.00,6n-25s-qbft-v26.2.0_20260404_233830,open,300,open_tps300,0.639
