Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu8,0.0033333333333333335,0.002916666666666667,0.730,0.729,0.00,0.00,192,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
/node-besu10,0.0033333333333333335,0.002916666666666667,0.890,0.888,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
/node-besu11,0.002916666666666667,0.002916666666666667,0.755,0.755,0.00,0.00,196,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
/node-besu4,0.002916666666666667,0.002916666666666667,0.749,0.749,0.00,0.00,252,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
/node-besu1,0.024166666666666666,0.013333333333333334,1.21,1.20,0.00,0.00,216,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
/node-besu9,0.002916666666666667,0.002916666666666667,1.06,1.06,0.00,0.00,148,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
/node-besu5,0.002916666666666667,0.002916666666666667,0.759,0.759,0.00,0.00,200,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
/node-besu3,0.002916666666666667,0.002916666666666667,0.708,0.707,0.00,0.00,192,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
/node-besu12,0.002916666666666667,0.002916666666666667,0.730,0.730,0.00,0.00,236,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
/node-besu6,0.0033333333333333335,0.0033333333333333335,0.802,0.802,0.00,0.00,192,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
/node-besu2,0.002916666666666667,0.002916666666666667,0.740,0.740,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
/node-besu7,0.002916666666666667,0.002916666666666667,0.837,0.836,0.00,0.00,232,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
/node-besu1,0.02125,0.012083333333333333,1.21,1.21,0.00,0.00,96.0,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,70,transfer_tps70
/node-besu9,0.002916666666666667,0.002916666666666667,1.06,1.06,0.00,0.00,188,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,70,transfer_tps70
/node-besu5,0.004166666666666667,0.0033333333333333335,0.760,0.759,0.00,0.00,196,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,70,transfer_tps70
/node-besu3,0.002916666666666667,0.002916666666666667,0.708,0.708,0.00,0.00,204,0.00,12n-5s-qbft-v26.2.0_20260330_224545,transfer,70,transfer_tps70
