Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
transfer,50,0,61.7,3.34,2.63,2.99,14.5,12n-5s-qbft-v26.2.0_20260330_224545,transfer,60,transfer_tps60
transfer,50,0,71.8,3.44,2.79,3.12,14.3,12n-5s-qbft-v26.2.0_20260330_224545,transfer,70,transfer_tps70
transfer,50,0,82.2,3.46,2.88,3.17,14.3,12n-5s-qbft-v26.2.0_20260330_224545,transfer,80,transfer_tps80
transfer,50,0,92.8,3.57,3.03,3.30,14.0,12n-5s-qbft-v26.2.0_20260330_224545,transfer,90,transfer_tps90
transfer,50,0,102.9,3.83,3.35,3.59,13.0,12n-5s-qbft-v26.2.0_20260330_224545,transfer,100,transfer_tps100
transfer,50,0,113.4,3.46,3.04,3.25,14.4,12n-5s-qbft-v26.2.0_20260330_224545,transfer,110,transfer_tps110
transfer,50,0,124.1,3.56,3.17,3.36,14.0,12n-5s-qbft-v26.2.0_20260330_224545,transfer,120,transfer_tps120
transfer,50,0,134.4,3.80,3.45,3.62,13.1,12n-5s-qbft-v26.2.0_20260330_224545,transfer,130,transfer_tps130
