Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu5,0.005,0.0033333333333333335,0.914,0.914,0.00,0.00,92.0,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,100,query_tps100
/node-besu2,0.005416666666666667,0.004166666666666667,0.613,0.612,0.00,0.00,148,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,100,query_tps100
/node-besu1,0.03625,0.022500000000000003,1.70,1.70,0.00,0.00,580,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,100,query_tps100
/node-besu3,0.005833333333333334,0.004166666666666667,0.703,0.703,0.00,0.00,192,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,100,query_tps100
/node-besu6,0.005416666666666667,0.004166666666666667,0.761,0.760,0.00,0.00,0.00,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,100,query_tps100
/node-besu4,0.006666666666666667,0.004583333333333333,0.791,0.774,0.00,0.00,164,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,100,query_tps100
/node-besu5,0.004166666666666667,0.0033333333333333335,0.913,0.913,0.00,0.00,0.00,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,125,query_tps125
/node-besu2,0.015416666666666667,0.0075,0.618,0.615,0.00,0.00,148,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,125,query_tps125
/node-besu1,0.034999999999999996,0.015,1.70,1.69,0.00,0.00,380,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,125,query_tps125
/node-besu3,0.014166666666666668,0.005416666666666667,0.702,0.702,0.00,0.00,148,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,125,query_tps125
/node-besu6,0.017499999999999998,0.0075,0.760,0.760,0.00,0.00,96.0,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,125,query_tps125
/node-besu4,0.013333333333333334,0.005,0.790,0.790,0.00,0.00,148,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,125,query_tps125
/node-besu5,0.005,0.00375,0.913,0.913,0.00,0.00,84.0,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,150,query_tps150
/node-besu2,0.0062499999999999995,0.004166666666666667,0.618,0.618,0.00,0.00,0.00,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,150,query_tps150
/node-besu1,0.028333333333333335,0.015416666666666667,1.68,1.68,0.00,0.00,420,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,150,query_tps150
/node-besu3,0.006666666666666667,0.004166666666666667,0.614,0.614,0.00,0.00,136,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,150,query_tps150
/node-besu6,0.005,0.00375,0.760,0.759,0.00,0.00,144,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,150,query_tps150
/node-besu4,0.005416666666666667,0.00375,0.790,0.790,0.00,0.00,140,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,150,query_tps150
/node-besu5,0.012083333333333333,0.005416666666666667,0.912,0.912,0.00,0.00,104,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,175,query_tps175
/node-besu2,0.02666666666666667,0.01,0.504,0.503,0.00,0.00,0.00,0.00,6n-15s-qbft-v26.2.0_20260404_195159,query,175,query_tps175
