Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
open,2000,0,100.1,16.55,2.29,11.98,62.0,6n-10s-qbft-v26.2.0_20260404_192930,open,100,open_tps100
open,2000,0,125.1,14.13,5.72,8.78,86.6,6n-10s-qbft-v26.2.0_20260404_192930,open,125,open_tps125
open,2000,0,150.1,12.15,1.91,8.92,86.7,6n-10s-qbft-v26.2.0_20260404_192930,open,150,open_tps150
open,2000,0,168.6,18.50,9.03,11.28,67.3,6n-10s-qbft-v26.2.0_20260404_192930,open,175,open_tps175
open,2000,0,200.2,19.59,9.07,11.69,93.2,6n-10s-qbft-v26.2.0_20260404_192930,open,200,open_tps200
open,2000,0,212.9,10.92,8.13,9.17,108.4,6n-10s-qbft-v26.2.0_20260404_192930,open,225,open_tps225
open,2000,0,250.2,18.87,7.26,11.12,97.4,6n-10s-qbft-v26.2.0_20260404_192930,open,250,open_tps250
open,2000,0,275.3,11.42,7.77,9.87,111.9,6n-10s-qbft-v26.2.0_20260404_192930,open,275,open_tps275
open,2000,0,300.4,20.81,7.12,12.53,88.9,6n-10s-qbft-v26.2.0_20260404_192930,open,300,open_tps300
