Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report,Memory(avg) [GB]
/node-besu4,0.7179166666666666,0.18500000000000003,0.896,653,0.00,0.00,2.95,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,100,open_tps100,
/node-besu5,0.6666666666666666,0.13208333333333333,0.534,493,0.00,0.00,1.93,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,100,open_tps100,
/node-besu2,0.6754166666666667,0.17208333333333334,0.928,663,0.00,0.00,2.96,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,100,open_tps100,
/node-besu3,0.6416666666666667,0.19041666666666668,0.652,624,0.00,0.00,0.871,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,100,open_tps100,
/node-besu1,0.6504166666666666,0.27208333333333334,1.36,956,0.00,0.00,2.70,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,100,open_tps100,
/node-besu6,0.7420833333333333,0.16333333333333333,0.792,682,0.00,0.00,2.65,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,100,open_tps100,
/node-besu4,0.15375,0.04791666666666666,0.908,,0.00,0.00,1.34,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,125,open_tps125,0.907
/node-besu5,0.16625,0.0325,0.610,,0.00,0.00,1.37,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,125,open_tps125,0.565
/node-besu2,0.28791666666666665,0.08916666666666667,0.944,,0.00,0.00,1.11,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,125,open_tps125,0.943
/node-besu3,0.11916666666666666,0.046250000000000006,0.782,,0.00,0.00,0.543,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,125,open_tps125,0.742
/node-besu1,0.6329166666666667,0.1875,1.41,,0.00,0.00,0.734,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,125,open_tps125,1.39
/node-besu6,0.20041666666666666,0.05541666666666667,0.800,,0.00,0.00,0.512,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,125,open_tps125,0.796
/node-besu4,0.18875,0.06375,0.910,,0.00,0.00,1.39,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,150,open_tps150,0.910
/node-besu5,0.06958333333333333,0.024583333333333332,0.638,,0.00,0.00,0.691,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,150,open_tps150,0.629
/node-besu2,0.20583333333333334,0.0525,0.945,,0.00,0.00,1.50,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,150,open_tps150,0.945
/node-besu3,0.13416666666666668,0.041666666666666664,0.765,,0.00,0.00,1.34,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,150,open_tps150,0.764
/node-besu1,0.2704166666666667,0.12708333333333333,1.44,,0.00,0.00,2.38,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,150,open_tps150,1.42
/node-besu6,0.0725,0.028333333333333335,0.802,,0.00,0.00,1.16,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,150,open_tps150,0.801
/node-besu4,0.34041666666666665,0.07583333333333334,0.911,,0.00,0.00,1.34,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,175,open_tps175,0.911
/node-besu5,0.33625,0.07125,0.760,,0.00,0.00,0.977,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,175,open_tps175,0.742
/node-besu2,0.18958333333333333,0.047499999999999994,0.946,,0.00,0.00,0.184,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,175,open_tps175,0.946
/node-besu3,0.16625,0.04,0.767,,0.00,0.00,1.34,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,175,open_tps175,0.766
/node-besu1,0.5916666666666667,0.17166666666666666,1.47,,0.00,0.00,1.87,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,175,open_tps175,1.45
/node-besu6,0.19083333333333333,0.044583333333333336,0.803,,0.00,0.00,0.906,0.00,6n-10s-qbft-v26.2.0_20260404_192930,open,175,open_tps175,0.803
