Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
open,1000,0,150.2,12.64,5.45,9.43,58.9,6n-10s-qbft-v26.2.0_20260331_000933,open,150,open_tps150
open,1000,0,160.3,10.31,4.79,6.77,64.2,6n-10s-qbft-v26.2.0_20260331_000933,open,160,open_tps160
open,1000,0,170.3,13.56,7.68,8.97,72.9,6n-10s-qbft-v26.2.0_20260331_000933,open,170,open_tps170
open,1000,0,169.5,10.44,3.46,6.05,67.9,6n-10s-qbft-v26.2.0_20260331_000933,open,180,open_tps180
open,1000,0,190.3,12.91,7.65,8.88,75.5,6n-10s-qbft-v26.2.0_20260331_000933,open,190,open_tps190
open,1000,0,200.4,10.14,3.91,5.18,67.7,6n-10s-qbft-v26.2.0_20260331_000933,open,200,open_tps200
open,1000,0,210.3,13.01,8.25,9.38,74.1,6n-10s-qbft-v26.2.0_20260331_000933,open,210,open_tps210
open,1000,0,220.5,10.08,4.25,4.98,69.1,6n-10s-qbft-v26.2.0_20260331_000933,open,220,open_tps220
