Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Report,TPS
open,1000,0,180.3,7.19,4.53,5.89,90.0,open_report,0
query,1000,0,585.5,0.02,0.00,0.00,584.8,query_report,0
transfer,50,0,111.9,5.09,0.36,1.69,9.2,transfer_report,0
