Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
transfer,2000,0,100.1,16.85,4.05,11.40,65.1,6n-15s-ibft-v26.2.0_20260404_213333,transfer,100,transfer_tps100
transfer,2000,0,125.1,27.52,12.70,16.74,63.9,6n-15s-ibft-v26.2.0_20260404_213333,transfer,125,transfer_tps125
transfer,2000,0,150.1,16.33,7.29,11.29,74.3,6n-15s-ibft-v26.2.0_20260404_213333,transfer,150,transfer_tps150
transfer,2000,0,175.2,16.82,2.11,11.81,73.6,6n-15s-ibft-v26.2.0_20260404_213333,transfer,175,transfer_tps175
transfer,2000,0,200.2,21.08,14.25,17.97,64.4,6n-15s-ibft-v26.2.0_20260404_213333,transfer,200,transfer_tps200
transfer,2000,0,225.2,17.00,2.00,11.83,77.3,6n-15s-ibft-v26.2.0_20260404_213333,transfer,225,transfer_tps225
transfer,2000,0,250.3,21.63,1.06,16.43,67.5,6n-15s-ibft-v26.2.0_20260404_213333,transfer,250,transfer_tps250
transfer,2000,0,275.3,26.50,9.96,17.59,68.3,6n-15s-ibft-v26.2.0_20260404_213333,transfer,275,transfer_tps275
transfer,2000,0,300.4,15.78,6.94,10.79,91.6,6n-15s-ibft-v26.2.0_20260404_213333,transfer,300,transfer_tps300
