Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
transfer,2000,0,100.1,7.63,2.06,4.57,81.5,8n-5s-ibft-v26.2.0_20260404_173537,transfer,100,transfer_tps100
transfer,2000,0,125.1,7.75,1.97,4.30,102.1,8n-5s-ibft-v26.2.0_20260404_173537,transfer,125,transfer_tps125
transfer,2000,0,150.1,8.38,1.99,4.51,109.2,8n-5s-ibft-v26.2.0_20260404_173537,transfer,150,transfer_tps150
transfer,2000,0,175.2,10.26,3.32,5.52,103.2,8n-5s-ibft-v26.2.0_20260404_173537,transfer,175,transfer_tps175
transfer,2000,0,200.2,11.89,3.70,5.88,128.2,8n-5s-ibft-v26.2.0_20260404_173537,transfer,200,transfer_tps200
transfer,2000,0,224.2,12.81,1.68,6.99,98.8,8n-5s-ibft-v26.2.0_20260404_173537,transfer,225,transfer_tps225
transfer,2000,0,244.3,14.78,0.37,8.47,88.0,8n-5s-ibft-v26.2.0_20260404_173537,transfer,250,transfer_tps250
transfer,2000,0,275.3,8.72,4.73,5.70,142.2,8n-5s-ibft-v26.2.0_20260404_173537,transfer,275,transfer_tps275
transfer,2000,0,300.3,8.82,4.53,6.25,131.2,8n-5s-ibft-v26.2.0_20260404_173537,transfer,300,transfer_tps300
