Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report,Memory(avg) [GB]
/node-besu6,0.27875,0.06958333333333333,0.848,,0.00,0.00,1.37,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,175,open_tps175,0.848
/node-besu5,0.25708333333333333,0.06416666666666666,0.690,,0.00,0.00,1.39,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,175,open_tps175,0.689
/node-besu3,0.3520833333333333,0.08083333333333333,0.740,,0.00,0.00,1.43,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,175,open_tps175,0.703
/node-besu2,0.43083333333333335,0.09541666666666666,0.751,,0.00,0.00,1.50,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,175,open_tps175,0.751
/node-besu4,0.24250000000000002,0.06125,0.711,,0.00,0.00,1.34,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,175,open_tps175,0.709
/node-besu1,0.25333333333333335,0.0825,1.37,,0.00,0.00,2.77,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,200,open_tps200,1.37
/node-besu6,0.08916666666666667,0.021666666666666667,0.849,,0.00,0.00,0.910,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,200,open_tps200,0.848
/node-besu5,0.11208333333333333,0.02625,0.690,,0.00,0.00,1.32,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,200,open_tps200,0.690
/node-besu3,0.09416666666666666,0.035416666666666666,0.749,,0.00,0.00,1.29,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,200,open_tps200,0.748
/node-besu2,0.17,0.04,0.752,,0.00,0.00,1.33,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,200,open_tps200,0.751
/node-besu4,0.09875,0.023749999999999997,0.711,,0.00,0.00,0.145,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,200,open_tps200,0.711
/node-besu1,0.25333333333333335,0.12875,1.58,,0.00,0.00,3.10,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,225,open_tps225,1.47
/node-besu6,0.21708333333333332,0.06874999999999999,0.849,,0.00,0.00,1.39,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,225,open_tps225,0.849
/node-besu5,0.12125000000000001,0.04791666666666666,0.691,,0.00,0.00,1.30,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,225,open_tps225,0.690
/node-besu3,0.12958333333333333,0.052083333333333336,0.749,,0.00,0.00,0.00,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,225,open_tps225,0.749
/node-besu2,0.18291666666666664,0.06333333333333334,0.753,,0.00,0.00,1.25,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,225,open_tps225,0.752
/node-besu4,0.13791666666666666,0.050416666666666665,0.720,,0.00,0.00,0.785,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,225,open_tps225,0.716
/node-besu1,0.22999999999999998,0.16083333333333333,1.59,,0.00,0.00,3.26,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,250,open_tps250,1.59
/node-besu6,0.10875,0.024166666666666666,0.850,,0.00,0.00,1.05,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,250,open_tps250,0.849
/node-besu5,0.10625,0.023749999999999997,0.691,,0.00,0.00,1.42,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,250,open_tps250,0.686
/node-besu3,0.10916666666666668,0.025416666666666667,0.750,,0.00,0.00,0.383,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,250,open_tps250,0.749
/node-besu2,0.12458333333333334,0.028333333333333335,0.753,,0.00,0.00,1.26,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,250,open_tps250,0.753
/node-besu4,0.11499999999999999,0.025416666666666667,0.728,,0.00,0.00,1.20,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,250,open_tps250,0.724
/node-besu1,0.2383333333333333,0.13208333333333333,1.59,,0.00,0.00,4.44,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,275,open_tps275,1.58
/node-besu6,0.42625,0.10041666666666667,0.857,,0.00,0.00,1.31,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,275,open_tps275,0.854
/node-besu5,0.26958333333333334,0.06916666666666667,0.688,,0.00,0.00,1.04,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,275,open_tps275,0.659
/node-besu3,0.22791666666666666,0.06166666666666667,0.750,,0.00,0.00,1.03,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,275,open_tps275,0.750
/node-besu2,0.21833333333333335,0.06208333333333333,0.759,,0.00,0.00,1.20,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,275,open_tps275,0.757
/node-besu4,0.22875,0.06416666666666666,0.729,,0.00,0.00,1.17,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,275,open_tps275,0.729
/node-besu1,0.24916666666666668,0.18291666666666664,1.65,,0.00,0.00,3.95,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,300,open_tps300,1.63
/node-besu6,0.10208333333333335,0.01958333333333333,0.857,,0.00,0.00,1.28,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,300,open_tps300,0.857
/node-besu5,0.09833333333333333,0.01916666666666667,0.845,,0.00,0.00,1.57,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,300,open_tps300,0.816
/node-besu3,0.10041666666666667,0.02,0.750,,0.00,0.00,1.27,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,300,open_tps300,0.691
/node-besu2,0.12833333333333333,0.024166666666666666,0.760,,0.00,0.00,1.28,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,300,open_tps300,0.760
/node-besu4,0.10083333333333333,0.034999999999999996,0.739,,0.00,0.00,1.14,0.00,6n-10s-ibft-v26.2.0_20260404_211120,open,300,open_tps300,0.676
