Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu4,0.23958333333333334,0.044583333333333336,0.982,0.982,0.00,0.00,1.85,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,175,transfer_tps175
/node-besu6,0.26375,0.048749999999999995,1.03,1.03,0.00,0.00,1.84,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,175,transfer_tps175
/node-besu2,0.38166666666666665,0.06583333333333334,0.734,0.676,0.00,0.00,2.18,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,175,transfer_tps175
/node-besu5,0.2504166666666667,0.047499999999999994,0.883,0.844,0.00,0.00,1.76,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,175,transfer_tps175
/node-besu3,0.23958333333333334,0.045000000000000005,0.806,0.805,0.00,0.00,0.527,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,175,transfer_tps175
/node-besu1,0.3204166666666667,0.12916666666666668,1.76,1.76,0.00,0.00,5.24,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,200,transfer_tps200
/node-besu4,0.08833333333333333,0.015,0.983,0.983,0.00,0.00,1.95,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,200,transfer_tps200
/node-besu6,0.28541666666666665,0.047499999999999994,1.03,1.03,0.00,0.00,1.95,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,200,transfer_tps200
/node-besu2,0.58375,0.08208333333333333,0.683,0.618,0.00,0.00,2.22,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,200,transfer_tps200
/node-besu5,0.37916666666666665,0.057916666666666665,0.888,0.886,0.00,0.00,0.633,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,200,transfer_tps200
/node-besu3,0.3325,0.05125,0.808,0.807,0.00,0.00,1.89,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,200,transfer_tps200
/node-besu1,0.23083333333333333,0.09625,1.77,1.76,0.00,0.00,4.69,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,225,transfer_tps225
/node-besu4,0.09583333333333333,0.014583333333333332,0.984,0.983,0.00,0.00,2.09,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,225,transfer_tps225
/node-besu6,0.12416666666666666,0.03,1.03,1.03,0.00,0.00,2.03,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,225,transfer_tps225
/node-besu2,0.7045833333333333,0.09625,0.663,0.621,0.00,0.00,2.43,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,225,transfer_tps225
/node-besu5,0.10041666666666667,0.02666666666666667,0.889,0.888,0.00,0.00,2.05,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,225,transfer_tps225
/node-besu3,0.10875,0.0275,0.810,0.809,0.00,0.00,0.820,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,225,transfer_tps225
/node-besu1,0.49666666666666665,0.15916666666666665,1.77,1.77,0.00,0.00,3.39,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,250,transfer_tps250
/node-besu4,0.18833333333333332,0.03375,1.11,1.03,0.00,0.00,2.18,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,250,transfer_tps250
/node-besu6,0.018333333333333333,0.006666666666666667,1.03,1.03,0.00,0.00,2.15,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,250,transfer_tps250
/node-besu2,0.02666666666666667,0.008749999999999999,0.680,0.664,0.00,0.00,2.33,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,250,transfer_tps250
/node-besu5,0.04125,0.009166666666666667,0.890,0.889,0.00,0.00,3.12,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,250,transfer_tps250
/node-besu3,0.020416666666666666,0.006666666666666667,0.898,0.885,0.00,0.00,0.680,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,250,transfer_tps250
/node-besu1,0.41958333333333336,0.15625,1.77,1.77,0.00,0.00,4.19,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,275,transfer_tps275
/node-besu4,0.12041666666666667,0.01958333333333333,1.12,1.11,0.00,0.00,2.14,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,275,transfer_tps275
/node-besu6,0.11708333333333333,0.01916666666666667,1.04,1.03,0.00,0.00,2.05,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,275,transfer_tps275
/node-besu2,0.12958333333333333,0.020416666666666666,0.724,0.682,0.00,0.00,2.01,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,275,transfer_tps275
/node-besu5,0.11375,0.017499999999999998,0.891,0.891,0.00,0.00,1.99,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,275,transfer_tps275
/node-besu3,0.11499999999999999,0.01875,1.16,1.04,0.00,0.00,1.87,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,275,transfer_tps275
/node-besu1,0.22916666666666666,0.09625,1.77,1.77,0.00,0.00,5.37,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,300,transfer_tps300
/node-besu4,0.11333333333333334,0.018333333333333333,1.12,1.12,0.00,0.00,2.11,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,300,transfer_tps300
/node-besu6,0.22375,0.0425,1.04,1.04,0.00,0.00,2.10,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,300,transfer_tps300
/node-besu2,0.455,0.06958333333333333,0.778,0.699,0.00,0.00,2.14,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,300,transfer_tps300
/node-besu5,0.24541666666666664,0.043750000000000004,0.895,0.893,0.00,0.00,2.09,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,300,transfer_tps300
/node-besu3,0.19583333333333333,0.0375,1.33,1.31,0.00,0.00,0.715,0.00,6n-20s-ibft-v26.2.0_20260404_215732,transfer,300,transfer_tps300
