Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Report,TPS
open,1000,0,180.3,8.01,3.14,6.24,84.8,open_report,0
query,1000,0,525.5,0.02,0.00,0.00,524.9,query_report,0
transfer,50,0,113.4,4.21,3.77,3.99,11.8,transfer_report,0
