Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
query,1000,0,325.7,0.02,0.00,0.00,325.5,12n-5s-ibft-v26.2.0_20260330_235529,query,325,query_tps325
query,1000,0,350.8,0.01,0.00,0.00,350.6,12n-5s-ibft-v26.2.0_20260330_235529,query,350,query_tps350
query,1000,0,375.9,0.01,0.00,0.00,375.7,12n-5s-ibft-v26.2.0_20260330_235529,query,375,query_tps375
query,1000,0,401.3,0.01,0.00,0.00,401.0,12n-5s-ibft-v26.2.0_20260330_235529,query,400,query_tps400
query,1000,0,425.9,0.01,0.00,0.00,425.5,12n-5s-ibft-v26.2.0_20260330_235529,query,425,query_tps425
query,1000,0,451.1,0.01,0.00,0.00,450.9,12n-5s-ibft-v26.2.0_20260330_235529,query,450,query_tps450
query,1000,0,476.6,0.01,0.00,0.00,476.4,12n-5s-ibft-v26.2.0_20260330_235529,query,475,query_tps475
query,1000,0,501.8,0.01,0.00,0.00,501.3,12n-5s-ibft-v26.2.0_20260330_235529,query,500,query_tps500
