Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu2,0.00375,0.0033333333333333335,0.464,0.463,0.00,0.00,72.0,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,60,transfer_tps60
/node-besu3,0.002916666666666667,0.0025,0.675,0.673,0.00,0.00,68.0,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,60,transfer_tps60
/node-besu4,0.002916666666666667,0.002916666666666667,0.707,0.706,0.00,0.00,0.00,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,60,transfer_tps60
/node-besu6,0.0033333333333333335,0.0033333333333333335,0.470,0.469,0.00,0.00,80.0,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,60,transfer_tps60
/node-besu1,0.002916666666666667,0.002916666666666667,1.30,1.27,0.00,0.00,76.0,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,60,transfer_tps60
/node-besu5,0.002916666666666667,0.002916666666666667,0.688,0.687,0.00,0.00,120,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,60,transfer_tps60
/node-besu4,0.010833333333333334,0.0075,0.708,0.707,0.00,0.00,352,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,70,transfer_tps70
/node-besu6,0.009166666666666667,0.005833333333333334,0.471,0.470,0.00,0.00,136,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,70,transfer_tps70
/node-besu3,0.006666666666666667,0.004166666666666667,0.675,0.675,0.00,0.00,188,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,70,transfer_tps70
/node-besu2,0.016666666666666666,0.0075,0.464,0.462,0.00,0.00,212,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,70,transfer_tps70
/node-besu5,0.005,0.0033333333333333335,0.688,0.688,0.00,0.00,180,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,70,transfer_tps70
/node-besu1,0.00375,0.0033333333333333335,1.27,1.25,0.00,0.00,208,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,70,transfer_tps70
/node-besu5,0.012916666666666667,0.0062499999999999995,0.689,0.689,0.00,0.00,252,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,80,transfer_tps80
/node-besu1,0.010833333333333334,0.005416666666666667,1.24,1.24,0.00,0.00,260,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,80,transfer_tps80
/node-besu6,0.014166666666666668,0.009583333333333334,0.469,0.469,0.00,0.00,216,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,80,transfer_tps80
/node-besu4,0.005833333333333334,0.00375,0.708,0.707,0.00,0.00,164,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,80,transfer_tps80
/node-besu3,0.013333333333333334,0.0062499999999999995,0.675,0.675,0.00,0.00,248,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,80,transfer_tps80
/node-besu2,0.022500000000000003,0.009583333333333334,0.462,0.461,0.00,0.00,280,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,80,transfer_tps80
/node-besu3,0.015416666666666667,0.008749999999999999,0.676,0.675,0.00,0.00,248,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,90,transfer_tps90
/node-besu2,0.014166666666666668,0.007083333333333334,0.462,0.462,0.00,0.00,320,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,90,transfer_tps90
/node-besu6,0.02,0.008749999999999999,0.469,0.469,0.00,0.00,284,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,90,transfer_tps90
/node-besu4,0.004166666666666667,0.0033333333333333335,0.708,0.708,0.00,0.00,132,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,90,transfer_tps90
/node-besu5,0.01,0.005416666666666667,0.689,0.688,0.00,0.00,132,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,90,transfer_tps90
/node-besu1,0.012083333333333333,0.005833333333333334,1.24,1.24,0.00,0.00,284,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,90,transfer_tps90
/node-besu4,0.002916666666666667,0.002916666666666667,0.708,0.708,0.00,0.00,40.0,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,100,transfer_tps100
/node-besu6,0.00375,0.0033333333333333335,0.469,0.468,0.00,0.00,244,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,100,transfer_tps100
/node-besu1,0.0033333333333333335,0.002916666666666667,1.24,1.24,0.00,0.00,296,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,100,transfer_tps100
/node-besu5,0.0033333333333333335,0.002916666666666667,0.689,0.689,0.00,0.00,88.0,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,100,transfer_tps100
/node-besu2,0.00375,0.0033333333333333335,0.463,0.463,0.00,0.00,236,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,100,transfer_tps100
/node-besu3,0.002916666666666667,0.002916666666666667,0.676,0.675,0.00,0.00,188,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,100,transfer_tps100
/node-besu4,0.005,0.0033333333333333335,0.708,0.708,0.00,0.00,172,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,110,transfer_tps110
/node-besu6,0.017083333333333332,0.007916666666666667,0.536,0.496,0.00,0.00,120,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,110,transfer_tps110
/node-besu1,0.015416666666666667,0.007083333333333334,1.24,1.24,0.00,0.00,100,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,110,transfer_tps110
/node-besu5,0.01,0.005,0.689,0.689,0.00,0.00,0.00,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,110,transfer_tps110
/node-besu2,0.013333333333333334,0.006666666666666667,0.463,0.463,0.00,0.00,120,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,110,transfer_tps110
/node-besu3,0.010833333333333334,0.005416666666666667,0.676,0.676,0.00,0.00,80.0,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,110,transfer_tps110
/node-besu4,0.005833333333333334,0.00375,0.709,0.708,0.00,0.00,156,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,120,transfer_tps120
/node-besu6,0.017499999999999998,0.009583333333333334,0.643,0.610,0.00,0.00,84.0,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,120,transfer_tps120
/node-besu1,0.011666666666666667,0.005833333333333334,1.24,1.24,0.00,0.00,92.0,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,120,transfer_tps120
/node-besu5,0.011250000000000001,0.005833333333333334,0.689,0.689,0.00,0.00,0.00,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,120,transfer_tps120
/node-besu2,0.012916666666666667,0.01,0.463,0.463,0.00,0.00,128,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,120,transfer_tps120
/node-besu3,0.015416666666666667,0.007083333333333334,0.677,0.677,0.00,0.00,88.0,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,120,transfer_tps120
/node-besu1,0.00375,0.002916666666666667,1.24,1.24,0.00,0.00,100,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,130,transfer_tps130
/node-besu5,0.0033333333333333335,0.002916666666666667,0.689,0.689,0.00,0.00,112,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,130,transfer_tps130
/node-besu2,0.015416666666666667,0.007916666666666667,0.463,0.463,0.00,0.00,152,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,130,transfer_tps130
/node-besu3,0.0033333333333333335,0.002916666666666667,0.677,0.677,0.00,0.00,108,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,130,transfer_tps130
/node-besu4,0.01375,0.008333333333333333,0.709,0.708,0.00,0.00,128,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,130,transfer_tps130
/node-besu6,0.0033333333333333335,0.002916666666666667,0.643,0.643,0.00,0.00,100,0.00,6n-10s-ibft-v26.2.0_20260331_011823,transfer,130,transfer_tps130
