Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu5,0.11541666666666667,0.03791666666666667,1.41,1.16,0.00,0.00,0.652,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,125,transfer_tps125
/node-besu4,0.5575,0.16416666666666666,0.991,0.982,0.00,0.00,2.08,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,125,transfer_tps125
/node-besu1,0.2508333333333333,0.12916666666666668,1.57,1.57,0.00,0.00,2.94,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,125,transfer_tps125
/node-besu6,0.14916666666666667,0.065,1.23,1.05,0.00,0.00,1.43,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
/node-besu10,0.15166666666666667,0.041666666666666664,1.14,1.11,0.00,0.00,3.75,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
/node-besu12,0.16,0.045000000000000005,1.20,1.20,0.00,0.00,2.80,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
/node-besu9,0.12291666666666667,0.030833333333333334,1.41,1.41,0.00,0.00,1.20,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
/node-besu3,0.12291666666666667,0.030833333333333334,1.28,1.15,0.00,0.00,1.94,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
/node-besu2,0.15541666666666668,0.037083333333333336,1.17,1.12,0.00,0.00,3.04,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
/node-besu11,0.12375000000000001,0.030833333333333334,1.24,1.18,0.00,0.00,0.621,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
/node-besu7,0.12416666666666666,0.03166666666666667,1.20,1.20,0.00,0.00,2.62,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
/node-besu8,0.12083333333333333,0.030416666666666665,1.19,1.19,0.00,0.00,2.65,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
/node-besu5,0.13999999999999999,0.034583333333333334,1.42,1.42,0.00,0.00,4.16,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
/node-besu4,0.12125000000000001,0.034999999999999996,1.27,1.11,0.00,0.00,2.05,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
/node-besu1,0.23666666666666666,0.08208333333333333,1.57,1.57,0.00,0.00,3.64,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
/node-besu6,0.32375,0.09000000000000001,1.43,1.40,0.00,0.00,1.95,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
/node-besu10,0.16458333333333333,0.03125,1.14,1.14,0.00,0.00,2.89,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
/node-besu12,0.1275,0.02625,1.66,1.44,0.00,0.00,3.73,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
/node-besu9,0.13291666666666666,0.029166666666666664,1.42,1.42,0.00,0.00,0.00391,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
/node-besu3,0.13083333333333333,0.02666666666666667,1.28,1.28,0.00,0.00,2.35,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
/node-besu2,0.12958333333333333,0.027083333333333334,1.18,1.17,0.00,0.00,1.91,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
/node-besu11,0.12791666666666665,0.025416666666666667,1.24,1.24,0.00,0.00,2.60,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
/node-besu7,0.12958333333333333,0.03666666666666667,1.55,1.40,0.00,0.00,3.69,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
/node-besu8,0.14916666666666667,0.029583333333333333,1.20,1.20,0.00,0.00,2.69,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
/node-besu5,0.12958333333333333,0.0325,1.42,1.42,0.00,0.00,3.48,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
/node-besu4,0.13083333333333333,0.02625,1.27,1.27,0.00,0.00,1.90,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
/node-besu1,0.2504166666666667,0.11083333333333334,1.57,1.57,0.00,0.00,2.45,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
/node-besu6,0.33,0.105,1.43,1.43,0.00,0.00,0.324,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
/node-besu10,0.43250000000000005,0.10166666666666667,1.14,1.14,0.00,0.00,2.57,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
/node-besu12,0.12458333333333334,0.029166666666666664,2.22,2.01,0.00,0.00,2.55,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
/node-besu9,0.21208333333333332,0.045000000000000005,1.42,1.42,0.00,0.00,1.63,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
/node-besu3,0.20666666666666667,0.047499999999999994,1.28,1.28,0.00,0.00,3.27,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
/node-besu2,0.155,0.03375,1.18,1.18,0.00,0.00,3.39,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
/node-besu11,0.41875,0.08916666666666667,1.25,1.24,0.00,0.00,1.70,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
/node-besu7,0.1708333333333333,0.037083333333333336,1.78,1.73,0.00,0.00,2.60,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
/node-besu8,0.29041666666666666,0.06166666666666667,1.21,1.21,0.00,0.00,2.75,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
/node-besu5,0.15,0.0325,1.43,1.43,0.00,0.00,2.62,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
/node-besu4,0.1525,0.042916666666666665,1.28,1.28,0.00,0.00,3.23,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
/node-besu1,0.31958333333333333,0.14041666666666666,1.57,1.57,0.00,0.00,0.941,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
/node-besu6,0.2820833333333333,0.09541666666666666,1.43,1.43,0.00,0.00,0.699,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
/node-besu10,0.2725,0.08166666666666667,1.37,1.26,0.00,0.00,2.55,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
/node-besu12,0.3095833333333333,0.08041666666666666,2.23,2.23,0.00,0.00,2.51,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
/node-besu9,0.32416666666666666,0.07541666666666667,1.42,1.42,0.00,0.00,2.47,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
/node-besu3,0.31124999999999997,0.07083333333333333,1.28,1.28,0.00,0.00,2.57,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
/node-besu2,0.30624999999999997,0.08125,1.18,1.18,0.00,0.00,2.64,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
/node-besu11,0.3145833333333333,0.07666666666666667,1.25,1.25,0.00,0.00,1.79,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
/node-besu7,0.3179166666666667,0.07333333333333333,2.43,2.31,0.00,0.00,2.37,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
/node-besu8,0.3095833333333333,0.08041666666666666,1.21,1.04,0.00,0.00,2.75,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
/node-besu5,0.30624999999999997,0.07166666666666667,1.43,1.43,0.00,0.00,2.48,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
/node-besu4,0.28833333333333333,0.06958333333333333,1.61,1.50,0.00,0.00,2.61,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
/node-besu1,0.37999999999999995,0.20041666666666666,1.57,1.57,0.00,0.00,4.69,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
/node-besu6,0.15458333333333332,0.03375,1.43,1.43,0.00,0.00,0.582,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
/node-besu10,0.12875,0.0425,2.05,1.94,0.00,0.00,2.33,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
/node-besu12,0.15875,0.050416666666666665,2.23,2.23,0.00,0.00,2.21,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
/node-besu9,0.13875,0.04583333333333334,1.43,1.42,0.00,0.00,0.758,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
/node-besu3,0.20875,0.05958333333333333,1.28,1.28,0.00,0.00,2.38,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
/node-besu2,0.15083333333333335,0.04833333333333333,1.95,1.80,0.00,0.00,2.22,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
/node-besu11,0.15791666666666668,0.049166666666666664,1.25,1.25,0.00,0.00,0.410,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
/node-besu7,0.13333333333333333,0.045000000000000005,2.43,2.43,0.00,0.00,2.36,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
/node-besu8,0.13916666666666666,0.04541666666666667,1.36,1.25,0.00,0.00,2.32,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
/node-besu5,0.13041666666666665,0.045000000000000005,1.43,1.43,0.00,0.00,2.30,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
/node-besu4,0.1325,0.050833333333333335,1.61,1.61,0.00,0.00,2.29,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
/node-besu1,0.2604166666666667,0.18083333333333332,1.58,1.58,0.00,0.00,3.20,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
/node-besu6,0.24041666666666664,0.05666666666666667,1.44,1.44,0.00,0.00,0.406,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
/node-besu10,0.12,0.03125,2.05,2.05,0.00,0.00,2.34,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
/node-besu12,0.10791666666666666,0.025833333333333333,2.23,2.23,0.00,0.00,2.48,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
/node-besu9,0.11333333333333334,0.02791666666666667,1.43,1.42,0.00,0.00,1.59,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
/node-besu3,0.11333333333333334,0.02791666666666667,1.29,1.29,0.00,0.00,2.45,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
/node-besu2,0.11375,0.03,1.96,1.96,0.00,0.00,2.45,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
/node-besu11,0.11583333333333333,0.02791666666666667,1.25,1.25,0.00,0.00,2.01,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
/node-besu7,0.11208333333333333,0.029583333333333333,2.43,2.43,0.00,0.00,2.34,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
/node-besu8,0.11583333333333333,0.0275,1.47,1.45,0.00,0.00,2.37,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
/node-besu5,0.10791666666666666,0.02625,1.44,1.44,0.00,0.00,2.47,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
/node-besu4,0.11166666666666668,0.02666666666666667,1.61,1.61,0.00,0.00,2.51,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
/node-besu1,0.31625,0.11583333333333333,1.58,1.58,0.00,0.00,4.50,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
/node-besu6,0.30541666666666667,0.07708333333333334,1.44,1.44,0.00,0.00,0.0156,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
/node-besu10,0.32958333333333334,0.06999999999999999,2.05,2.05,0.00,0.00,2.09,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
/node-besu12,0.39916666666666667,0.08291666666666667,2.24,2.24,0.00,0.00,2.28,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
/node-besu9,0.32208333333333333,0.0675,1.43,1.43,0.00,0.00,0.629,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
/node-besu3,0.2783333333333333,0.05875,1.29,1.29,0.00,0.00,2.33,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
/node-besu2,0.31916666666666665,0.06708333333333334,1.96,1.96,0.00,0.00,2.34,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
/node-besu11,0.27458333333333335,0.05833333333333333,1.25,1.25,0.00,0.00,0.621,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
/node-besu7,0.31124999999999997,0.065,2.43,2.43,0.00,0.00,0.00,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
/node-besu8,0.2970833333333333,0.0625,1.47,1.08,0.00,0.00,2.57,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
/node-besu5,0.3754166666666667,0.07791666666666668,1.44,1.44,0.00,0.00,2.33,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
/node-besu4,0.3070833333333333,0.06458333333333334,1.61,1.61,0.00,0.00,2.17,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
/node-besu1,0.34874999999999995,0.20125,1.79,1.71,0.00,0.00,4.12,0.00,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
