Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
transfer,2000,0,100.1,8.79,2.46,6.19,79.6,12n-5s-ibft-v26.2.0_20260404_231735,transfer,100,transfer_tps100
transfer,2000,0,125.1,9.03,2.52,5.02,102.5,12n-5s-ibft-v26.2.0_20260404_231735,transfer,125,transfer_tps125
transfer,2000,0,150.1,8.97,2.29,5.92,101.2,12n-5s-ibft-v26.2.0_20260404_231735,transfer,150,transfer_tps150
transfer,2000,0,175.2,12.00,1.93,6.43,90.5,12n-5s-ibft-v26.2.0_20260404_231735,transfer,175,transfer_tps175
transfer,2000,0,200.2,8.69,5.00,6.87,113.2,12n-5s-ibft-v26.2.0_20260404_231735,transfer,200,transfer_tps200
transfer,2000,0,214.3,16.05,3.98,9.67,80.7,12n-5s-ibft-v26.2.0_20260404_231735,transfer,225,transfer_tps225
transfer,2000,0,250.3,10.19,2.13,8.04,115.3,12n-5s-ibft-v26.2.0_20260404_231735,transfer,250,transfer_tps250
transfer,2000,0,275.3,12.03,5.55,6.70,111.4,12n-5s-ibft-v26.2.0_20260404_231735,transfer,275,transfer_tps275
transfer,2000,0,300.4,10.50,7.19,9.37,116.6,12n-5s-ibft-v26.2.0_20260404_231735,transfer,300,transfer_tps300
