Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu6,0.007916666666666667,0.004583333333333333,0.988,0.988,0.00,0.00,180,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,100,query_tps100
/node-besu10,0.023749999999999997,0.0075,0.998,0.997,0.00,0.00,936,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,100,query_tps100
/node-besu12,0.022083333333333333,0.007083333333333334,0.949,0.949,0.00,0.00,188,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,100,query_tps100
/node-besu9,0.03791666666666667,0.010416666666666666,1.03,1.03,0.00,0.00,196,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,100,query_tps100
/node-besu3,0.05708333333333334,0.014583333333333332,1.02,0.995,0.00,0.00,252,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,100,query_tps100
/node-besu2,0.023333333333333334,0.007083333333333334,1.03,1.03,0.00,0.00,192,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,100,query_tps100
/node-besu11,0.04041666666666666,0.015833333333333335,1.09,1.09,0.00,0.00,216,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,100,query_tps100
/node-besu7,0.028749999999999998,0.008333333333333333,0.955,0.954,0.00,0.00,196,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,100,query_tps100
/node-besu8,0.03291666666666667,0.009166666666666667,0.942,0.942,0.00,0.00,248,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,100,query_tps100
/node-besu5,0.024583333333333332,0.0075,0.906,0.905,0.00,0.00,168,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,100,query_tps100
/node-besu4,0.029583333333333333,0.008333333333333333,0.963,0.963,0.00,0.00,172,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,100,query_tps100
/node-besu1,0.034583333333333334,0.023749999999999997,1.60,1.60,0.00,0.00,636,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,100,query_tps100
/node-besu6,0.017083333333333332,0.0062499999999999995,0.987,0.987,0.00,0.00,0.00,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,125,query_tps125
/node-besu10,0.009166666666666667,0.004583333333333333,0.997,0.996,0.00,0.00,112,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,125,query_tps125
/node-besu12,0.004583333333333333,0.00375,0.948,0.947,0.00,0.00,184,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,125,query_tps125
/node-besu9,0.005416666666666667,0.00375,1.03,1.03,0.00,0.00,176,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,125,query_tps125
/node-besu3,0.007916666666666667,0.004583333333333333,1.07,1.07,0.00,0.00,184,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,125,query_tps125
/node-besu2,0.0062499999999999995,0.00375,1.03,1.03,0.00,0.00,184,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,125,query_tps125
/node-besu11,0.004166666666666667,0.0033333333333333335,1.09,1.09,0.00,0.00,180,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,125,query_tps125
/node-besu7,0.005416666666666667,0.00375,0.954,0.953,0.00,0.00,244,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,125,query_tps125
/node-besu8,0.004166666666666667,0.00375,0.941,0.940,0.00,0.00,120,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,125,query_tps125
/node-besu5,0.005416666666666667,0.00375,0.905,0.904,0.00,0.00,112,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,125,query_tps125
/node-besu4,0.004583333333333333,0.00375,0.962,0.962,0.00,0.00,24.0,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,125,query_tps125
/node-besu1,0.029166666666666664,0.017499999999999998,1.60,1.58,0.00,0.00,420,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,125,query_tps125
/node-besu6,0.0062499999999999995,0.00375,0.987,0.987,0.00,0.00,0.00,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,150,query_tps150
/node-besu10,0.029583333333333333,0.01375,0.998,0.998,0.00,0.00,176,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,150,query_tps150
/node-besu12,0.025833333333333333,0.015833333333333335,0.948,0.948,0.00,0.00,248,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,150,query_tps150
/node-besu9,0.029166666666666664,0.017083333333333332,1.03,1.03,0.00,0.00,260,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,150,query_tps150
/node-besu3,0.03333333333333333,0.017499999999999998,1.07,1.07,0.00,0.00,260,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,150,query_tps150
/node-besu2,0.02125,0.015416666666666667,1.03,1.03,0.00,0.00,260,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,150,query_tps150
/node-besu11,0.025416666666666667,0.015416666666666667,1.09,1.09,0.00,0.00,260,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,150,query_tps150
/node-besu7,0.02625,0.01625,0.954,0.954,0.00,0.00,252,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,150,query_tps150
/node-besu8,0.02666666666666667,0.01625,0.940,0.940,0.00,0.00,136,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,150,query_tps150
/node-besu5,0.022083333333333333,0.015416666666666667,0.904,0.904,0.00,0.00,0.00,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,150,query_tps150
/node-besu4,0.023749999999999997,0.015833333333333335,0.962,0.962,0.00,0.00,196,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,150,query_tps150
/node-besu1,0.06708333333333334,0.035416666666666666,1.56,1.56,0.00,0.00,540,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,150,query_tps150
/node-besu6,0.005833333333333334,0.004166666666666667,0.987,0.987,0.00,0.00,80.0,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,175,query_tps175
/node-besu10,0.024166666666666666,0.012083333333333333,0.998,0.998,0.00,0.00,156,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,175,query_tps175
/node-besu12,0.02791666666666667,0.017083333333333332,0.948,0.948,0.00,0.00,148,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,175,query_tps175
/node-besu9,0.035416666666666666,0.01916666666666667,1.03,1.03,0.00,0.00,152,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,175,query_tps175
/node-besu3,0.05708333333333334,0.025416666666666667,1.07,1.07,0.00,0.00,212,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,175,query_tps175
/node-besu2,0.022083333333333333,0.017083333333333332,1.03,1.03,0.00,0.00,136,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,175,query_tps175
/node-besu11,0.023333333333333334,0.015833333333333335,1.09,1.09,0.00,0.00,152,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,175,query_tps175
/node-besu7,0.034999999999999996,0.020833333333333332,0.954,0.954,0.00,0.00,196,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,175,query_tps175
/node-besu8,0.034999999999999996,0.02,0.941,0.941,0.00,0.00,140,0.00,12n-5s-ibft-v26.2.0_20260404_231735,query,175,query_tps175
