Name,CPU%(max),CPU%(avg),Memory(max) [MB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Report,TPS,Disc Write [KB]
/node-besu2,0.09125,0.03208333333333333,507,491,0.00,0.00,1.28,0.00,open_report,0,
/node-besu1,0.46541666666666665,0.19999999999999998,901,727,0.00,0.00,2.26,0.00,open_report,0,
/node-besu6,0.20916666666666664,0.06541666666666666,522,499,0.00,0.00,1.34,0.00,open_report,0,
/node-besu5,0.8608333333333333,0.24041666666666664,531,516,0.00,0.00,0.00,0.00,open_report,0,
/node-besu3,0.19708333333333336,0.065,554,520,0.00,0.00,0.285,0.00,open_report,0,
/node-besu4,0.23291666666666666,0.07208333333333333,487,479,0.00,0.00,1.29,0.00,open_report,0,
/node-besu2,0.02291666666666667,0.012916666666666667,514,508,0.00,0.00,0.0742,0.00,query_report,0,
/node-besu1,0.0075,0.005,910,905,0.00,0.00,0.258,0.00,query_report,0,
/node-besu6,0.024166666666666666,0.015416666666666667,538,529,0.00,0.00,0.121,0.00,query_report,0,
/node-besu5,0.0033333333333333335,0.002916666666666667,532,532,0.00,0.00,0.613,0.00,query_report,0,
/node-besu3,0.0033333333333333335,0.0033333333333333335,554,554,0.00,0.00,1.08,0.00,query_report,0,
/node-besu4,0.0033333333333333335,0.002916666666666667,498,492,0.00,0.00,0.00,0.00,query_report,0,
/node-besu2,0.002916666666666667,0.002916666666666667,542,540,0.00,0.00,,0.00,transfer_report,0,200
/node-besu1,0.0033333333333333335,0.002916666666666667,910,910,0.00,0.00,,0.00,transfer_report,0,216
/node-besu6,0.027083333333333334,0.015,555,555,0.00,0.00,,0.00,transfer_report,0,144
/node-besu5,0.023333333333333334,0.013333333333333334,532,531,0.00,0.00,,0.00,transfer_report,0,180
/node-besu3,0.0725,0.03791666666666667,555,555,0.00,0.00,,0.00,transfer_report,0,180
/node-besu4,0.027083333333333334,0.015,529,526,0.00,0.00,,0.00,transfer_report,0,0.00
