Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu4,0.3925,0.20541666666666666,0.734,0.733,0.00,0.00,2.16,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,100,transfer_tps100
/node-besu1,0.30541666666666667,0.17333333333333334,1.35,1.35,0.00,0.00,0.195,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,100,transfer_tps100
/node-besu2,0.5195833333333334,0.13999999999999999,0.649,0.647,0.00,0.00,0.164,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,100,transfer_tps100
/node-besu3,0.5820833333333334,0.1708333333333333,0.622,0.544,0.00,0.00,3.28,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,100,transfer_tps100
/node-besu4,0.09791666666666667,0.03333333333333333,0.735,0.735,0.00,0.00,2.28,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,125,transfer_tps125
/node-besu1,0.25833333333333336,0.12125000000000001,1.36,1.36,0.00,0.00,1.57,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,125,transfer_tps125
/node-besu2,0.06541666666666666,0.0375,0.711,0.686,0.00,0.00,0.781,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,125,transfer_tps125
/node-besu3,0.15208333333333332,0.05583333333333334,0.734,0.614,0.00,0.00,3.48,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,125,transfer_tps125
/node-besu4,0.05416666666666667,0.025416666666666667,0.881,0.757,0.00,0.00,2.51,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,150,transfer_tps150
/node-besu1,0.2325,0.11375,1.36,1.36,0.00,0.00,1.29,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,150,transfer_tps150
/node-besu2,0.05708333333333334,0.015,0.924,0.794,0.00,0.00,0.488,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,150,transfer_tps150
/node-besu3,0.047499999999999994,0.012499999999999999,0.734,0.626,0.00,0.00,2.51,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,150,transfer_tps150
/node-besu4,0.13458333333333333,0.04791666666666666,0.895,0.889,0.00,0.00,2.27,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,175,transfer_tps175
/node-besu1,0.6083333333333333,0.255,1.37,1.37,0.00,0.00,2.61,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,175,transfer_tps175
/node-besu2,0.51125,0.20291666666666666,0.967,0.965,0.00,0.00,2.10,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,175,transfer_tps175
/node-besu3,0.5520833333333334,0.25958333333333333,0.620,0.578,0.00,0.00,2.59,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,175,transfer_tps175
/node-besu4,0.06874999999999999,0.02125,0.897,0.896,0.00,0.00,1.73,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,200,transfer_tps200
/node-besu1,0.45125,0.19125,1.37,1.37,0.00,0.00,2.78,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,200,transfer_tps200
/node-besu2,0.4083333333333334,0.17541666666666667,0.969,0.968,0.00,0.00,1.49,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,200,transfer_tps200
/node-besu3,0.5337500000000001,0.245,0.725,0.649,0.00,0.00,2.66,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,200,transfer_tps200
/node-besu4,0.0675,0.020833333333333332,0.898,0.897,0.00,0.00,2.41,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,225,transfer_tps225
/node-besu1,0.24250000000000002,0.10708333333333332,1.38,1.37,0.00,0.00,4.12,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,225,transfer_tps225
/node-besu2,0.06666666666666667,0.015833333333333335,0.976,0.973,0.00,0.00,1.43,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,225,transfer_tps225
/node-besu3,0.07791666666666668,0.01916666666666667,0.753,0.732,0.00,0.00,2.43,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,225,transfer_tps225
/node-besu4,0.44458333333333333,0.11499999999999999,0.902,0.901,0.00,0.00,2.13,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,250,transfer_tps250
/node-besu1,0.24458333333333335,0.10416666666666667,1.38,1.38,0.00,0.00,3.93,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,250,transfer_tps250
/node-besu2,0.017083333333333332,0.007083333333333334,0.978,0.978,0.00,0.00,0.398,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,250,transfer_tps250
/node-besu3,0.023333333333333334,0.011250000000000001,0.752,0.663,0.00,0.00,2.43,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,250,transfer_tps250
/node-besu4,0.0325,0.010833333333333334,0.902,0.902,0.00,0.00,3.02,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,275,transfer_tps275
/node-besu1,0.22999999999999998,0.07291666666666667,1.38,1.38,0.00,0.00,3.56,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,275,transfer_tps275
/node-besu2,0.0062499999999999995,0.0033333333333333335,0.981,0.980,0.00,0.00,1.26,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,275,transfer_tps275
/node-besu3,0.0075,0.004166666666666667,0.619,0.614,0.00,0.00,2.47,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,275,transfer_tps275
/node-besu4,0.08833333333333333,0.02,0.904,0.903,0.00,0.00,2.17,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,300,transfer_tps300
/node-besu1,0.385,0.23916666666666667,1.40,1.39,0.00,0.00,4.44,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,300,transfer_tps300
/node-besu2,0.20958333333333334,0.07583333333333334,0.983,0.982,0.00,0.00,2.07,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,300,transfer_tps300
/node-besu3,0.37125,0.09916666666666667,0.619,0.611,0.00,0.00,2.20,0.00,4n-5s-qbft-v26.2.0_20260404_151411,transfer,300,transfer_tps300
