Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu5,0.023749999999999997,0.01,0.636,0.636,0.00,0.00,104,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,60,transfer_tps60
/node-besu4,0.02666666666666667,0.010416666666666666,0.689,0.689,0.00,0.00,64.0,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,60,transfer_tps60
/node-besu1,0.22833333333333336,0.07916666666666666,1.33,1.33,0.00,0.00,120,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,60,transfer_tps60
/node-besu2,0.01875,0.008749999999999999,0.688,0.687,0.00,0.00,144,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,60,transfer_tps60
/node-besu6,0.025416666666666667,0.01,0.636,0.635,0.00,0.00,0.00,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,60,transfer_tps60
/node-besu3,0.020833333333333332,0.008749999999999999,0.807,0.807,0.00,0.00,96.0,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,60,transfer_tps60
/node-besu1,0.015833333333333335,0.007083333333333334,1.33,1.33,0.00,0.00,176,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,70,transfer_tps70
/node-besu2,0.002916666666666667,0.0025,0.688,0.688,0.00,0.00,164,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,70,transfer_tps70
/node-besu4,0.002916666666666667,0.0025,0.689,0.689,0.00,0.00,172,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,70,transfer_tps70
/node-besu5,0.002916666666666667,0.002916666666666667,0.637,0.636,0.00,0.00,108,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,70,transfer_tps70
/node-besu3,0.002916666666666667,0.002916666666666667,0.808,0.808,0.00,0.00,92.0,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,70,transfer_tps70
/node-besu6,0.002916666666666667,0.0025,0.636,0.636,0.00,0.00,0.00,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,70,transfer_tps70
/node-besu3,0.010416666666666666,0.005,0.809,0.809,0.00,0.00,184,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,80,transfer_tps80
/node-besu6,0.010833333333333334,0.005416666666666667,0.637,0.636,0.00,0.00,192,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,80,transfer_tps80
/node-besu2,0.017083333333333332,0.0075,0.689,0.688,0.00,0.00,152,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,80,transfer_tps80
/node-besu1,0.005,0.0033333333333333335,1.34,1.34,0.00,0.00,248,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,80,transfer_tps80
/node-besu4,0.011250000000000001,0.005416666666666667,0.691,0.690,0.00,0.00,116,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,80,transfer_tps80
/node-besu5,0.02,0.008749999999999999,0.637,0.637,0.00,0.00,184,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,80,transfer_tps80
/node-besu4,0.012499999999999999,0.005833333333333334,0.691,0.691,0.00,0.00,156,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,90,transfer_tps90
/node-besu5,0.010416666666666666,0.005416666666666667,0.638,0.638,0.00,0.00,244,0.00,6n-10s-qbft-v26.2.0_20260331_000933,transfer,90,transfer_tps90
