Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Report,TPS
open,1000,0,180.4,8.35,6.56,7.64,82.6,open_report,0
query,1000,0,528.8,0.02,0.00,0.00,528.3,query_report,0
transfer,50,0,113.4,1.29,0.86,1.08,38.3,transfer_report,0
