Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Report,TPS
open,1000,0,180.3,7.39,1.32,5.59,91.0,open_report,0
query,1000,0,588.6,0.02,0.00,0.00,588.2,query_report,0
transfer,50,0,113.6,4.94,4.53,4.74,10.1,transfer_report,0
