Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu1,0.09791666666666667,0.045000000000000005,1.48,1.48,0.00,0.00,1.55,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,100,transfer_tps100
/node-besu4,0.155,0.09166666666666667,0.666,0.664,0.00,0.00,2.91,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,100,transfer_tps100
/node-besu3,0.1825,0.10125,0.618,0.554,0.00,0.00,0.664,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,100,transfer_tps100
/node-besu2,0.20291666666666666,0.10416666666666667,0.787,0.786,0.00,0.00,2.80,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,100,transfer_tps100
/node-besu5,0.2920833333333333,0.11583333333333333,0.766,0.765,0.00,0.00,0.828,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,100,transfer_tps100
/node-besu6,0.23791666666666667,0.11083333333333334,0.812,0.809,0.00,0.00,2.34,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,100,transfer_tps100
/node-besu1,0.1975,0.09833333333333333,1.48,1.48,0.00,0.00,1.25,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,125,transfer_tps125
/node-besu4,0.06125,0.0325,0.667,0.666,0.00,0.00,2.14,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,125,transfer_tps125
/node-besu3,0.08416666666666667,0.035833333333333335,0.650,0.573,0.00,0.00,0.668,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,125,transfer_tps125
/node-besu2,0.06083333333333333,0.028749999999999998,0.787,0.787,0.00,0.00,2.05,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,125,transfer_tps125
/node-besu5,0.08666666666666667,0.035416666666666666,0.767,0.731,0.00,0.00,2.19,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,125,transfer_tps125
/node-besu6,0.05958333333333333,0.028333333333333335,0.812,0.812,0.00,0.00,2.06,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,125,transfer_tps125
/node-besu1,0.23166666666666666,0.11583333333333333,1.48,1.48,0.00,0.00,1.35,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,150,transfer_tps150
/node-besu4,0.14125000000000001,0.045000000000000005,0.871,0.772,0.00,0.00,2.23,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,150,transfer_tps150
/node-besu3,0.12708333333333333,0.04125,0.575,0.567,0.00,0.00,2.79,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,150,transfer_tps150
/node-besu2,0.13208333333333333,0.043333333333333335,1.01,0.902,0.00,0.00,2.44,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,150,transfer_tps150
/node-besu5,0.12041666666666667,0.04083333333333333,0.803,0.799,0.00,0.00,2.39,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,150,transfer_tps150
/node-besu6,0.11958333333333333,0.04041666666666666,0.816,0.814,0.00,0.00,2.45,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,150,transfer_tps150
/node-besu1,0.23750000000000002,0.09999999999999999,1.48,1.48,0.00,0.00,3.40,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,175,transfer_tps175
/node-besu4,0.01375,0.007916666666666667,0.874,0.873,0.00,0.00,2.50,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,175,transfer_tps175
/node-besu3,0.10791666666666666,0.024999999999999998,0.811,0.717,0.00,0.00,0.0156,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,175,transfer_tps175
/node-besu2,0.12416666666666666,0.028749999999999998,1.01,1.01,0.00,0.00,2.39,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,175,transfer_tps175
/node-besu5,0.18000000000000002,0.06125,0.805,0.804,0.00,0.00,2.48,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,175,transfer_tps175
/node-besu6,0.1225,0.028333333333333335,1.02,0.980,0.00,0.00,2.43,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,175,transfer_tps175
/node-besu1,0.24583333333333335,0.14083333333333334,1.49,1.49,0.00,0.00,3.71,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,200,transfer_tps200
/node-besu4,0.06291666666666666,0.01625,0.985,0.942,0.00,0.00,2.29,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,200,transfer_tps200
/node-besu3,0.12666666666666668,0.028749999999999998,0.677,0.623,0.00,0.00,0.941,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,200,transfer_tps200
/node-besu2,0.11041666666666666,0.04,1.01,1.01,0.00,0.00,2.30,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,200,transfer_tps200
/node-besu5,0.17125,0.05875,0.849,0.821,0.00,0.00,2.31,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,200,transfer_tps200
/node-besu6,0.17625000000000002,0.06083333333333333,1.03,1.03,0.00,0.00,2.36,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,200,transfer_tps200
/node-besu1,0.4075,0.2325,1.49,1.49,0.00,0.00,3.77,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,225,transfer_tps225
/node-besu4,0.02625,0.013333333333333334,0.987,0.986,0.00,0.00,0.875,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,225,transfer_tps225
/node-besu3,0.010416666666666666,0.006666666666666667,0.939,0.711,0.00,0.00,0.488,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,225,transfer_tps225
/node-besu2,0.02125,0.008749999999999999,1.02,1.02,0.00,0.00,1.98,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,225,transfer_tps225
/node-besu5,0.014166666666666668,0.008333333333333333,1.04,1.00,0.00,0.00,0.887,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,225,transfer_tps225
/node-besu6,0.013333333333333334,0.0075,1.03,1.03,0.00,0.00,1.96,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,225,transfer_tps225
/node-besu1,0.2325,0.15875,1.51,1.50,0.00,0.00,2.85,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,250,transfer_tps250
/node-besu4,0.1075,0.029166666666666664,0.992,0.990,0.00,0.00,3.04,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,250,transfer_tps250
/node-besu3,0.21458333333333335,0.05625,0.717,0.637,0.00,0.00,0.848,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,250,transfer_tps250
/node-besu2,0.10166666666666667,0.02791666666666667,1.03,1.02,0.00,0.00,2.16,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,250,transfer_tps250
/node-besu5,0.1025,0.028333333333333335,1.04,1.04,0.00,0.00,2.17,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,250,transfer_tps250
/node-besu6,0.13625,0.03666666666666667,1.03,1.03,0.00,0.00,2.11,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,250,transfer_tps250
/node-besu1,0.3204166666666667,0.19874999999999998,1.53,1.52,0.00,0.00,3.79,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,275,transfer_tps275
/node-besu4,0.38958333333333334,0.09958333333333334,0.994,0.993,0.00,0.00,2.37,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,275,transfer_tps275
/node-besu3,0.58375,0.16541666666666668,0.736,0.655,0.00,0.00,1.71,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,275,transfer_tps275
/node-besu2,0.405,0.11208333333333333,1.03,1.03,0.00,0.00,2.94,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,275,transfer_tps275
/node-besu5,0.46625,0.11458333333333333,1.04,1.04,0.00,0.00,2.41,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,275,transfer_tps275
/node-besu6,0.49333333333333335,0.12583333333333332,1.04,1.04,0.00,0.00,3.11,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,275,transfer_tps275
/node-besu1,0.3516666666666666,0.20458333333333334,1.53,1.53,0.00,0.00,3.04,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,300,transfer_tps300
/node-besu4,0.13833333333333334,0.030416666666666665,1.35,1.22,0.00,0.00,2.10,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,300,transfer_tps300
/node-besu3,0.10166666666666667,0.023749999999999997,0.751,0.701,0.00,0.00,0.703,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,300,transfer_tps300
/node-besu2,0.13666666666666666,0.03,1.04,1.03,0.00,0.00,2.11,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,300,transfer_tps300
/node-besu5,0.10208333333333335,0.023333333333333334,1.05,1.04,0.00,0.00,2.03,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,300,transfer_tps300
/node-besu6,0.09958333333333334,0.02291666666666667,1.05,1.05,0.00,0.00,2.09,0.00,6n-5s-qbft-v26.2.0_20260404_153423,transfer,300,transfer_tps300
