Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Experiment,TestType,TPS,Report
transfer,2000,0,100.1,6.67,1.17,4.04,88.6,6n-5s-qbft-v26.2.0_20260404_153423,transfer,100,transfer_tps100
transfer,2000,0,125.1,7.19,0.98,3.99,106.1,6n-5s-qbft-v26.2.0_20260404_153423,transfer,125,transfer_tps125
transfer,2000,0,150.1,6.34,1.50,4.37,111.3,6n-5s-qbft-v26.2.0_20260404_153423,transfer,150,transfer_tps150
transfer,2000,0,175.2,8.47,2.88,5.22,104.8,6n-5s-qbft-v26.2.0_20260404_153423,transfer,175,transfer_tps175
transfer,2000,0,192.0,8.74,3.29,5.61,107.8,6n-5s-qbft-v26.2.0_20260404_153423,transfer,200,transfer_tps200
transfer,2000,0,225.3,6.83,1.66,5.83,129.2,6n-5s-qbft-v26.2.0_20260404_153423,transfer,225,transfer_tps225
transfer,2000,0,250.3,8.31,1.95,6.39,129.0,6n-5s-qbft-v26.2.0_20260404_153423,transfer,250,transfer_tps250
transfer,2000,0,275.3,14.10,0.35,8.36,117.2,6n-5s-qbft-v26.2.0_20260404_153423,transfer,275,transfer_tps275
transfer,2000,0,300.3,10.04,3.01,6.82,119.8,6n-5s-qbft-v26.2.0_20260404_153423,transfer,300,transfer_tps300
