Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),Report,TPS
open,1000,0,176.1,8.21,0.91,5.97,75.6,open_report,0
query,1000,0,529.9,0.02,0.00,0.00,529.7,query_report,0
transfer,50,0,113.4,1.43,1.05,1.24,33.4,transfer_report,0
